Column1;trial number;sensor position;sample num;sensor value;subject identifier;matching condition;channel;name;time
60;95;FP1;55;-14099;c;S2 nomatch,;0;co2c0000338;21484375
61;95;FP1;56;-14099;c;S2 nomatch,;0;co2c0000338;21875
62;95;FP1;57;-15076;c;S2 nomatch,;0;co2c0000338;22265625
63;95;FP1;58;-16052;c;S2 nomatch,;0;co2c0000338;2265625
64;95;FP1;59;-16052;c;S2 nomatch,;0;co2c0000338;23046875
65;95;FP1;60;-14587;c;S2 nomatch,;0;co2c0000338;234375
66;95;FP1;61;-12146;c;S2 nomatch,;0;co2c0000338;23828125
67;95;FP1;62;-10193;c;S2 nomatch,;0;co2c0000338;2421875
68;95;FP1;63;-9705;c;S2 nomatch,;0;co2c0000338;24609375
69;95;FP1;64;-9216;c;S2 nomatch,;0;co2c0000338;25
70;95;FP1;65;-9216;c;S2 nomatch,;0;co2c0000338;25390625
71;95;FP1;66;-824;c;S2 nomatch,;0;co2c0000338;2578125
72;95;FP1;67;-6775;c;S2 nomatch,;0;co2c0000338;26171875
73;95;FP1;68;-6287;c;S2 nomatch,;0;co2c0000338;265625
74;95;FP1;69;-7263;c;S2 nomatch,;0;co2c0000338;26953125
75;95;FP1;70;-824;c;S2 nomatch,;0;co2c0000338;2734375
76;95;FP1;71;-9705;c;S2 nomatch,;0;co2c0000338;27734375
77;95;FP1;72;-9705;c;S2 nomatch,;0;co2c0000338;28125
78;95;FP1;73;-8728;c;S2 nomatch,;0;co2c0000338;28515625
79;95;FP1;74;-6775;c;S2 nomatch,;0;co2c0000338;2890625
80;95;FP1;75;-531;c;S2 nomatch,;0;co2c0000338;29296875
81;95;FP1;76;-3845;c;S2 nomatch,;0;co2c0000338;296875
82;95;FP1;77;-4333;c;S2 nomatch,;0;co2c0000338;30078125
83;95;FP1;78;-5798;c;S2 nomatch,;0;co2c0000338;3046875
84;95;FP1;79;-7263;c;S2 nomatch,;0;co2c0000338;30859375
85;95;FP1;80;-8728;c;S2 nomatch,;0;co2c0000338;3125
86;95;FP1;81;-10193;c;S2 nomatch,;0;co2c0000338;31640625
87;95;FP1;82;-11658;c;S2 nomatch,;0;co2c0000338;3203125
88;95;FP1;83;-13123;c;S2 nomatch,;0;co2c0000338;32421875
89;95;FP1;84;-14099;c;S2 nomatch,;0;co2c0000338;328125
90;95;FP1;85;-14587;c;S2 nomatch,;0;co2c0000338;33203125
91;95;FP1;86;-13123;c;S2 nomatch,;0;co2c0000338;3359375
92;95;FP1;87;-10681;c;S2 nomatch,;0;co2c0000338;33984375
93;95;FP1;88;-8728;c;S2 nomatch,;0;co2c0000338;34375
94;95;FP1;89;-8728;c;S2 nomatch,;0;co2c0000338;34765625
95;95;FP1;90;-10193;c;S2 nomatch,;0;co2c0000338;3515625
96;95;FP1;91;-11658;c;S2 nomatch,;0;co2c0000338;35546875
97;95;FP1;92;-12146;c;S2 nomatch,;0;co2c0000338;359375
98;95;FP1;93;-11169;c;S2 nomatch,;0;co2c0000338;36328125
99;95;FP1;94;-9216;c;S2 nomatch,;0;co2c0000338;3671875
100;95;FP1;95;-7751;c;S2 nomatch,;0;co2c0000338;37109375
101;95;FP1;96;-7751;c;S2 nomatch,;0;co2c0000338;375
102;95;FP1;97;-7263;c;S2 nomatch,;0;co2c0000338;37890625
103;95;FP1;98;-7263;c;S2 nomatch,;0;co2c0000338;3828125
104;95;FP1;99;-6287;c;S2 nomatch,;0;co2c0000338;38671875
105;95;FP1;100;-4822;c;S2 nomatch,;0;co2c0000338;390625
106;95;FP1;101;-3845;c;S2 nomatch,;0;co2c0000338;39453125
107;95;FP1;102;-3357;c;S2 nomatch,;0;co2c0000338;3984375
108;95;FP1;103;-3357;c;S2 nomatch,;0;co2c0000338;40234375
109;95;FP1;104;-3845;c;S2 nomatch,;0;co2c0000338;40625
110;95;FP1;105;-2869;c;S2 nomatch,;0;co2c0000338;41015625
111;95;FP1;106;-238;c;S2 nomatch,;0;co2c0000338;4140625
112;95;FP1;107;-2869;c;S2 nomatch,;0;co2c0000338;41796875
113;95;FP1;108;-3845;c;S2 nomatch,;0;co2c0000338;421875
114;95;FP1;109;-6287;c;S2 nomatch,;0;co2c0000338;42578125
115;95;FP1;110;-7751;c;S2 nomatch,;0;co2c0000338;4296875
116;95;FP1;111;-7751;c;S2 nomatch,;0;co2c0000338;43359375
117;95;FP1;112;-6287;c;S2 nomatch,;0;co2c0000338;4375
118;95;FP1;113;-5798;c;S2 nomatch,;0;co2c0000338;44140625
119;95;FP1;114;-7263;c;S2 nomatch,;0;co2c0000338;4453125
120;95;FP1;115;-11169;c;S2 nomatch,;0;co2c0000338;44921875
121;95;FP1;116;-15076;c;S2 nomatch,;0;co2c0000338;453125
122;95;FP1;117;-18005;c;S2 nomatch,;0;co2c0000338;45703125
123;95;FP1;118;-18494;c;S2 nomatch,;0;co2c0000338;4609375
124;95;FP1;119;-17517;c;S2 nomatch,;0;co2c0000338;46484375
125;95;FP1;120;-17029;c;S2 nomatch,;0;co2c0000338;46875
126;95;FP1;121;-17517;c;S2 nomatch,;0;co2c0000338;47265625
127;95;FP1;122;-18982;c;S2 nomatch,;0;co2c0000338;4765625
128;95;FP1;123;-19958;c;S2 nomatch,;0;co2c0000338;48046875
129;95;FP1;124;-1947;c;S2 nomatch,;0;co2c0000338;484375
130;95;FP1;125;-17517;c;S2 nomatch,;0;co2c0000338;48828125
131;95;FP1;126;-15564;c;S2 nomatch,;0;co2c0000338;4921875
132;95;FP1;127;-14099;c;S2 nomatch,;0;co2c0000338;49609375
133;95;FP1;128;-14099;c;S2 nomatch,;0;co2c0000338;5
134;95;FP1;129;-14099;c;S2 nomatch,;0;co2c0000338;50390625
135;95;FP1;130;-13611;c;S2 nomatch,;0;co2c0000338;5078125
136;95;FP1;131;-12146;c;S2 nomatch,;0;co2c0000338;51171875
137;95;FP1;132;-10681;c;S2 nomatch,;0;co2c0000338;515625
138;95;FP1;133;-9705;c;S2 nomatch,;0;co2c0000338;51953125
139;95;FP1;134;-9216;c;S2 nomatch,;0;co2c0000338;5234375
140;95;FP1;135;-8728;c;S2 nomatch,;0;co2c0000338;52734375
141;95;FP1;136;-7263;c;S2 nomatch,;0;co2c0000338;53125
142;95;FP1;137;-6287;c;S2 nomatch,;0;co2c0000338;53515625
143;95;FP1;138;-531;c;S2 nomatch,;0;co2c0000338;5390625
144;95;FP1;139;-4822;c;S2 nomatch,;0;co2c0000338;54296875
145;95;FP1;140;-4822;c;S2 nomatch,;0;co2c0000338;546875
146;95;FP1;141;-4822;c;S2 nomatch,;0;co2c0000338;55078125
147;95;FP1;142;-4333;c;S2 nomatch,;0;co2c0000338;5546875
148;95;FP1;143;-3357;c;S2 nomatch,;0;co2c0000338;55859375
149;95;FP1;144;-3357;c;S2 nomatch,;0;co2c0000338;5625
150;95;FP1;145;-531;c;S2 nomatch,;0;co2c0000338;56640625
151;95;FP1;146;-6775;c;S2 nomatch,;0;co2c0000338;5703125
152;95;FP1;147;-7263;c;S2 nomatch,;0;co2c0000338;57421875
153;95;FP1;148;-7263;c;S2 nomatch,;0;co2c0000338;578125
154;95;FP1;149;-6287;c;S2 nomatch,;0;co2c0000338;58203125
155;95;FP1;150;-6287;c;S2 nomatch,;0;co2c0000338;5859375
156;95;FP1;151;-824;c;S2 nomatch,;0;co2c0000338;58984375
157;95;FP1;152;-10681;c;S2 nomatch,;0;co2c0000338;59375
158;95;FP1;153;-13123;c;S2 nomatch,;0;co2c0000338;59765625
159;95;FP1;154;-14099;c;S2 nomatch,;0;co2c0000338;6015625
160;95;FP1;155;-13611;c;S2 nomatch,;0;co2c0000338;60546875
161;95;FP1;156;-12146;c;S2 nomatch,;0;co2c0000338;609375
162;95;FP1;157;-11658;c;S2 nomatch,;0;co2c0000338;61328125
163;95;FP1;158;-11169;c;S2 nomatch,;0;co2c0000338;6171875
164;95;FP1;159;-11658;c;S2 nomatch,;0;co2c0000338;62109375
165;95;FP1;160;-10681;c;S2 nomatch,;0;co2c0000338;625
166;95;FP1;161;-8728;c;S2 nomatch,;0;co2c0000338;62890625
167;95;FP1;162;-6287;c;S2 nomatch,;0;co2c0000338;6328125
168;95;FP1;163;-3357;c;S2 nomatch,;0;co2c0000338;63671875
169;95;FP1;164;-427;c;S2 nomatch,;0;co2c0000338;640625
170;95;FP1;165;2014;c;S2 nomatch,;0;co2c0000338;64453125
171;95;FP1;166;4944;c;S2 nomatch,;0;co2c0000338;6484375
172;95;FP1;167;6897;c;S2 nomatch,;0;co2c0000338;65234375
173;95;FP1;168;885;c;S2 nomatch,;0;co2c0000338;65625
174;95;FP1;169;10315;c;S2 nomatch,;0;co2c0000338;66015625
175;95;FP1;170;11292;c;S2 nomatch,;0;co2c0000338;6640625
176;95;FP1;171;13245;c;S2 nomatch,;0;co2c0000338;66796875
177;95;FP1;172;15198;c;S2 nomatch,;0;co2c0000338;671875
178;95;FP1;173;17151;c;S2 nomatch,;0;co2c0000338;67578125
179;95;FP1;174;18616;c;S2 nomatch,;0;co2c0000338;6796875
180;95;FP1;175;19592;c;S2 nomatch,;0;co2c0000338;68359375
181;95;FP1;176;20081;c;S2 nomatch,;0;co2c0000338;6875
182;95;FP1;177;20569;c;S2 nomatch,;0;co2c0000338;69140625
183;95;FP1;178;22522;c;S2 nomatch,;0;co2c0000338;6953125
184;95;FP1;179;24963;c;S2 nomatch,;0;co2c0000338;69921875
185;95;FP1;180;27893;c;S2 nomatch,;0;co2c0000338;703125
186;95;FP1;181;30823;c;S2 nomatch,;0;co2c0000338;70703125
187;95;FP1;182;32776;c;S2 nomatch,;0;co2c0000338;7109375
188;95;FP1;183;34729;c;S2 nomatch,;0;co2c0000338;71484375
189;95;FP1;184;35706;c;S2 nomatch,;0;co2c0000338;71875
190;95;FP1;185;3717;c;S2 nomatch,;0;co2c0000338;72265625
191;95;FP1;186;38635;c;S2 nomatch,;0;co2c0000338;7265625
192;95;FP1;187;39612;c;S2 nomatch,;0;co2c0000338;73046875
193;95;FP1;188;40588;c;S2 nomatch,;0;co2c0000338;734375
194;95;FP1;189;39612;c;S2 nomatch,;0;co2c0000338;73828125
195;95;FP1;190;3717;c;S2 nomatch,;0;co2c0000338;7421875
196;95;FP1;191;34729;c;S2 nomatch,;0;co2c0000338;74609375
197;95;FP1;192;33752;c;S2 nomatch,;0;co2c0000338;75
198;95;FP1;193;33752;c;S2 nomatch,;0;co2c0000338;75390625
199;95;FP1;194;34729;c;S2 nomatch,;0;co2c0000338;7578125
200;95;FP1;195;34729;c;S2 nomatch,;0;co2c0000338;76171875
201;95;FP1;196;33264;c;S2 nomatch,;0;co2c0000338;765625
202;95;FP1;197;30823;c;S2 nomatch,;0;co2c0000338;76953125
203;95;FP1;198;28381;c;S2 nomatch,;0;co2c0000338;7734375
204;95;FP1;199;26917;c;S2 nomatch,;0;co2c0000338;77734375
205;95;FP1;200;26428;c;S2 nomatch,;0;co2c0000338;78125
206;95;FP1;201;26428;c;S2 nomatch,;0;co2c0000338;78515625
207;95;FP1;202;25452;c;S2 nomatch,;0;co2c0000338;7890625
208;95;FP1;203;24963;c;S2 nomatch,;0;co2c0000338;79296875
209;95;FP1;204;23987;c;S2 nomatch,;0;co2c0000338;796875
210;95;FP1;205;22522;c;S2 nomatch,;0;co2c0000338;80078125
211;95;FP1;206;21057;c;S2 nomatch,;0;co2c0000338;8046875
212;95;FP1;207;19104;c;S2 nomatch,;0;co2c0000338;80859375
213;95;FP1;208;16663;c;S2 nomatch,;0;co2c0000338;8125
214;95;FP1;209;14709;c;S2 nomatch,;0;co2c0000338;81640625
215;95;FP1;210;14709;c;S2 nomatch,;0;co2c0000338;8203125
216;95;FP1;211;15198;c;S2 nomatch,;0;co2c0000338;82421875
217;95;FP1;212;15198;c;S2 nomatch,;0;co2c0000338;828125
218;95;FP1;213;14221;c;S2 nomatch,;0;co2c0000338;83203125
219;95;FP1;214;13245;c;S2 nomatch,;0;co2c0000338;8359375
220;95;FP1;215;13245;c;S2 nomatch,;0;co2c0000338;83984375
221;95;FP1;216;14221;c;S2 nomatch,;0;co2c0000338;84375
222;95;FP1;217;16174;c;S2 nomatch,;0;co2c0000338;84765625
223;95;FP1;218;18127;c;S2 nomatch,;0;co2c0000338;8515625
224;95;FP1;219;18616;c;S2 nomatch,;0;co2c0000338;85546875
225;95;FP1;220;16174;c;S2 nomatch,;0;co2c0000338;859375
226;95;FP1;221;13245;c;S2 nomatch,;0;co2c0000338;86328125
227;95;FP1;222;10315;c;S2 nomatch,;0;co2c0000338;8671875
228;95;FP1;223;885;c;S2 nomatch,;0;co2c0000338;87109375
229;95;FP1;224;885;c;S2 nomatch,;0;co2c0000338;875
230;95;FP1;225;9827;c;S2 nomatch,;0;co2c0000338;87890625
231;95;FP1;226;11292;c;S2 nomatch,;0;co2c0000338;8828125
232;95;FP1;227;12756;c;S2 nomatch,;0;co2c0000338;88671875
233;95;FP1;228;13733;c;S2 nomatch,;0;co2c0000338;890625
234;95;FP1;229;14709;c;S2 nomatch,;0;co2c0000338;89453125
235;95;FP1;230;15686;c;S2 nomatch,;0;co2c0000338;8984375
236;95;FP1;231;15198;c;S2 nomatch,;0;co2c0000338;90234375
237;95;FP1;232;13245;c;S2 nomatch,;0;co2c0000338;90625
238;95;FP1;233;10315;c;S2 nomatch,;0;co2c0000338;91015625
239;95;FP1;234;7874;c;S2 nomatch,;0;co2c0000338;9140625
240;95;FP1;235;6897;c;S2 nomatch,;0;co2c0000338;91796875
241;95;FP1;236;7385;c;S2 nomatch,;0;co2c0000338;921875
242;95;FP1;237;9338;c;S2 nomatch,;0;co2c0000338;92578125
243;95;FP1;238;10315;c;S2 nomatch,;0;co2c0000338;9296875
244;95;FP1;239;11292;c;S2 nomatch,;0;co2c0000338;93359375
245;95;FP1;240;10315;c;S2 nomatch,;0;co2c0000338;9375
246;95;FP1;241;9827;c;S2 nomatch,;0;co2c0000338;94140625
247;95;FP1;242;10315;c;S2 nomatch,;0;co2c0000338;9453125
248;95;FP1;243;1178;c;S2 nomatch,;0;co2c0000338;94921875
249;95;FP1;244;13245;c;S2 nomatch,;0;co2c0000338;953125
250;95;FP1;245;13733;c;S2 nomatch,;0;co2c0000338;95703125
251;95;FP1;246;13245;c;S2 nomatch,;0;co2c0000338;9609375
252;95;FP1;247;12268;c;S2 nomatch,;0;co2c0000338;96484375
253;95;FP1;248;11292;c;S2 nomatch,;0;co2c0000338;96875
254;95;FP1;249;11292;c;S2 nomatch,;0;co2c0000338;97265625
255;95;FP1;250;10803;c;S2 nomatch,;0;co2c0000338;9765625
256;95;FP1;251;7874;c;S2 nomatch,;0;co2c0000338;98046875
257;95;FP1;252;4456;c;S2 nomatch,;0;co2c0000338;984375
258;95;FP1;253;1526;c;S2 nomatch,;0;co2c0000338;98828125
259;95;FP1;254;1038;c;S2 nomatch,;0;co2c0000338;9921875
260;95;FP1;255;2991;c;S2 nomatch,;0;co2c0000338;99609375
262;95;FP2;0;-6266;c;S2 nomatch,;1;co2c0000338;0
263;95;FP2;1;-6266;c;S2 nomatch,;1;co2c0000338;390625
264;95;FP2;2;-5778;c;S2 nomatch,;1;co2c0000338;78125
265;95;FP2;3;-6755;c;S2 nomatch,;1;co2c0000338;1171875
266;95;FP2;4;-8708;c;S2 nomatch,;1;co2c0000338;15625
267;95;FP2;5;-10173;c;S2 nomatch,;1;co2c0000338;1953125
268;95;FP2;6;-10661;c;S2 nomatch,;1;co2c0000338;234375
269;95;FP2;7;-10173;c;S2 nomatch,;1;co2c0000338;2734375
270;95;FP2;8;-9196;c;S2 nomatch,;1;co2c0000338;3125
271;95;FP2;9;-9196;c;S2 nomatch,;1;co2c0000338;3515625
272;95;FP2;10;-9196;c;S2 nomatch,;1;co2c0000338;390625
273;95;FP2;11;-8219;c;S2 nomatch,;1;co2c0000338;4296875
274;95;FP2;12;-7243;c;S2 nomatch,;1;co2c0000338;46875
275;95;FP2;13;-5778;c;S2 nomatch,;1;co2c0000338;5078125
276;95;FP2;14;-4801;c;S2 nomatch,;1;co2c0000338;546875
277;95;FP2;15;-529;c;S2 nomatch,;1;co2c0000338;5859375
278;95;FP2;16;-6266;c;S2 nomatch,;1;co2c0000338;625
279;95;FP2;17;-6266;c;S2 nomatch,;1;co2c0000338;6640625
280;95;FP2;18;-4801;c;S2 nomatch,;1;co2c0000338;703125
281;95;FP2;19;-236;c;S2 nomatch,;1;co2c0000338;7421875
282;95;FP2;20;-407;c;S2 nomatch,;1;co2c0000338;78125
283;95;FP2;21;57;c;S2 nomatch,;1;co2c0000338;8203125
284;95;FP2;22;-407;c;S2 nomatch,;1;co2c0000338;859375
285;95;FP2;23;-1872;c;S2 nomatch,;1;co2c0000338;8984375
286;95;FP2;24;-3825;c;S2 nomatch,;1;co2c0000338;9375
287;95;FP2;25;-5778;c;S2 nomatch,;1;co2c0000338;9765625
288;95;FP2;26;-6755;c;S2 nomatch,;1;co2c0000338;1015625
289;95;FP2;27;-7243;c;S2 nomatch,;1;co2c0000338;10546875
290;95;FP2;28;-6755;c;S2 nomatch,;1;co2c0000338;109375
291;95;FP2;29;-6266;c;S2 nomatch,;1;co2c0000338;11328125
292;95;FP2;30;-7243;c;S2 nomatch,;1;co2c0000338;1171875
293;95;FP2;31;-7731;c;S2 nomatch,;1;co2c0000338;12109375
294;95;FP2;32;-9196;c;S2 nomatch,;1;co2c0000338;125
295;95;FP2;33;-10173;c;S2 nomatch,;1;co2c0000338;12890625
296;95;FP2;34;-10661;c;S2 nomatch,;1;co2c0000338;1328125
297;95;FP2;35;-11149;c;S2 nomatch,;1;co2c0000338;13671875
298;95;FP2;36;-10661;c;S2 nomatch,;1;co2c0000338;140625
299;95;FP2;37;-9684;c;S2 nomatch,;1;co2c0000338;14453125
300;95;FP2;38;-7243;c;S2 nomatch,;1;co2c0000338;1484375
301;95;FP2;39;-4313;c;S2 nomatch,;1;co2c0000338;15234375
302;95;FP2;40;-895;c;S2 nomatch,;1;co2c0000338;15625
303;95;FP2;41;1058;c;S2 nomatch,;1;co2c0000338;16015625
304;95;FP2;42;2035;c;S2 nomatch,;1;co2c0000338;1640625
305;95;FP2;43;57;c;S2 nomatch,;1;co2c0000338;16796875
306;95;FP2;44;-1872;c;S2 nomatch,;1;co2c0000338;171875
307;95;FP2;45;-3825;c;S2 nomatch,;1;co2c0000338;17578125
308;95;FP2;46;-529;c;S2 nomatch,;1;co2c0000338;1796875
309;95;FP2;47;-6266;c;S2 nomatch,;1;co2c0000338;18359375
310;95;FP2;48;-7243;c;S2 nomatch,;1;co2c0000338;1875
311;95;FP2;49;-9196;c;S2 nomatch,;1;co2c0000338;19140625
312;95;FP2;50;-11637;c;S2 nomatch,;1;co2c0000338;1953125
313;95;FP2;51;-13102;c;S2 nomatch,;1;co2c0000338;19921875
314;95;FP2;52;-14079;c;S2 nomatch,;1;co2c0000338;203125
315;95;FP2;53;-13102;c;S2 nomatch,;1;co2c0000338;20703125
316;95;FP2;54;-12126;c;S2 nomatch,;1;co2c0000338;2109375
317;95;FP2;55;-12126;c;S2 nomatch,;1;co2c0000338;21484375
318;95;FP2;56;-13102;c;S2 nomatch,;1;co2c0000338;21875
319;95;FP2;57;-1359;c;S2 nomatch,;1;co2c0000338;22265625
320;95;FP2;58;-1359;c;S2 nomatch,;1;co2c0000338;2265625
321;95;FP2;59;-12126;c;S2 nomatch,;1;co2c0000338;23046875
322;95;FP2;60;-11149;c;S2 nomatch,;1;co2c0000338;234375
323;95;FP2;61;-10661;c;S2 nomatch,;1;co2c0000338;23828125
324;95;FP2;62;-10661;c;S2 nomatch,;1;co2c0000338;2421875
325;95;FP2;63;-11149;c;S2 nomatch,;1;co2c0000338;24609375
326;95;FP2;64;-11149;c;S2 nomatch,;1;co2c0000338;25
327;95;FP2;65;-10173;c;S2 nomatch,;1;co2c0000338;25390625
328;95;FP2;66;-8219;c;S2 nomatch,;1;co2c0000338;2578125
329;95;FP2;67;-6755;c;S2 nomatch,;1;co2c0000338;26171875
330;95;FP2;68;-529;c;S2 nomatch,;1;co2c0000338;265625
331;95;FP2;69;-4801;c;S2 nomatch,;1;co2c0000338;26953125
332;95;FP2;70;-529;c;S2 nomatch,;1;co2c0000338;2734375
333;95;FP2;71;-5778;c;S2 nomatch,;1;co2c0000338;27734375
334;95;FP2;72;-5778;c;S2 nomatch,;1;co2c0000338;28125
335;95;FP2;73;-4313;c;S2 nomatch,;1;co2c0000338;28515625
336;95;FP2;74;-2848;c;S2 nomatch,;1;co2c0000338;2890625
337;95;FP2;75;-1383;c;S2 nomatch,;1;co2c0000338;29296875
338;95;FP2;76;-1872;c;S2 nomatch,;1;co2c0000338;296875
339;95;FP2;77;-3337;c;S2 nomatch,;1;co2c0000338;30078125
340;95;FP2;78;-6266;c;S2 nomatch,;1;co2c0000338;3046875
341;95;FP2;79;-8219;c;S2 nomatch,;1;co2c0000338;30859375
342;95;FP2;80;-9684;c;S2 nomatch,;1;co2c0000338;3125
343;95;FP2;81;-10661;c;S2 nomatch,;1;co2c0000338;31640625
344;95;FP2;82;-11637;c;S2 nomatch,;1;co2c0000338;3203125
345;95;FP2;83;-1359;c;S2 nomatch,;1;co2c0000338;32421875
346;95;FP2;84;-15544;c;S2 nomatch,;1;co2c0000338;328125
347;95;FP2;85;-17008;c;S2 nomatch,;1;co2c0000338;33203125
348;95;FP2;86;-17008;c;S2 nomatch,;1;co2c0000338;3359375
349;95;FP2;87;-16032;c;S2 nomatch,;1;co2c0000338;33984375
350;95;FP2;88;-15544;c;S2 nomatch,;1;co2c0000338;34375
351;95;FP2;89;-15544;c;S2 nomatch,;1;co2c0000338;34765625
352;95;FP2;90;-16032;c;S2 nomatch,;1;co2c0000338;3515625
353;95;FP2;91;-1652;c;S2 nomatch,;1;co2c0000338;35546875
354;95;FP2;92;-16032;c;S2 nomatch,;1;co2c0000338;359375
355;95;FP2;93;-14079;c;S2 nomatch,;1;co2c0000338;36328125
356;95;FP2;94;-11637;c;S2 nomatch,;1;co2c0000338;3671875
357;95;FP2;95;-10173;c;S2 nomatch,;1;co2c0000338;37109375
358;95;FP2;96;-10173;c;S2 nomatch,;1;co2c0000338;375
359;95;FP2;97;-10661;c;S2 nomatch,;1;co2c0000338;37890625
360;95;FP2;98;-11149;c;S2 nomatch,;1;co2c0000338;3828125
361;95;FP2;99;-11149;c;S2 nomatch,;1;co2c0000338;38671875
362;95;FP2;100;-10173;c;S2 nomatch,;1;co2c0000338;390625
363;95;FP2;101;-8219;c;S2 nomatch,;1;co2c0000338;39453125
364;95;FP2;102;-6755;c;S2 nomatch,;1;co2c0000338;3984375
365;95;FP2;103;-529;c;S2 nomatch,;1;co2c0000338;40234375
366;95;FP2;104;-4801;c;S2 nomatch,;1;co2c0000338;40625
367;95;FP2;105;-4313;c;S2 nomatch,;1;co2c0000338;41015625
368;95;FP2;106;-3825;c;S2 nomatch,;1;co2c0000338;4140625
369;95;FP2;107;-4313;c;S2 nomatch,;1;co2c0000338;41796875
370;95;FP2;108;-529;c;S2 nomatch,;1;co2c0000338;421875
371;95;FP2;109;-6755;c;S2 nomatch,;1;co2c0000338;42578125
372;95;FP2;110;-7731;c;S2 nomatch,;1;co2c0000338;4296875
373;95;FP2;111;-8708;c;S2 nomatch,;1;co2c0000338;43359375
374;95;FP2;112;-7731;c;S2 nomatch,;1;co2c0000338;4375
375;95;FP2;113;-7243;c;S2 nomatch,;1;co2c0000338;44140625
376;95;FP2;114;-7731;c;S2 nomatch,;1;co2c0000338;4453125
377;95;FP2;115;-9196;c;S2 nomatch,;1;co2c0000338;44921875
