Column1;trial number;sensor position;sample num;sensor value;subject identifier;matching condition;channel;name;time
42;30;FP1;37;6704;a;S1 obj;0;co2a0000364;14453125
43;30;FP1;38;8169;a;S1 obj;0;co2a0000364;1484375
44;30;FP1;39;8169;a;S1 obj;0;co2a0000364;15234375
45;30;FP1;40;768;a;S1 obj;0;co2a0000364;15625
46;30;FP1;41;768;a;S1 obj;0;co2a0000364;16015625
47;30;FP1;42;8657;a;S1 obj;0;co2a0000364;1640625
48;30;FP1;43;11098;a;S1 obj;0;co2a0000364;16796875
49;30;FP1;44;1354;a;S1 obj;0;co2a0000364;171875
50;30;FP1;45;14516;a;S1 obj;0;co2a0000364;17578125
51;30;FP1;46;1354;a;S1 obj;0;co2a0000364;1796875
52;30;FP1;47;11098;a;S1 obj;0;co2a0000364;18359375
53;30;FP1;48;8657;a;S1 obj;0;co2a0000364;1875
54;30;FP1;49;768;a;S1 obj;0;co2a0000364;19140625
55;30;FP1;50;8169;a;S1 obj;0;co2a0000364;1953125
56;30;FP1;51;9145;a;S1 obj;0;co2a0000364;19921875
57;30;FP1;52;8657;a;S1 obj;0;co2a0000364;203125
58;30;FP1;53;6704;a;S1 obj;0;co2a0000364;20703125
59;30;FP1;54;3286;a;S1 obj;0;co2a0000364;2109375
60;30;FP1;55;1333;a;S1 obj;0;co2a0000364;21484375
61;30;FP1;56;356;a;S1 obj;0;co2a0000364;21875
62;30;FP1;57;1333;a;S1 obj;0;co2a0000364;22265625
63;30;FP1;58;2309;a;S1 obj;0;co2a0000364;2265625
64;30;FP1;59;1821;a;S1 obj;0;co2a0000364;23046875
65;30;FP1;60;356;a;S1 obj;0;co2a0000364;234375
66;30;FP1;61;-621;a;S1 obj;0;co2a0000364;23828125
67;30;FP1;62;-132;a;S1 obj;0;co2a0000364;2421875
68;30;FP1;63;2309;a;S1 obj;0;co2a0000364;24609375
69;30;FP1;64;5239;a;S1 obj;0;co2a0000364;25
70;30;FP1;65;7192;a;S1 obj;0;co2a0000364;25390625
71;30;FP1;66;6704;a;S1 obj;0;co2a0000364;2578125
72;30;FP1;67;5239;a;S1 obj;0;co2a0000364;26171875
73;30;FP1;68;4262;a;S1 obj;0;co2a0000364;265625
74;30;FP1;69;4751;a;S1 obj;0;co2a0000364;26953125
75;30;FP1;70;5727;a;S1 obj;0;co2a0000364;2734375
76;30;FP1;71;7192;a;S1 obj;0;co2a0000364;27734375
77;30;FP1;72;7192;a;S1 obj;0;co2a0000364;28125
78;30;FP1;73;4751;a;S1 obj;0;co2a0000364;28515625
79;30;FP1;74;2797;a;S1 obj;0;co2a0000364;2890625
80;30;FP1;75;2309;a;S1 obj;0;co2a0000364;29296875
81;30;FP1;76;4751;a;S1 obj;0;co2a0000364;296875
82;30;FP1;77;9145;a;S1 obj;0;co2a0000364;30078125
83;30;FP1;78;13051;a;S1 obj;0;co2a0000364;3046875
84;30;FP1;79;14516;a;S1 obj;0;co2a0000364;30859375
85;30;FP1;80;1354;a;S1 obj;0;co2a0000364;3125
86;30;FP1;81;1061;a;S1 obj;0;co2a0000364;31640625
87;30;FP1;82;8657;a;S1 obj;0;co2a0000364;3203125
88;30;FP1;83;10122;a;S1 obj;0;co2a0000364;32421875
89;30;FP1;84;13051;a;S1 obj;0;co2a0000364;328125
90;30;FP1;85;15493;a;S1 obj;0;co2a0000364;33203125
91;30;FP1;86;16469;a;S1 obj;0;co2a0000364;3359375
92;30;FP1;87;14028;a;S1 obj;0;co2a0000364;33984375
93;30;FP1;88;11587;a;S1 obj;0;co2a0000364;34375
94;30;FP1;89;10122;a;S1 obj;0;co2a0000364;34765625
95;30;FP1;90;11098;a;S1 obj;0;co2a0000364;3515625
96;30;FP1;91;1354;a;S1 obj;0;co2a0000364;35546875
97;30;FP1;92;15981;a;S1 obj;0;co2a0000364;359375
98;30;FP1;93;16469;a;S1 obj;0;co2a0000364;36328125
99;30;FP1;94;15004;a;S1 obj;0;co2a0000364;3671875
100;30;FP1;95;12563;a;S1 obj;0;co2a0000364;37109375
101;30;FP1;96;1061;a;S1 obj;0;co2a0000364;375
102;30;FP1;97;1061;a;S1 obj;0;co2a0000364;37890625
103;30;FP1;98;12075;a;S1 obj;0;co2a0000364;3828125
104;30;FP1;99;15004;a;S1 obj;0;co2a0000364;38671875
105;30;FP1;100;17446;a;S1 obj;0;co2a0000364;390625
106;30;FP1;101;18911;a;S1 obj;0;co2a0000364;39453125
107;30;FP1;102;19399;a;S1 obj;0;co2a0000364;3984375
108;30;FP1;103;19399;a;S1 obj;0;co2a0000364;40234375
109;30;FP1;104;20376;a;S1 obj;0;co2a0000364;40625
110;30;FP1;105;22329;a;S1 obj;0;co2a0000364;41015625
111;30;FP1;106;23305;a;S1 obj;0;co2a0000364;4140625
112;30;FP1;107;23794;a;S1 obj;0;co2a0000364;41796875
113;30;FP1;108;22817;a;S1 obj;0;co2a0000364;421875
114;30;FP1;109;20864;a;S1 obj;0;co2a0000364;42578125
115;30;FP1;110;19399;a;S1 obj;0;co2a0000364;4296875
116;30;FP1;111;18422;a;S1 obj;0;co2a0000364;43359375
117;30;FP1;112;17446;a;S1 obj;0;co2a0000364;4375
118;30;FP1;113;15981;a;S1 obj;0;co2a0000364;44140625
119;30;FP1;114;14028;a;S1 obj;0;co2a0000364;4453125
120;30;FP1;115;12075;a;S1 obj;0;co2a0000364;44921875
121;30;FP1;116;12075;a;S1 obj;0;co2a0000364;453125
122;30;FP1;117;1354;a;S1 obj;0;co2a0000364;45703125
123;30;FP1;118;14516;a;S1 obj;0;co2a0000364;4609375
124;30;FP1;119;14516;a;S1 obj;0;co2a0000364;46484375
125;30;FP1;120;1354;a;S1 obj;0;co2a0000364;46875
126;30;FP1;121;12075;a;S1 obj;0;co2a0000364;47265625
127;30;FP1;122;12563;a;S1 obj;0;co2a0000364;4765625
128;30;FP1;123;14028;a;S1 obj;0;co2a0000364;48046875
129;30;FP1;124;15981;a;S1 obj;0;co2a0000364;484375
130;30;FP1;125;15981;a;S1 obj;0;co2a0000364;48828125
131;30;FP1;126;15004;a;S1 obj;0;co2a0000364;4921875
132;30;FP1;127;13051;a;S1 obj;0;co2a0000364;49609375
133;30;FP1;128;13051;a;S1 obj;0;co2a0000364;5
134;30;FP1;129;13051;a;S1 obj;0;co2a0000364;50390625
135;30;FP1;130;1354;a;S1 obj;0;co2a0000364;5078125
136;30;FP1;131;12075;a;S1 obj;0;co2a0000364;51171875
137;30;FP1;132;8169;a;S1 obj;0;co2a0000364;515625
138;30;FP1;133;3286;a;S1 obj;0;co2a0000364;51953125
139;30;FP1;134;356;a;S1 obj;0;co2a0000364;5234375
140;30;FP1;135;-621;a;S1 obj;0;co2a0000364;52734375
141;30;FP1;136;844;a;S1 obj;0;co2a0000364;53125
142;30;FP1;137;844;a;S1 obj;0;co2a0000364;53515625
143;30;FP1;138;356;a;S1 obj;0;co2a0000364;5390625
144;30;FP1;139;-621;a;S1 obj;0;co2a0000364;54296875
145;30;FP1;140;-132;a;S1 obj;0;co2a0000364;546875
146;30;FP1;141;1821;a;S1 obj;0;co2a0000364;55078125
147;30;FP1;142;4751;a;S1 obj;0;co2a0000364;5546875
148;30;FP1;143;6704;a;S1 obj;0;co2a0000364;55859375
149;30;FP1;144;6704;a;S1 obj;0;co2a0000364;5625
150;30;FP1;145;4262;a;S1 obj;0;co2a0000364;56640625
151;30;FP1;146;844;a;S1 obj;0;co2a0000364;5703125
152;30;FP1;147;-621;a;S1 obj;0;co2a0000364;57421875
153;30;FP1;148;356;a;S1 obj;0;co2a0000364;578125
154;30;FP1;149;2797;a;S1 obj;0;co2a0000364;58203125
155;30;FP1;150;4751;a;S1 obj;0;co2a0000364;5859375
156;30;FP1;151;5239;a;S1 obj;0;co2a0000364;58984375
157;30;FP1;152;5239;a;S1 obj;0;co2a0000364;59375
158;30;FP1;153;4751;a;S1 obj;0;co2a0000364;59765625
159;30;FP1;154;5239;a;S1 obj;0;co2a0000364;6015625
160;30;FP1;155;5727;a;S1 obj;0;co2a0000364;60546875
161;30;FP1;156;5727;a;S1 obj;0;co2a0000364;609375
162;30;FP1;157;4751;a;S1 obj;0;co2a0000364;61328125
163;30;FP1;158;2797;a;S1 obj;0;co2a0000364;6171875
164;30;FP1;159;356;a;S1 obj;0;co2a0000364;62109375
165;30;FP1;160;-1109;a;S1 obj;0;co2a0000364;625
166;30;FP1;161;-1109;a;S1 obj;0;co2a0000364;62890625
167;30;FP1;162;-132;a;S1 obj;0;co2a0000364;6328125
168;30;FP1;163;2309;a;S1 obj;0;co2a0000364;63671875
169;30;FP1;164;4751;a;S1 obj;0;co2a0000364;640625
170;30;FP1;165;6704;a;S1 obj;0;co2a0000364;64453125
171;30;FP1;166;6704;a;S1 obj;0;co2a0000364;6484375
172;30;FP1;167;6704;a;S1 obj;0;co2a0000364;65234375
173;30;FP1;168;6704;a;S1 obj;0;co2a0000364;65625
174;30;FP1;169;768;a;S1 obj;0;co2a0000364;66015625
175;30;FP1;170;9145;a;S1 obj;0;co2a0000364;6640625
176;30;FP1;171;10122;a;S1 obj;0;co2a0000364;66796875
177;30;FP1;172;10122;a;S1 obj;0;co2a0000364;671875
178;30;FP1;173;8169;a;S1 obj;0;co2a0000364;67578125
179;30;FP1;174;5727;a;S1 obj;0;co2a0000364;6796875
180;30;FP1;175;2797;a;S1 obj;0;co2a0000364;68359375
181;30;FP1;176;1821;a;S1 obj;0;co2a0000364;6875
182;30;FP1;177;844;a;S1 obj;0;co2a0000364;69140625
183;30;FP1;178;844;a;S1 obj;0;co2a0000364;6953125
184;30;FP1;179;1333;a;S1 obj;0;co2a0000364;69921875
185;30;FP1;180;1333;a;S1 obj;0;co2a0000364;703125
186;30;FP1;181;2309;a;S1 obj;0;co2a0000364;70703125
187;30;FP1;182;3286;a;S1 obj;0;co2a0000364;7109375
188;30;FP1;183;4751;a;S1 obj;0;co2a0000364;71484375
189;30;FP1;184;5239;a;S1 obj;0;co2a0000364;71875
190;30;FP1;185;6215;a;S1 obj;0;co2a0000364;72265625
191;30;FP1;186;7192;a;S1 obj;0;co2a0000364;7265625
192;30;FP1;187;8169;a;S1 obj;0;co2a0000364;73046875
193;30;FP1;188;8169;a;S1 obj;0;co2a0000364;734375
194;30;FP1;189;768;a;S1 obj;0;co2a0000364;73828125
195;30;FP1;190;6704;a;S1 obj;0;co2a0000364;7421875
196;30;FP1;191;6704;a;S1 obj;0;co2a0000364;74609375
197;30;FP1;192;7192;a;S1 obj;0;co2a0000364;75
198;30;FP1;193;8169;a;S1 obj;0;co2a0000364;75390625
199;30;FP1;194;8657;a;S1 obj;0;co2a0000364;7578125
200;30;FP1;195;7192;a;S1 obj;0;co2a0000364;76171875
201;30;FP1;196;4751;a;S1 obj;0;co2a0000364;765625
202;30;FP1;197;2797;a;S1 obj;0;co2a0000364;76953125
203;30;FP1;198;2309;a;S1 obj;0;co2a0000364;7734375
204;30;FP1;199;2797;a;S1 obj;0;co2a0000364;77734375
205;30;FP1;200;2797;a;S1 obj;0;co2a0000364;78125
206;30;FP1;201;3774;a;S1 obj;0;co2a0000364;78515625
207;30;FP1;202;5727;a;S1 obj;0;co2a0000364;7890625
208;30;FP1;203;768;a;S1 obj;0;co2a0000364;79296875
209;30;FP1;204;9145;a;S1 obj;0;co2a0000364;796875
210;30;FP1;205;9145;a;S1 obj;0;co2a0000364;80078125
211;30;FP1;206;7192;a;S1 obj;0;co2a0000364;8046875
212;30;FP1;207;5239;a;S1 obj;0;co2a0000364;80859375
213;30;FP1;208;4751;a;S1 obj;0;co2a0000364;8125
214;30;FP1;209;6704;a;S1 obj;0;co2a0000364;81640625
215;30;FP1;210;8657;a;S1 obj;0;co2a0000364;8203125
216;30;FP1;211;9633;a;S1 obj;0;co2a0000364;82421875
217;30;FP1;212;9145;a;S1 obj;0;co2a0000364;828125
218;30;FP1;213;768;a;S1 obj;0;co2a0000364;83203125
219;30;FP1;214;7192;a;S1 obj;0;co2a0000364;8359375
220;30;FP1;215;768;a;S1 obj;0;co2a0000364;83984375
221;30;FP1;216;8169;a;S1 obj;0;co2a0000364;84375
222;30;FP1;217;8657;a;S1 obj;0;co2a0000364;84765625
223;30;FP1;218;8169;a;S1 obj;0;co2a0000364;8515625
224;30;FP1;219;768;a;S1 obj;0;co2a0000364;85546875
225;30;FP1;220;768;a;S1 obj;0;co2a0000364;859375
226;30;FP1;221;7192;a;S1 obj;0;co2a0000364;86328125
227;30;FP1;222;6704;a;S1 obj;0;co2a0000364;8671875
228;30;FP1;223;6215;a;S1 obj;0;co2a0000364;87109375
229;30;FP1;224;5239;a;S1 obj;0;co2a0000364;875
230;30;FP1;225;4262;a;S1 obj;0;co2a0000364;87890625
231;30;FP1;226;3774;a;S1 obj;0;co2a0000364;8828125
232;30;FP1;227;4751;a;S1 obj;0;co2a0000364;88671875
233;30;FP1;228;6704;a;S1 obj;0;co2a0000364;890625
234;30;FP1;229;8169;a;S1 obj;0;co2a0000364;89453125
235;30;FP1;230;8657;a;S1 obj;0;co2a0000364;8984375
236;30;FP1;231;6704;a;S1 obj;0;co2a0000364;90234375
237;30;FP1;232;2309;a;S1 obj;0;co2a0000364;90625
238;30;FP1;233;-1109;a;S1 obj;0;co2a0000364;91015625
239;30;FP1;234;-3062;a;S1 obj;0;co2a0000364;9140625
240;30;FP1;235;-1597;a;S1 obj;0;co2a0000364;91796875
241;30;FP1;236;2309;a;S1 obj;0;co2a0000364;921875
242;30;FP1;237;7192;a;S1 obj;0;co2a0000364;92578125
243;30;FP1;238;10122;a;S1 obj;0;co2a0000364;9296875
244;30;FP1;239;11098;a;S1 obj;0;co2a0000364;93359375
245;30;FP1;240;10122;a;S1 obj;0;co2a0000364;9375
246;30;FP1;241;8657;a;S1 obj;0;co2a0000364;94140625
247;30;FP1;242;768;a;S1 obj;0;co2a0000364;9453125
248;30;FP1;243;7192;a;S1 obj;0;co2a0000364;94921875
249;30;FP1;244;6704;a;S1 obj;0;co2a0000364;953125
250;30;FP1;245;6704;a;S1 obj;0;co2a0000364;95703125
251;30;FP1;246;5727;a;S1 obj;0;co2a0000364;9609375
252;30;FP1;247;4751;a;S1 obj;0;co2a0000364;96484375
253;30;FP1;248;3774;a;S1 obj;0;co2a0000364;96875
254;30;FP1;249;4751;a;S1 obj;0;co2a0000364;97265625
255;30;FP1;250;6215;a;S1 obj;0;co2a0000364;9765625
256;30;FP1;251;6215;a;S1 obj;0;co2a0000364;98046875
257;30;FP1;252;4751;a;S1 obj;0;co2a0000364;984375
258;30;FP1;253;1333;a;S1 obj;0;co2a0000364;98828125
259;30;FP1;254;-1109;a;S1 obj;0;co2a0000364;9921875
260;30;FP1;255;356;a;S1 obj;0;co2a0000364;99609375
262;30;FP2;0;-4476;a;S1 obj;1;co2a0000364;0
263;30;FP2;1;-3499;a;S1 obj;1;co2a0000364;390625
264;30;FP2;2;-1058;a;S1 obj;1;co2a0000364;78125
265;30;FP2;3;1383;a;S1 obj;1;co2a0000364;1171875
266;30;FP2;4;3337;a;S1 obj;1;co2a0000364;15625
267;30;FP2;5;2848;a;S1 obj;1;co2a0000364;1953125
268;30;FP2;6;236;a;S1 obj;1;co2a0000364;234375
269;30;FP2;7;2848;a;S1 obj;1;co2a0000364;2734375
270;30;FP2;8;4801;a;S1 obj;1;co2a0000364;3125
271;30;FP2;9;7731;a;S1 obj;1;co2a0000364;3515625
272;30;FP2;10;8708;a;S1 obj;1;co2a0000364;390625
273;30;FP2;11;7731;a;S1 obj;1;co2a0000364;4296875
274;30;FP2;12;3825;a;S1 obj;1;co2a0000364;46875
275;30;FP2;13;-57;a;S1 obj;1;co2a0000364;5078125
276;30;FP2;14;-3011;a;S1 obj;1;co2a0000364;546875
277;30;FP2;15;-2035;a;S1 obj;1;co2a0000364;5859375
278;30;FP2;16;1383;a;S1 obj;1;co2a0000364;625
279;30;FP2;17;529;a;S1 obj;1;co2a0000364;6640625
280;30;FP2;18;5778;a;S1 obj;1;co2a0000364;703125
281;30;FP2;19;3825;a;S1 obj;1;co2a0000364;7421875
282;30;FP2;20;-57;a;S1 obj;1;co2a0000364;78125
283;30;FP2;21;-4476;a;S1 obj;1;co2a0000364;8203125
284;30;FP2;22;-5452;a;S1 obj;1;co2a0000364;859375
285;30;FP2;23;-3988;a;S1 obj;1;co2a0000364;8984375
286;30;FP2;24;-2035;a;S1 obj;1;co2a0000364;9375
287;30;FP2;25;-2035;a;S1 obj;1;co2a0000364;9765625
288;30;FP2;26;-3499;a;S1 obj;1;co2a0000364;1015625
289;30;FP2;27;-5941;a;S1 obj;1;co2a0000364;10546875
290;30;FP2;28;-6429;a;S1 obj;1;co2a0000364;109375
291;30;FP2;29;-3011;a;S1 obj;1;co2a0000364;11328125
292;30;FP2;30;3825;a;S1 obj;1;co2a0000364;1171875
293;30;FP2;31;10661;a;S1 obj;1;co2a0000364;12109375
294;30;FP2;32;14079;a;S1 obj;1;co2a0000364;125
295;30;FP2;33;12614;a;S1 obj;1;co2a0000364;12890625
296;30;FP2;34;8219;a;S1 obj;1;co2a0000364;1328125
297;30;FP2;35;3337;a;S1 obj;1;co2a0000364;13671875
298;30;FP2;36;895;a;S1 obj;1;co2a0000364;140625
299;30;FP2;37;1383;a;S1 obj;1;co2a0000364;14453125
300;30;FP2;38;4801;a;S1 obj;1;co2a0000364;1484375
301;30;FP2;39;7731;a;S1 obj;1;co2a0000364;15234375
302;30;FP2;40;9196;a;S1 obj;1;co2a0000364;15625
303;30;FP2;41;9196;a;S1 obj;1;co2a0000364;16015625
304;30;FP2;42;8708;a;S1 obj;1;co2a0000364;1640625
305;30;FP2;43;9196;a;S1 obj;1;co2a0000364;16796875
306;30;FP2;44;11149;a;S1 obj;1;co2a0000364;171875
307;30;FP2;45;1359;a;S1 obj;1;co2a0000364;17578125
308;30;FP2;46;1359;a;S1 obj;1;co2a0000364;1796875
309;30;FP2;47;11149;a;S1 obj;1;co2a0000364;18359375
310;30;FP2;48;5778;a;S1 obj;1;co2a0000364;1875
311;30;FP2;49;1383;a;S1 obj;1;co2a0000364;19140625
312;30;FP2;50;1872;a;S1 obj;1;co2a0000364;1953125
313;30;FP2;51;7731;a;S1 obj;1;co2a0000364;19921875
314;30;FP2;52;1359;a;S1 obj;1;co2a0000364;203125
315;30;FP2;53;15055;a;S1 obj;1;co2a0000364;20703125
316;30;FP2;54;9196;a;S1 obj;1;co2a0000364;2109375
317;30;FP2;55;-81;a;S1 obj;1;co2a0000364;21484375
318;30;FP2;56;-5941;a;S1 obj;1;co2a0000364;21875
319;30;FP2;57;-3011;a;S1 obj;1;co2a0000364;22265625
320;30;FP2;58;529;a;S1 obj;1;co2a0000364;2265625
321;30;FP2;59;12126;a;S1 obj;1;co2a0000364;23046875
322;30;FP2;60;12126;a;S1 obj;1;co2a0000364;234375
323;30;FP2;61;6266;a;S1 obj;1;co2a0000364;23828125
324;30;FP2;62;-57;a;S1 obj;1;co2a0000364;2421875
325;30;FP2;63;-2523;a;S1 obj;1;co2a0000364;24609375
326;30;FP2;64;407;a;S1 obj;1;co2a0000364;25
327;30;FP2;65;529;a;S1 obj;1;co2a0000364;25390625
328;30;FP2;66;8219;a;S1 obj;1;co2a0000364;2578125
329;30;FP2;67;7731;a;S1 obj;1;co2a0000364;26171875
330;30;FP2;68;7731;a;S1 obj;1;co2a0000364;265625
331;30;FP2;69;9196;a;S1 obj;1;co2a0000364;26953125
332;30;FP2;70;11149;a;S1 obj;1;co2a0000364;2734375
333;30;FP2;71;12614;a;S1 obj;1;co2a0000364;27734375
334;30;FP2;72;10661;a;S1 obj;1;co2a0000364;28125
335;30;FP2;73;6266;a;S1 obj;1;co2a0000364;28515625
336;30;FP2;74;2848;a;S1 obj;1;co2a0000364;2890625
337;30;FP2;75;2848;a;S1 obj;1;co2a0000364;29296875
338;30;FP2;76;6755;a;S1 obj;1;co2a0000364;296875
339;30;FP2;77;11637;a;S1 obj;1;co2a0000364;30078125
340;30;FP2;78;15055;a;S1 obj;1;co2a0000364;3046875
341;30;FP2;79;16032;a;S1 obj;1;co2a0000364;30859375
342;30;FP2;80;15544;a;S1 obj;1;co2a0000364;3125
343;30;FP2;81;14567;a;S1 obj;1;co2a0000364;31640625
344;30;FP2;82;1359;a;S1 obj;1;co2a0000364;3203125
345;30;FP2;83;13102;a;S1 obj;1;co2a0000364;32421875
346;30;FP2;84;11149;a;S1 obj;1;co2a0000364;328125
347;30;FP2;85;10173;a;S1 obj;1;co2a0000364;33203125
348;30;FP2;86;10661;a;S1 obj;1;co2a0000364;3359375
349;30;FP2;87;13102;a;S1 obj;1;co2a0000364;33984375
350;30;FP2;88;17008;a;S1 obj;1;co2a0000364;34375
351;30;FP2;89;19938;a;S1 obj;1;co2a0000364;34765625
352;30;FP2;90;20915;a;S1 obj;1;co2a0000364;3515625
353;30;FP2;91;1945;a;S1 obj;1;co2a0000364;35546875
354;30;FP2;92;17497;a;S1 obj;1;co2a0000364;359375
355;30;FP2;93;15544;a;S1 obj;1;co2a0000364;36328125
356;30;FP2;94;14079;a;S1 obj;1;co2a0000364;3671875
357;30;FP2;95;1359;a;S1 obj;1;co2a0000364;37109375
358;30;FP2;96;1359;a;S1 obj;1;co2a0000364;375
359;30;FP2;97;14567;a;S1 obj;1;co2a0000364;37890625
360;30;FP2;98;1652;a;S1 obj;1;co2a0000364;3828125
361;30;FP2;99;18473;a;S1 obj;1;co2a0000364;38671875
362;30;FP2;100;19938;a;S1 obj;1;co2a0000364;390625
363;30;FP2;101;20426;a;S1 obj;1;co2a0000364;39453125
364;30;FP2;102;20426;a;S1 obj;1;co2a0000364;3984375
365;30;FP2;103;20426;a;S1 obj;1;co2a0000364;40234375
366;30;FP2;104;20426;a;S1 obj;1;co2a0000364;40625
367;30;FP2;105;20426;a;S1 obj;1;co2a0000364;41015625
368;30;FP2;106;20915;a;S1 obj;1;co2a0000364;4140625
369;30;FP2;107;20426;a;S1 obj;1;co2a0000364;41796875
370;30;FP2;108;19938;a;S1 obj;1;co2a0000364;421875
371;30;FP2;109;18473;a;S1 obj;1;co2a0000364;42578125
372;30;FP2;110;16032;a;S1 obj;1;co2a0000364;4296875
373;30;FP2;111;1359;a;S1 obj;1;co2a0000364;43359375
374;30;FP2;112;11637;a;S1 obj;1;co2a0000364;4375
375;30;FP2;113;11637;a;S1 obj;1;co2a0000364;44140625
376;30;FP2;114;1359;a;S1 obj;1;co2a0000364;4453125
377;30;FP2;115;1652;a;S1 obj;1;co2a0000364;44921875
378;30;FP2;116;18473;a;S1 obj;1;co2a0000364;453125
379;30;FP2;117;18962;a;S1 obj;1;co2a0000364;45703125
380;30;FP2;118;1652;a;S1 obj;1;co2a0000364;4609375
381;30;FP2;119;13102;a;S1 obj;1;co2a0000364;46484375
382;30;FP2;120;9196;a;S1 obj;1;co2a0000364;46875
383;30;FP2;121;7243;a;S1 obj;1;co2a0000364;47265625
384;30;FP2;122;7731;a;S1 obj;1;co2a0000364;4765625
385;30;FP2;123;9684;a;S1 obj;1;co2a0000364;48046875
386;30;FP2;124;12614;a;S1 obj;1;co2a0000364;484375
387;30;FP2;125;14567;a;S1 obj;1;co2a0000364;48828125
388;30;FP2;126;15055;a;S1 obj;1;co2a0000364;4921875
389;30;FP2;127;14567;a;S1 obj;1;co2a0000364;49609375
390;30;FP2;128;14567;a;S1 obj;1;co2a0000364;5
391;30;FP2;129;14079;a;S1 obj;1;co2a0000364;50390625
392;30;FP2;130;1359;a;S1 obj;1;co2a0000364;5078125
393;30;FP2;131;10661;a;S1 obj;1;co2a0000364;51171875
394;30;FP2;132;529;a;S1 obj;1;co2a0000364;515625
395;30;FP2;133;-1546;a;S1 obj;1;co2a0000364;51953125
396;30;FP2;134;-6429;a;S1 obj;1;co2a0000364;5234375
397;30;FP2;135;-7406;a;S1 obj;1;co2a0000364;52734375
398;30;FP2;136;-5452;a;S1 obj;1;co2a0000364;53125
399;30;FP2;137;-1546;a;S1 obj;1;co2a0000364;53515625
400;30;FP2;138;1383;a;S1 obj;1;co2a0000364;5390625
401;30;FP2;139;236;a;S1 obj;1;co2a0000364;54296875
402;30;FP2;140;1872;a;S1 obj;1;co2a0000364;546875
403;30;FP2;141;1383;a;S1 obj;1;co2a0000364;55078125
404;30;FP2;142;1872;a;S1 obj;1;co2a0000364;5546875
405;30;FP2;143;2848;a;S1 obj;1;co2a0000364;55859375
406;30;FP2;144;3337;a;S1 obj;1;co2a0000364;5625
407;30;FP2;145;2848;a;S1 obj;1;co2a0000364;56640625
408;30;FP2;146;895;a;S1 obj;1;co2a0000364;5703125
409;30;FP2;147;-1058;a;S1 obj;1;co2a0000364;57421875
410;30;FP2;148;-2523;a;S1 obj;1;co2a0000364;578125
411;30;FP2;149;-3011;a;S1 obj;1;co2a0000364;58203125
412;30;FP2;150;-1546;a;S1 obj;1;co2a0000364;5859375
413;30;FP2;151;1383;a;S1 obj;1;co2a0000364;58984375
414;30;FP2;152;5778;a;S1 obj;1;co2a0000364;59375
415;30;FP2;153;10173;a;S1 obj;1;co2a0000364;59765625
416;30;FP2;154;11637;a;S1 obj;1;co2a0000364;6015625
417;30;FP2;155;9684;a;S1 obj;1;co2a0000364;60546875
418;30;FP2;156;4801;a;S1 obj;1;co2a0000364;609375
