Column1;trial number;sensor position;sample num;sensor value;subject identifier;matching condition;channel;name;time
106;71;FP1;101;13092;c;S2 match;0;co2c0000338;39453125
107;71;FP1;102;16998;c;S2 match;0;co2c0000338;3984375
108;71;FP1;103;19928;c;S2 match;0;co2c0000338;40234375
109;71;FP1;104;23346;c;S2 match;0;co2c0000338;40625
110;71;FP1;105;25299;c;S2 match;0;co2c0000338;41015625
111;71;FP1;106;25299;c;S2 match;0;co2c0000338;4140625
112;71;FP1;107;23834;c;S2 match;0;co2c0000338;41796875
113;71;FP1;108;22858;c;S2 match;0;co2c0000338;421875
114;71;FP1;109;23346;c;S2 match;0;co2c0000338;42578125
115;71;FP1;110;25299;c;S2 match;0;co2c0000338;4296875
116;71;FP1;111;2774;c;S2 match;0;co2c0000338;43359375
117;71;FP1;112;28229;c;S2 match;0;co2c0000338;4375
118;71;FP1;113;26764;c;S2 match;0;co2c0000338;44140625
119;71;FP1;114;23834;c;S2 match;0;co2c0000338;4453125
120;71;FP1;115;21881;c;S2 match;0;co2c0000338;44921875
121;71;FP1;116;22369;c;S2 match;0;co2c0000338;453125
122;71;FP1;117;24811;c;S2 match;0;co2c0000338;45703125
123;71;FP1;118;27252;c;S2 match;0;co2c0000338;4609375
124;71;FP1;119;28229;c;S2 match;0;co2c0000338;46484375
125;71;FP1;120;27252;c;S2 match;0;co2c0000338;46875
126;71;FP1;121;24811;c;S2 match;0;co2c0000338;47265625
127;71;FP1;122;23834;c;S2 match;0;co2c0000338;4765625
128;71;FP1;123;24811;c;S2 match;0;co2c0000338;48046875
129;71;FP1;124;27252;c;S2 match;0;co2c0000338;484375
130;71;FP1;125;28717;c;S2 match;0;co2c0000338;48828125
131;71;FP1;126;28717;c;S2 match;0;co2c0000338;4921875
132;71;FP1;127;25787;c;S2 match;0;co2c0000338;49609375
133;71;FP1;128;21881;c;S2 match;0;co2c0000338;5
134;71;FP1;129;17975;c;S2 match;0;co2c0000338;50390625
135;71;FP1;130;15533;c;S2 match;0;co2c0000338;5078125
136;71;FP1;131;14069;c;S2 match;0;co2c0000338;51171875
137;71;FP1;132;12604;c;S2 match;0;co2c0000338;515625
138;71;FP1;133;9186;c;S2 match;0;co2c0000338;51953125
139;71;FP1;134;4791;c;S2 match;0;co2c0000338;5234375
140;71;FP1;135;1862;c;S2 match;0;co2c0000338;52734375
141;71;FP1;136;885;c;S2 match;0;co2c0000338;53125
142;71;FP1;137;1373;c;S2 match;0;co2c0000338;53515625
143;71;FP1;138;1862;c;S2 match;0;co2c0000338;5390625
144;71;FP1;139;235;c;S2 match;0;co2c0000338;54296875
145;71;FP1;140;885;c;S2 match;0;co2c0000338;546875
146;71;FP1;141;-1068;c;S2 match;0;co2c0000338;55078125
147;71;FP1;142;-351;c;S2 match;0;co2c0000338;5546875
148;71;FP1;143;-4974;c;S2 match;0;co2c0000338;55859375
149;71;FP1;144;-4974;c;S2 match;0;co2c0000338;5625
150;71;FP1;145;-3021;c;S2 match;0;co2c0000338;56640625
151;71;FP1;146;397;c;S2 match;0;co2c0000338;5703125
152;71;FP1;147;235;c;S2 match;0;co2c0000338;57421875
153;71;FP1;148;235;c;S2 match;0;co2c0000338;578125
154;71;FP1;149;-58;c;S2 match;0;co2c0000338;58203125
155;71;FP1;150;-4974;c;S2 match;0;co2c0000338;5859375
156;71;FP1;151;-8881;c;S2 match;0;co2c0000338;58984375
157;71;FP1;152;-10834;c;S2 match;0;co2c0000338;59375
158;71;FP1;153;-10345;c;S2 match;0;co2c0000338;59765625
159;71;FP1;154;-9369;c;S2 match;0;co2c0000338;6015625
160;71;FP1;155;-9857;c;S2 match;0;co2c0000338;60546875
161;71;FP1;156;-10834;c;S2 match;0;co2c0000338;609375
162;71;FP1;157;-11322;c;S2 match;0;co2c0000338;61328125
163;71;FP1;158;-10834;c;S2 match;0;co2c0000338;6171875
164;71;FP1;159;-9369;c;S2 match;0;co2c0000338;62109375
165;71;FP1;160;-7904;c;S2 match;0;co2c0000338;625
166;71;FP1;161;-7416;c;S2 match;0;co2c0000338;62890625
167;71;FP1;162;-7904;c;S2 match;0;co2c0000338;6328125
168;71;FP1;163;-8392;c;S2 match;0;co2c0000338;63671875
169;71;FP1;164;-8392;c;S2 match;0;co2c0000338;640625
170;71;FP1;165;-6927;c;S2 match;0;co2c0000338;64453125
171;71;FP1;166;-5951;c;S2 match;0;co2c0000338;6484375
172;71;FP1;167;-4486;c;S2 match;0;co2c0000338;65234375
173;71;FP1;168;-4486;c;S2 match;0;co2c0000338;65625
174;71;FP1;169;-3998;c;S2 match;0;co2c0000338;66015625
175;71;FP1;170;-3998;c;S2 match;0;co2c0000338;6640625
176;71;FP1;171;-3998;c;S2 match;0;co2c0000338;66796875
177;71;FP1;172;-4486;c;S2 match;0;co2c0000338;671875
178;71;FP1;173;-5463;c;S2 match;0;co2c0000338;67578125
179;71;FP1;174;-6439;c;S2 match;0;co2c0000338;6796875
180;71;FP1;175;-8392;c;S2 match;0;co2c0000338;68359375
181;71;FP1;176;-10834;c;S2 match;0;co2c0000338;6875
182;71;FP1;177;-14252;c;S2 match;0;co2c0000338;69140625
183;71;FP1;178;-1767;c;S2 match;0;co2c0000338;6953125
184;71;FP1;179;-19623;c;S2 match;0;co2c0000338;69921875
185;71;FP1;180;-19623;c;S2 match;0;co2c0000338;703125
186;71;FP1;181;-1767;c;S2 match;0;co2c0000338;70703125
187;71;FP1;182;-14252;c;S2 match;0;co2c0000338;7109375
188;71;FP1;183;-12787;c;S2 match;0;co2c0000338;71484375
189;71;FP1;184;-1181;c;S2 match;0;co2c0000338;71875
190;71;FP1;185;-10345;c;S2 match;0;co2c0000338;72265625
191;71;FP1;186;-9369;c;S2 match;0;co2c0000338;7265625
192;71;FP1;187;-7904;c;S2 match;0;co2c0000338;73046875
193;71;FP1;188;-7904;c;S2 match;0;co2c0000338;734375
194;71;FP1;189;-9369;c;S2 match;0;co2c0000338;73828125
195;71;FP1;190;-11322;c;S2 match;0;co2c0000338;7421875
196;71;FP1;191;-13275;c;S2 match;0;co2c0000338;74609375
197;71;FP1;192;-12787;c;S2 match;0;co2c0000338;75
198;71;FP1;193;-10345;c;S2 match;0;co2c0000338;75390625
199;71;FP1;194;-7904;c;S2 match;0;co2c0000338;7578125
200;71;FP1;195;-7904;c;S2 match;0;co2c0000338;76171875
201;71;FP1;196;-9369;c;S2 match;0;co2c0000338;765625
202;71;FP1;197;-12787;c;S2 match;0;co2c0000338;76953125
203;71;FP1;198;-16205;c;S2 match;0;co2c0000338;7734375
204;71;FP1;199;-1767;c;S2 match;0;co2c0000338;77734375
205;71;FP1;200;-17181;c;S2 match;0;co2c0000338;78125
206;71;FP1;201;-15228;c;S2 match;0;co2c0000338;78515625
207;71;FP1;202;-13275;c;S2 match;0;co2c0000338;7890625
208;71;FP1;203;-12299;c;S2 match;0;co2c0000338;79296875
209;71;FP1;204;-1181;c;S2 match;0;co2c0000338;796875
210;71;FP1;205;-11322;c;S2 match;0;co2c0000338;80078125
211;71;FP1;206;-9857;c;S2 match;0;co2c0000338;8046875
212;71;FP1;207;-7416;c;S2 match;0;co2c0000338;80859375
213;71;FP1;208;-4486;c;S2 match;0;co2c0000338;8125
214;71;FP1;209;-3021;c;S2 match;0;co2c0000338;81640625
215;71;FP1;210;-2533;c;S2 match;0;co2c0000338;8203125
216;71;FP1;211;-3998;c;S2 match;0;co2c0000338;82421875
217;71;FP1;212;-5463;c;S2 match;0;co2c0000338;828125
218;71;FP1;213;-6927;c;S2 match;0;co2c0000338;83203125
219;71;FP1;214;-8392;c;S2 match;0;co2c0000338;8359375
220;71;FP1;215;-9857;c;S2 match;0;co2c0000338;83984375
221;71;FP1;216;-12299;c;S2 match;0;co2c0000338;84375
222;71;FP1;217;-14252;c;S2 match;0;co2c0000338;84765625
223;71;FP1;218;-15228;c;S2 match;0;co2c0000338;8515625
224;71;FP1;219;-15717;c;S2 match;0;co2c0000338;85546875
225;71;FP1;220;-15228;c;S2 match;0;co2c0000338;859375
226;71;FP1;221;-14252;c;S2 match;0;co2c0000338;86328125
227;71;FP1;222;-14252;c;S2 match;0;co2c0000338;8671875
228;71;FP1;223;-15228;c;S2 match;0;co2c0000338;87109375
229;71;FP1;224;-16205;c;S2 match;0;co2c0000338;875
230;71;FP1;225;-17181;c;S2 match;0;co2c0000338;87890625
231;71;FP1;226;-18158;c;S2 match;0;co2c0000338;8828125
232;71;FP1;227;-19135;c;S2 match;0;co2c0000338;88671875
233;71;FP1;228;-19623;c;S2 match;0;co2c0000338;890625
234;71;FP1;229;-20111;c;S2 match;0;co2c0000338;89453125
235;71;FP1;230;-19623;c;S2 match;0;co2c0000338;8984375
236;71;FP1;231;-18646;c;S2 match;0;co2c0000338;90234375
237;71;FP1;232;-18158;c;S2 match;0;co2c0000338;90625
238;71;FP1;233;-19135;c;S2 match;0;co2c0000338;91015625
239;71;FP1;234;-21576;c;S2 match;0;co2c0000338;9140625
240;71;FP1;235;-23041;c;S2 match;0;co2c0000338;91796875
241;71;FP1;236;-23041;c;S2 match;0;co2c0000338;921875
242;71;FP1;237;-21576;c;S2 match;0;co2c0000338;92578125
243;71;FP1;238;-20111;c;S2 match;0;co2c0000338;9296875
244;71;FP1;239;-19135;c;S2 match;0;co2c0000338;93359375
245;71;FP1;240;-19623;c;S2 match;0;co2c0000338;9375
246;71;FP1;241;-20599;c;S2 match;0;co2c0000338;94140625
247;71;FP1;242;-21576;c;S2 match;0;co2c0000338;9453125
248;71;FP1;243;-20111;c;S2 match;0;co2c0000338;94921875
249;71;FP1;244;-17181;c;S2 match;0;co2c0000338;953125
250;71;FP1;245;-13275;c;S2 match;0;co2c0000338;95703125
251;71;FP1;246;-8881;c;S2 match;0;co2c0000338;9609375
252;71;FP1;247;-5463;c;S2 match;0;co2c0000338;96484375
253;71;FP1;248;-3998;c;S2 match;0;co2c0000338;96875
254;71;FP1;249;-4486;c;S2 match;0;co2c0000338;97265625
255;71;FP1;250;-5951;c;S2 match;0;co2c0000338;9765625
256;71;FP1;251;-7416;c;S2 match;0;co2c0000338;98046875
257;71;FP1;252;-7416;c;S2 match;0;co2c0000338;984375
258;71;FP1;253;-5951;c;S2 match;0;co2c0000338;98828125
259;71;FP1;254;-3998;c;S2 match;0;co2c0000338;9921875
260;71;FP1;255;-2533;c;S2 match;0;co2c0000338;99609375
262;71;FP2;0;-9613;c;S2 match;1;co2c0000338;0
263;71;FP2;1;-1059;c;S2 match;1;co2c0000338;390625
264;71;FP2;2;-12543;c;S2 match;1;co2c0000338;78125
265;71;FP2;3;-14008;c;S2 match;1;co2c0000338;1171875
266;71;FP2;4;-14008;c;S2 match;1;co2c0000338;15625
267;71;FP2;5;-12543;c;S2 match;1;co2c0000338;1953125
268;71;FP2;6;-10101;c;S2 match;1;co2c0000338;234375
269;71;FP2;7;-7172;c;S2 match;1;co2c0000338;2734375
270;71;FP2;8;-473;c;S2 match;1;co2c0000338;3125
271;71;FP2;9;-3265;c;S2 match;1;co2c0000338;3515625
272;71;FP2;10;-3265;c;S2 match;1;co2c0000338;390625
273;71;FP2;11;-4242;c;S2 match;1;co2c0000338;4296875
274;71;FP2;12;-6683;c;S2 match;1;co2c0000338;46875
275;71;FP2;13;-766;c;S2 match;1;co2c0000338;5078125
276;71;FP2;14;-766;c;S2 match;1;co2c0000338;546875
277;71;FP2;15;-473;c;S2 match;1;co2c0000338;5859375
278;71;FP2;16;-824;c;S2 match;1;co2c0000338;625
279;71;FP2;17;2106;c;S2 match;1;co2c0000338;6640625
280;71;FP2;18;3571;c;S2 match;1;co2c0000338;703125
281;71;FP2;19;2106;c;S2 match;1;co2c0000338;7421875
282;71;FP2;20;-336;c;S2 match;1;co2c0000338;78125
283;71;FP2;21;-1801;c;S2 match;1;co2c0000338;8203125
284;71;FP2;22;-2289;c;S2 match;1;co2c0000338;859375
285;71;FP2;23;-2289;c;S2 match;1;co2c0000338;8984375
286;71;FP2;24;-2777;c;S2 match;1;co2c0000338;9375
287;71;FP2;25;-5219;c;S2 match;1;co2c0000338;9765625
288;71;FP2;26;-8148;c;S2 match;1;co2c0000338;1015625
289;71;FP2;27;-9613;c;S2 match;1;co2c0000338;10546875
290;71;FP2;28;-9613;c;S2 match;1;co2c0000338;109375
291;71;FP2;29;-8148;c;S2 match;1;co2c0000338;11328125
292;71;FP2;30;-7172;c;S2 match;1;co2c0000338;1171875
293;71;FP2;31;-766;c;S2 match;1;co2c0000338;12109375
294;71;FP2;32;-8148;c;S2 match;1;co2c0000338;125
295;71;FP2;33;-8636;c;S2 match;1;co2c0000338;12890625
296;71;FP2;34;-766;c;S2 match;1;co2c0000338;1328125
297;71;FP2;35;-5219;c;S2 match;1;co2c0000338;13671875
298;71;FP2;36;-2289;c;S2 match;1;co2c0000338;140625
299;71;FP2;37;-824;c;S2 match;1;co2c0000338;14453125
300;71;FP2;38;-824;c;S2 match;1;co2c0000338;1484375
301;71;FP2;39;-1801;c;S2 match;1;co2c0000338;15234375
302;71;FP2;40;-3754;c;S2 match;1;co2c0000338;15625
303;71;FP2;41;-473;c;S2 match;1;co2c0000338;16015625
304;71;FP2;42;-5707;c;S2 match;1;co2c0000338;1640625
305;71;FP2;43;-6195;c;S2 match;1;co2c0000338;16796875
306;71;FP2;44;-6683;c;S2 match;1;co2c0000338;171875
307;71;FP2;45;-766;c;S2 match;1;co2c0000338;17578125
308;71;FP2;46;-8148;c;S2 match;1;co2c0000338;1796875
309;71;FP2;47;-9613;c;S2 match;1;co2c0000338;18359375
310;71;FP2;48;-1059;c;S2 match;1;co2c0000338;1875
311;71;FP2;49;-12543;c;S2 match;1;co2c0000338;19140625
312;71;FP2;50;-14984;c;S2 match;1;co2c0000338;1953125
313;71;FP2;51;-16937;c;S2 match;1;co2c0000338;19921875
314;71;FP2;52;-17914;c;S2 match;1;co2c0000338;203125
315;71;FP2;53;-16937;c;S2 match;1;co2c0000338;20703125
316;71;FP2;54;-14984;c;S2 match;1;co2c0000338;2109375
317;71;FP2;55;-12543;c;S2 match;1;co2c0000338;21484375
318;71;FP2;56;-11566;c;S2 match;1;co2c0000338;21875
319;71;FP2;57;-11566;c;S2 match;1;co2c0000338;22265625
320;71;FP2;58;-12543;c;S2 match;1;co2c0000338;2265625
321;71;FP2;59;-12054;c;S2 match;1;co2c0000338;23046875
322;71;FP2;60;-1059;c;S2 match;1;co2c0000338;234375
323;71;FP2;61;-8148;c;S2 match;1;co2c0000338;23828125
324;71;FP2;62;-6195;c;S2 match;1;co2c0000338;2421875
325;71;FP2;63;-5707;c;S2 match;1;co2c0000338;24609375
326;71;FP2;64;-6683;c;S2 match;1;co2c0000338;25
327;71;FP2;65;-766;c;S2 match;1;co2c0000338;25390625
328;71;FP2;66;-8148;c;S2 match;1;co2c0000338;2578125
329;71;FP2;67;-8148;c;S2 match;1;co2c0000338;26171875
330;71;FP2;68;-6683;c;S2 match;1;co2c0000338;265625
331;71;FP2;69;-6195;c;S2 match;1;co2c0000338;26953125
332;71;FP2;70;-5707;c;S2 match;1;co2c0000338;2734375
333;71;FP2;71;-6195;c;S2 match;1;co2c0000338;27734375
334;71;FP2;72;-6683;c;S2 match;1;co2c0000338;28125
335;71;FP2;73;-766;c;S2 match;1;co2c0000338;28515625
336;71;FP2;74;-8148;c;S2 match;1;co2c0000338;2890625
337;71;FP2;75;-8148;c;S2 match;1;co2c0000338;29296875
338;71;FP2;76;-766;c;S2 match;1;co2c0000338;296875
339;71;FP2;77;-6683;c;S2 match;1;co2c0000338;30078125
340;71;FP2;78;-6195;c;S2 match;1;co2c0000338;3046875
341;71;FP2;79;-7172;c;S2 match;1;co2c0000338;30859375
342;71;FP2;80;-9125;c;S2 match;1;co2c0000338;3125
343;71;FP2;81;-11566;c;S2 match;1;co2c0000338;31640625
344;71;FP2;82;-12543;c;S2 match;1;co2c0000338;3203125
345;71;FP2;83;-12054;c;S2 match;1;co2c0000338;32421875
346;71;FP2;84;-10101;c;S2 match;1;co2c0000338;328125
347;71;FP2;85;-7172;c;S2 match;1;co2c0000338;33203125
348;71;FP2;86;-473;c;S2 match;1;co2c0000338;3359375
349;71;FP2;87;-2777;c;S2 match;1;co2c0000338;33984375
350;71;FP2;88;-2289;c;S2 match;1;co2c0000338;34375
351;71;FP2;89;-3265;c;S2 match;1;co2c0000338;34765625
352;71;FP2;90;-3754;c;S2 match;1;co2c0000338;3515625
353;71;FP2;91;-4242;c;S2 match;1;co2c0000338;35546875
354;71;FP2;92;-2777;c;S2 match;1;co2c0000338;359375
355;71;FP2;93;-824;c;S2 match;1;co2c0000338;36328125
356;71;FP2;94;2106;c;S2 match;1;co2c0000338;3671875
357;71;FP2;95;4547;c;S2 match;1;co2c0000338;37109375
358;71;FP2;96;65;c;S2 match;1;co2c0000338;375
359;71;FP2;97;7965;c;S2 match;1;co2c0000338;37890625
360;71;FP2;98;9918;c;S2 match;1;co2c0000338;3828125
361;71;FP2;99;1236;c;S2 match;1;co2c0000338;38671875
362;71;FP2;100;16266;c;S2 match;1;co2c0000338;390625
363;71;FP2;101;19684;c;S2 match;1;co2c0000338;39453125
364;71;FP2;102;22614;c;S2 match;1;co2c0000338;3984375
365;71;FP2;103;25543;c;S2 match;1;co2c0000338;40234375
366;71;FP2;104;27985;c;S2 match;1;co2c0000338;40625
367;71;FP2;105;29449;c;S2 match;1;co2c0000338;41015625
368;71;FP2;106;30914;c;S2 match;1;co2c0000338;4140625
369;71;FP2;107;32379;c;S2 match;1;co2c0000338;41796875
370;71;FP2;108;34332;c;S2 match;1;co2c0000338;421875
371;71;FP2;109;35309;c;S2 match;1;co2c0000338;42578125
372;71;FP2;110;36774;c;S2 match;1;co2c0000338;4296875
373;71;FP2;111;36774;c;S2 match;1;co2c0000338;43359375
374;71;FP2;112;35797;c;S2 match;1;co2c0000338;4375
375;71;FP2;113;34332;c;S2 match;1;co2c0000338;44140625
376;71;FP2;114;33844;c;S2 match;1;co2c0000338;4453125
377;71;FP2;115;34821;c;S2 match;1;co2c0000338;44921875
378;71;FP2;116;36285;c;S2 match;1;co2c0000338;453125
379;71;FP2;117;3775;c;S2 match;1;co2c0000338;45703125
380;71;FP2;118;3775;c;S2 match;1;co2c0000338;4609375
381;71;FP2;119;36285;c;S2 match;1;co2c0000338;46484375
382;71;FP2;120;34332;c;S2 match;1;co2c0000338;46875
383;71;FP2;121;33356;c;S2 match;1;co2c0000338;47265625
384;71;FP2;122;33844;c;S2 match;1;co2c0000338;4765625
385;71;FP2;123;33844;c;S2 match;1;co2c0000338;48046875
386;71;FP2;124;33356;c;S2 match;1;co2c0000338;484375
387;71;FP2;125;31403;c;S2 match;1;co2c0000338;48828125
388;71;FP2;126;28961;c;S2 match;1;co2c0000338;4921875
389;71;FP2;127;27008;c;S2 match;1;co2c0000338;49609375
390;71;FP2;128;25543;c;S2 match;1;co2c0000338;5
391;71;FP2;129;24567;c;S2 match;1;co2c0000338;50390625
392;71;FP2;130;22614;c;S2 match;1;co2c0000338;5078125
393;71;FP2;131;19684;c;S2 match;1;co2c0000338;51171875
394;71;FP2;132;15778;c;S2 match;1;co2c0000338;515625
395;71;FP2;133;11383;c;S2 match;1;co2c0000338;51953125
396;71;FP2;134;7477;c;S2 match;1;co2c0000338;5234375
397;71;FP2;135;4547;c;S2 match;1;co2c0000338;52734375
398;71;FP2;136;3082;c;S2 match;1;co2c0000338;53125
399;71;FP2;137;2106;c;S2 match;1;co2c0000338;53515625
400;71;FP2;138;2106;c;S2 match;1;co2c0000338;5390625
401;71;FP2;139;2106;c;S2 match;1;co2c0000338;54296875
402;71;FP2;140;2106;c;S2 match;1;co2c0000338;546875
403;71;FP2;141;1129;c;S2 match;1;co2c0000338;55078125
404;71;FP2;142;-1312;c;S2 match;1;co2c0000338;5546875
405;71;FP2;143;-2777;c;S2 match;1;co2c0000338;55859375
406;71;FP2;144;-3265;c;S2 match;1;co2c0000338;5625
407;71;FP2;145;-1801;c;S2 match;1;co2c0000338;56640625
408;71;FP2;146;641;c;S2 match;1;co2c0000338;5703125
409;71;FP2;147;2106;c;S2 match;1;co2c0000338;57421875
410;71;FP2;148;1617;c;S2 match;1;co2c0000338;578125
411;71;FP2;149;-336;c;S2 match;1;co2c0000338;58203125
412;71;FP2;150;-2777;c;S2 match;1;co2c0000338;5859375
413;71;FP2;151;-473;c;S2 match;1;co2c0000338;58984375
414;71;FP2;152;-5707;c;S2 match;1;co2c0000338;59375
415;71;FP2;153;-6195;c;S2 match;1;co2c0000338;59765625
416;71;FP2;154;-6683;c;S2 match;1;co2c0000338;6015625
417;71;FP2;155;-7172;c;S2 match;1;co2c0000338;60546875
418;71;FP2;156;-7172;c;S2 match;1;co2c0000338;609375
419;71;FP2;157;-5219;c;S2 match;1;co2c0000338;61328125
420;71;FP2;158;-3265;c;S2 match;1;co2c0000338;6171875
421;71;FP2;159;-824;c;S2 match;1;co2c0000338;62109375
422;71;FP2;160;-336;c;S2 match;1;co2c0000338;625
