Column1;trial number;sensor position;sample num;sensor value;subject identifier;matching condition;channel;name;time
71;44;FP1;66;591;a;S1 obj;0;co2a0000364;2578125
72;44;FP1;67;2004;a;S1 obj;0;co2a0000364;26171875
73;44;FP1;68;-2879;a;S1 obj;0;co2a0000364;265625
74;44;FP1;69;-532;a;S1 obj;0;co2a0000364;26953125
75;44;FP1;70;-4832;a;S1 obj;0;co2a0000364;2734375
76;44;FP1;71;-2879;a;S1 obj;0;co2a0000364;27734375
77;44;FP1;72;-1902;a;S1 obj;0;co2a0000364;28125
78;44;FP1;73;-2879;a;S1 obj;0;co2a0000364;28515625
79;44;FP1;74;-3855;a;S1 obj;0;co2a0000364;2890625
80;44;FP1;75;-3855;a;S1 obj;0;co2a0000364;29296875
81;44;FP1;76;-2391;a;S1 obj;0;co2a0000364;296875
82;44;FP1;77;-437;a;S1 obj;0;co2a0000364;30078125
83;44;FP1;78;-926;a;S1 obj;0;co2a0000364;3046875
84;44;FP1;79;-3855;a;S1 obj;0;co2a0000364;30859375
85;44;FP1;80;-6785;a;S1 obj;0;co2a0000364;3125
86;44;FP1;81;-8738;a;S1 obj;0;co2a0000364;31640625
87;44;FP1;82;-825;a;S1 obj;0;co2a0000364;3203125
88;44;FP1;83;-6785;a;S1 obj;0;co2a0000364;32421875
89;44;FP1;84;-4344;a;S1 obj;0;co2a0000364;328125
90;44;FP1;85;-3855;a;S1 obj;0;co2a0000364;33203125
91;44;FP1;86;-4344;a;S1 obj;0;co2a0000364;3359375
92;44;FP1;87;-6297;a;S1 obj;0;co2a0000364;33984375
93;44;FP1;88;-7273;a;S1 obj;0;co2a0000364;34375
94;44;FP1;89;-6785;a;S1 obj;0;co2a0000364;34765625
95;44;FP1;90;-4344;a;S1 obj;0;co2a0000364;3515625
96;44;FP1;91;-1902;a;S1 obj;0;co2a0000364;35546875
97;44;FP1;92;-437;a;S1 obj;0;co2a0000364;359375
98;44;FP1;93;-926;a;S1 obj;0;co2a0000364;36328125
99;44;FP1;94;-2391;a;S1 obj;0;co2a0000364;3671875
100;44;FP1;95;-3367;a;S1 obj;0;co2a0000364;37109375
101;44;FP1;96;-3855;a;S1 obj;0;co2a0000364;375
102;44;FP1;97;-3367;a;S1 obj;0;co2a0000364;37890625
103;44;FP1;98;-3855;a;S1 obj;0;co2a0000364;3828125
104;44;FP1;99;-4832;a;S1 obj;0;co2a0000364;38671875
105;44;FP1;100;-532;a;S1 obj;0;co2a0000364;390625
106;44;FP1;101;-4832;a;S1 obj;0;co2a0000364;39453125
107;44;FP1;102;-3367;a;S1 obj;0;co2a0000364;3984375
108;44;FP1;103;-437;a;S1 obj;0;co2a0000364;40234375
109;44;FP1;104;539;a;S1 obj;0;co2a0000364;40625
110;44;FP1;105;539;a;S1 obj;0;co2a0000364;41015625
111;44;FP1;106;-1902;a;S1 obj;0;co2a0000364;4140625
112;44;FP1;107;-4344;a;S1 obj;0;co2a0000364;41796875
113;44;FP1;108;-5809;a;S1 obj;0;co2a0000364;421875
114;44;FP1;109;-6297;a;S1 obj;0;co2a0000364;42578125
115;44;FP1;110;-5809;a;S1 obj;0;co2a0000364;4296875
116;44;FP1;111;-532;a;S1 obj;0;co2a0000364;43359375
117;44;FP1;112;-4832;a;S1 obj;0;co2a0000364;4375
118;44;FP1;113;-532;a;S1 obj;0;co2a0000364;44140625
119;44;FP1;114;-7273;a;S1 obj;0;co2a0000364;4453125
120;44;FP1;115;-9226;a;S1 obj;0;co2a0000364;44921875
121;44;FP1;116;-10203;a;S1 obj;0;co2a0000364;453125
122;44;FP1;117;-1118;a;S1 obj;0;co2a0000364;45703125
123;44;FP1;118;-10691;a;S1 obj;0;co2a0000364;4609375
124;44;FP1;119;-9715;a;S1 obj;0;co2a0000364;46484375
125;44;FP1;120;-9226;a;S1 obj;0;co2a0000364;46875
126;44;FP1;121;-825;a;S1 obj;0;co2a0000364;47265625
127;44;FP1;122;-7273;a;S1 obj;0;co2a0000364;4765625
128;44;FP1;123;-7273;a;S1 obj;0;co2a0000364;48046875
129;44;FP1;124;-825;a;S1 obj;0;co2a0000364;484375
130;44;FP1;125;-10203;a;S1 obj;0;co2a0000364;48828125
131;44;FP1;126;-12644;a;S1 obj;0;co2a0000364;4921875
132;44;FP1;127;-14109;a;S1 obj;0;co2a0000364;49609375
133;44;FP1;128;-13621;a;S1 obj;0;co2a0000364;5
134;44;FP1;129;-11668;a;S1 obj;0;co2a0000364;50390625
135;44;FP1;130;-9715;a;S1 obj;0;co2a0000364;5078125
136;44;FP1;131;-9226;a;S1 obj;0;co2a0000364;51171875
137;44;FP1;132;-1118;a;S1 obj;0;co2a0000364;515625
138;44;FP1;133;-13621;a;S1 obj;0;co2a0000364;51953125
139;44;FP1;134;-15574;a;S1 obj;0;co2a0000364;5234375
140;44;FP1;135;-15574;a;S1 obj;0;co2a0000364;52734375
141;44;FP1;136;-14109;a;S1 obj;0;co2a0000364;53125
142;44;FP1;137;-13133;a;S1 obj;0;co2a0000364;53515625
143;44;FP1;138;-12644;a;S1 obj;0;co2a0000364;5390625
144;44;FP1;139;-13133;a;S1 obj;0;co2a0000364;54296875
145;44;FP1;140;-13133;a;S1 obj;0;co2a0000364;546875
146;44;FP1;141;-12156;a;S1 obj;0;co2a0000364;55078125
147;44;FP1;142;-9715;a;S1 obj;0;co2a0000364;5546875
148;44;FP1;143;-7762;a;S1 obj;0;co2a0000364;55859375
149;44;FP1;144;-7762;a;S1 obj;0;co2a0000364;5625
150;44;FP1;145;-10691;a;S1 obj;0;co2a0000364;56640625
151;44;FP1;146;-15086;a;S1 obj;0;co2a0000364;5703125
152;44;FP1;147;-18504;a;S1 obj;0;co2a0000364;57421875
153;44;FP1;148;-19969;a;S1 obj;0;co2a0000364;578125
154;44;FP1;149;-18992;a;S1 obj;0;co2a0000364;58203125
155;44;FP1;150;-17527;a;S1 obj;0;co2a0000364;5859375
156;44;FP1;151;-17527;a;S1 obj;0;co2a0000364;58984375
157;44;FP1;152;-18504;a;S1 obj;0;co2a0000364;59375
158;44;FP1;153;-19969;a;S1 obj;0;co2a0000364;59765625
159;44;FP1;154;-20457;a;S1 obj;0;co2a0000364;6015625
160;44;FP1;155;-18992;a;S1 obj;0;co2a0000364;60546875
161;44;FP1;156;-16062;a;S1 obj;0;co2a0000364;609375
162;44;FP1;157;-13621;a;S1 obj;0;co2a0000364;61328125
163;44;FP1;158;-11668;a;S1 obj;0;co2a0000364;6171875
164;44;FP1;159;-1118;a;S1 obj;0;co2a0000364;62109375
165;44;FP1;160;-11668;a;S1 obj;0;co2a0000364;625
166;44;FP1;161;-11668;a;S1 obj;0;co2a0000364;62890625
167;44;FP1;162;-10203;a;S1 obj;0;co2a0000364;6328125
168;44;FP1;163;-7762;a;S1 obj;0;co2a0000364;63671875
169;44;FP1;164;-4344;a;S1 obj;0;co2a0000364;640625
170;44;FP1;165;-1902;a;S1 obj;0;co2a0000364;64453125
171;44;FP1;166;-1902;a;S1 obj;0;co2a0000364;6484375
172;44;FP1;167;-4344;a;S1 obj;0;co2a0000364;65234375
173;44;FP1;168;-7273;a;S1 obj;0;co2a0000364;65625
174;44;FP1;169;-9715;a;S1 obj;0;co2a0000364;66015625
175;44;FP1;170;-9715;a;S1 obj;0;co2a0000364;6640625
176;44;FP1;171;-825;a;S1 obj;0;co2a0000364;66796875
177;44;FP1;172;-6297;a;S1 obj;0;co2a0000364;671875
178;44;FP1;173;-4344;a;S1 obj;0;co2a0000364;67578125
179;44;FP1;174;-2879;a;S1 obj;0;co2a0000364;6796875
180;44;FP1;175;-926;a;S1 obj;0;co2a0000364;68359375
181;44;FP1;176;51;a;S1 obj;0;co2a0000364;6875
182;44;FP1;177;-437;a;S1 obj;0;co2a0000364;69140625
183;44;FP1;178;-2879;a;S1 obj;0;co2a0000364;6953125
184;44;FP1;179;-4832;a;S1 obj;0;co2a0000364;69921875
185;44;FP1;180;-4344;a;S1 obj;0;co2a0000364;703125
186;44;FP1;181;51;a;S1 obj;0;co2a0000364;70703125
187;44;FP1;182;591;a;S1 obj;0;co2a0000364;7109375
188;44;FP1;183;9328;a;S1 obj;0;co2a0000364;71484375
189;44;FP1;184;7863;a;S1 obj;0;co2a0000364;71875
190;44;FP1;185;3469;a;S1 obj;0;co2a0000364;72265625
191;44;FP1;186;539;a;S1 obj;0;co2a0000364;7265625
192;44;FP1;187;539;a;S1 obj;0;co2a0000364;73046875
193;44;FP1;188;2981;a;S1 obj;0;co2a0000364;734375
194;44;FP1;189;4445;a;S1 obj;0;co2a0000364;73828125
195;44;FP1;190;2981;a;S1 obj;0;co2a0000364;7421875
196;44;FP1;191;51;a;S1 obj;0;co2a0000364;74609375
197;44;FP1;192;-437;a;S1 obj;0;co2a0000364;75
198;44;FP1;193;2004;a;S1 obj;0;co2a0000364;75390625
199;44;FP1;194;6887;a;S1 obj;0;co2a0000364;7578125
200;44;FP1;195;10305;a;S1 obj;0;co2a0000364;76171875
201;44;FP1;196;9816;a;S1 obj;0;co2a0000364;765625
202;44;FP1;197;6399;a;S1 obj;0;co2a0000364;76953125
203;44;FP1;198;2981;a;S1 obj;0;co2a0000364;7734375
204;44;FP1;199;2492;a;S1 obj;0;co2a0000364;77734375
205;44;FP1;200;3469;a;S1 obj;0;co2a0000364;78125
206;44;FP1;201;4934;a;S1 obj;0;co2a0000364;78515625
207;44;FP1;202;4934;a;S1 obj;0;co2a0000364;7890625
208;44;FP1;203;4445;a;S1 obj;0;co2a0000364;79296875
209;44;FP1;204;4445;a;S1 obj;0;co2a0000364;796875
210;44;FP1;205;5422;a;S1 obj;0;co2a0000364;80078125
211;44;FP1;206;7375;a;S1 obj;0;co2a0000364;8046875
212;44;FP1;207;8352;a;S1 obj;0;co2a0000364;80859375
213;44;FP1;208;7375;a;S1 obj;0;co2a0000364;8125
214;44;FP1;209;5422;a;S1 obj;0;co2a0000364;81640625
215;44;FP1;210;3957;a;S1 obj;0;co2a0000364;8203125
216;44;FP1;211;4445;a;S1 obj;0;co2a0000364;82421875
217;44;FP1;212;6399;a;S1 obj;0;co2a0000364;828125
218;44;FP1;213;8352;a;S1 obj;0;co2a0000364;83203125
219;44;FP1;214;10305;a;S1 obj;0;co2a0000364;8359375
220;44;FP1;215;10305;a;S1 obj;0;co2a0000364;83984375
221;44;FP1;216;9816;a;S1 obj;0;co2a0000364;84375
222;44;FP1;217;8352;a;S1 obj;0;co2a0000364;84765625
223;44;FP1;218;7375;a;S1 obj;0;co2a0000364;8515625
224;44;FP1;219;4445;a;S1 obj;0;co2a0000364;85546875
225;44;FP1;220;1516;a;S1 obj;0;co2a0000364;859375
226;44;FP1;221;-926;a;S1 obj;0;co2a0000364;86328125
227;44;FP1;222;-926;a;S1 obj;0;co2a0000364;8671875
228;44;FP1;223;1027;a;S1 obj;0;co2a0000364;87109375
229;44;FP1;224;3469;a;S1 obj;0;co2a0000364;875
230;44;FP1;225;5422;a;S1 obj;0;co2a0000364;87890625
231;44;FP1;226;5422;a;S1 obj;0;co2a0000364;8828125
232;44;FP1;227;3469;a;S1 obj;0;co2a0000364;88671875
233;44;FP1;228;2004;a;S1 obj;0;co2a0000364;890625
234;44;FP1;229;1027;a;S1 obj;0;co2a0000364;89453125
235;44;FP1;230;2004;a;S1 obj;0;co2a0000364;8984375
236;44;FP1;231;2004;a;S1 obj;0;co2a0000364;90234375
237;44;FP1;232;539;a;S1 obj;0;co2a0000364;90625
238;44;FP1;233;-1414;a;S1 obj;0;co2a0000364;91015625
239;44;FP1;234;-3367;a;S1 obj;0;co2a0000364;9140625
240;44;FP1;235;-4344;a;S1 obj;0;co2a0000364;91796875
241;44;FP1;236;-3367;a;S1 obj;0;co2a0000364;921875
242;44;FP1;237;-1902;a;S1 obj;0;co2a0000364;92578125
243;44;FP1;238;-926;a;S1 obj;0;co2a0000364;9296875
244;44;FP1;239;-437;a;S1 obj;0;co2a0000364;93359375
245;44;FP1;240;-437;a;S1 obj;0;co2a0000364;9375
246;44;FP1;241;-926;a;S1 obj;0;co2a0000364;94140625
247;44;FP1;242;-437;a;S1 obj;0;co2a0000364;9453125
248;44;FP1;243;51;a;S1 obj;0;co2a0000364;94921875
249;44;FP1;244;51;a;S1 obj;0;co2a0000364;953125
250;44;FP1;245;-437;a;S1 obj;0;co2a0000364;95703125
251;44;FP1;246;-1902;a;S1 obj;0;co2a0000364;9609375
252;44;FP1;247;-3367;a;S1 obj;0;co2a0000364;96484375
253;44;FP1;248;-3367;a;S1 obj;0;co2a0000364;96875
254;44;FP1;249;-1414;a;S1 obj;0;co2a0000364;97265625
255;44;FP1;250;1027;a;S1 obj;0;co2a0000364;9765625
256;44;FP1;251;4445;a;S1 obj;0;co2a0000364;98046875
257;44;FP1;252;7375;a;S1 obj;0;co2a0000364;984375
258;44;FP1;253;10793;a;S1 obj;0;co2a0000364;98828125
259;44;FP1;254;13723;a;S1 obj;0;co2a0000364;9921875
260;44;FP1;255;14699;a;S1 obj;0;co2a0000364;99609375
262;44;FP2;0;-285;a;S1 obj;1;co2a0000364;0
263;44;FP2;1;3133;a;S1 obj;1;co2a0000364;390625
264;44;FP2;2;5086;a;S1 obj;1;co2a0000364;78125
265;44;FP2;3;5086;a;S1 obj;1;co2a0000364;1171875
266;44;FP2;4;3133;a;S1 obj;1;co2a0000364;15625
267;44;FP2;5;118;a;S1 obj;1;co2a0000364;1953125
268;44;FP2;6;203;a;S1 obj;1;co2a0000364;234375
269;44;FP2;7;118;a;S1 obj;1;co2a0000364;2734375
270;44;FP2;8;3621;a;S1 obj;1;co2a0000364;3125
271;44;FP2;9;5086;a;S1 obj;1;co2a0000364;3515625
272;44;FP2;10;411;a;S1 obj;1;co2a0000364;390625
273;44;FP2;11;118;a;S1 obj;1;co2a0000364;4296875
274;44;FP2;12;-2238;a;S1 obj;1;co2a0000364;46875
275;44;FP2;13;-3703;a;S1 obj;1;co2a0000364;5078125
276;44;FP2;14;-2238;a;S1 obj;1;co2a0000364;546875
277;44;FP2;15;1668;a;S1 obj;1;co2a0000364;5859375
278;44;FP2;16;6063;a;S1 obj;1;co2a0000364;625
279;44;FP2;17;8993;a;S1 obj;1;co2a0000364;6640625
280;44;FP2;18;9969;a;S1 obj;1;co2a0000364;703125
281;44;FP2;19;9481;a;S1 obj;1;co2a0000364;7421875
282;44;FP2;20;8016;a;S1 obj;1;co2a0000364;78125
283;44;FP2;21;4598;a;S1 obj;1;co2a0000364;8203125
284;44;FP2;22;692;a;S1 obj;1;co2a0000364;859375
285;44;FP2;23;-3215;a;S1 obj;1;co2a0000364;8984375
286;44;FP2;24;-5168;a;S1 obj;1;co2a0000364;9375
287;44;FP2;25;-4191;a;S1 obj;1;co2a0000364;9765625
288;44;FP2;26;-175;a;S1 obj;1;co2a0000364;1015625
289;44;FP2;27;203;a;S1 obj;1;co2a0000364;10546875
290;44;FP2;28;203;a;S1 obj;1;co2a0000364;109375
291;44;FP2;29;-2726;a;S1 obj;1;co2a0000364;11328125
292;44;FP2;30;-5168;a;S1 obj;1;co2a0000364;1171875
293;44;FP2;31;-5656;a;S1 obj;1;co2a0000364;12109375
294;44;FP2;32;-3215;a;S1 obj;1;co2a0000364;125
295;44;FP2;33;-773;a;S1 obj;1;co2a0000364;12890625
296;44;FP2;34;-773;a;S1 obj;1;co2a0000364;1328125
297;44;FP2;35;-3215;a;S1 obj;1;co2a0000364;13671875
298;44;FP2;36;-5656;a;S1 obj;1;co2a0000364;140625
299;44;FP2;37;-5656;a;S1 obj;1;co2a0000364;14453125
300;44;FP2;38;-2238;a;S1 obj;1;co2a0000364;1484375
301;44;FP2;39;203;a;S1 obj;1;co2a0000364;15234375
302;44;FP2;40;203;a;S1 obj;1;co2a0000364;15625
303;44;FP2;41;-2726;a;S1 obj;1;co2a0000364;16015625
304;44;FP2;42;-4679;a;S1 obj;1;co2a0000364;1640625
305;44;FP2;43;-2238;a;S1 obj;1;co2a0000364;16796875
306;44;FP2;44;4598;a;S1 obj;1;co2a0000364;171875
307;44;FP2;45;1241;a;S1 obj;1;co2a0000364;17578125
308;44;FP2;46;14852;a;S1 obj;1;co2a0000364;1796875
309;44;FP2;47;10457;a;S1 obj;1;co2a0000364;18359375
310;44;FP2;48;2157;a;S1 obj;1;co2a0000364;1875
311;44;FP2;49;-5656;a;S1 obj;1;co2a0000364;19140625
312;44;FP2;50;-8097;a;S1 obj;1;co2a0000364;1953125
313;44;FP2;51;-6632;a;S1 obj;1;co2a0000364;19921875
314;44;FP2;52;-3703;a;S1 obj;1;co2a0000364;203125
315;44;FP2;53;-2238;a;S1 obj;1;co2a0000364;20703125
316;44;FP2;54;-1261;a;S1 obj;1;co2a0000364;2109375
317;44;FP2;55;1668;a;S1 obj;1;co2a0000364;21484375
318;44;FP2;56;7039;a;S1 obj;1;co2a0000364;21875
319;44;FP2;57;1241;a;S1 obj;1;co2a0000364;22265625
320;44;FP2;58;13387;a;S1 obj;1;co2a0000364;2265625
321;44;FP2;59;7039;a;S1 obj;1;co2a0000364;23046875
322;44;FP2;60;-3703;a;S1 obj;1;co2a0000364;234375
323;44;FP2;61;-11515;a;S1 obj;1;co2a0000364;23828125
324;44;FP2;62;-12492;a;S1 obj;1;co2a0000364;2421875
325;44;FP2;63;-5168;a;S1 obj;1;co2a0000364;24609375
326;44;FP2;64;411;a;S1 obj;1;co2a0000364;25
327;44;FP2;65;9481;a;S1 obj;1;co2a0000364;25390625
328;44;FP2;66;9481;a;S1 obj;1;co2a0000364;2578125
329;44;FP2;67;5086;a;S1 obj;1;co2a0000364;26171875
330;44;FP2;68;203;a;S1 obj;1;co2a0000364;265625
331;44;FP2;69;-3703;a;S1 obj;1;co2a0000364;26953125
332;44;FP2;70;-6632;a;S1 obj;1;co2a0000364;2734375
333;44;FP2;71;-9562;a;S1 obj;1;co2a0000364;27734375
334;44;FP2;72;-12004;a;S1 obj;1;co2a0000364;28125
335;44;FP2;73;-12004;a;S1 obj;1;co2a0000364;28515625
336;44;FP2;74;-7121;a;S1 obj;1;co2a0000364;2890625
337;44;FP2;75;1668;a;S1 obj;1;co2a0000364;29296875
338;44;FP2;76;8504;a;S1 obj;1;co2a0000364;296875
339;44;FP2;77;9481;a;S1 obj;1;co2a0000364;30078125
340;44;FP2;78;3621;a;S1 obj;1;co2a0000364;3046875
341;44;FP2;79;-5168;a;S1 obj;1;co2a0000364;30859375
342;44;FP2;80;-11515;a;S1 obj;1;co2a0000364;3125
343;44;FP2;81;-11515;a;S1 obj;1;co2a0000364;31640625
344;44;FP2;82;-6632;a;S1 obj;1;co2a0000364;3203125
345;44;FP2;83;-1261;a;S1 obj;1;co2a0000364;32421875
346;44;FP2;84;203;a;S1 obj;1;co2a0000364;328125
347;44;FP2;85;-3703;a;S1 obj;1;co2a0000364;33203125
348;44;FP2;86;-9074;a;S1 obj;1;co2a0000364;3359375
349;44;FP2;87;-12004;a;S1 obj;1;co2a0000364;33984375
350;44;FP2;88;-1005;a;S1 obj;1;co2a0000364;34375
351;44;FP2;89;-5168;a;S1 obj;1;co2a0000364;34765625
352;44;FP2;90;-285;a;S1 obj;1;co2a0000364;3515625
353;44;FP2;91;1668;a;S1 obj;1;co2a0000364;35546875
354;44;FP2;92;203;a;S1 obj;1;co2a0000364;359375
355;44;FP2;93;-1261;a;S1 obj;1;co2a0000364;36328125
356;44;FP2;94;-2726;a;S1 obj;1;co2a0000364;3671875
357;44;FP2;95;-3703;a;S1 obj;1;co2a0000364;37109375
358;44;FP2;96;-5656;a;S1 obj;1;co2a0000364;375
359;44;FP2;97;-8097;a;S1 obj;1;co2a0000364;37890625
360;44;FP2;98;-9562;a;S1 obj;1;co2a0000364;3828125
361;44;FP2;99;-8586;a;S1 obj;1;co2a0000364;38671875
362;44;FP2;100;-6632;a;S1 obj;1;co2a0000364;390625
363;44;FP2;101;-4679;a;S1 obj;1;co2a0000364;39453125
364;44;FP2;102;-4679;a;S1 obj;1;co2a0000364;3984375
365;44;FP2;103;-4679;a;S1 obj;1;co2a0000364;40234375
366;44;FP2;104;-2726;a;S1 obj;1;co2a0000364;40625
367;44;FP2;105;203;a;S1 obj;1;co2a0000364;41015625
368;44;FP2;106;1668;a;S1 obj;1;co2a0000364;4140625
369;44;FP2;107;-1261;a;S1 obj;1;co2a0000364;41796875
370;44;FP2;108;-7121;a;S1 obj;1;co2a0000364;421875
371;44;FP2;109;-12492;a;S1 obj;1;co2a0000364;42578125
372;44;FP2;110;-12492;a;S1 obj;1;co2a0000364;4296875
373;44;FP2;111;-7609;a;S1 obj;1;co2a0000364;43359375
374;44;FP2;112;-2726;a;S1 obj;1;co2a0000364;4375
375;44;FP2;113;-2726;a;S1 obj;1;co2a0000364;44140625
376;44;FP2;114;-7609;a;S1 obj;1;co2a0000364;4453125
377;44;FP2;115;-13468;a;S1 obj;1;co2a0000364;44921875
378;44;FP2;116;-15422;a;S1 obj;1;co2a0000364;453125
379;44;FP2;117;-13957;a;S1 obj;1;co2a0000364;45703125
380;44;FP2;118;-12004;a;S1 obj;1;co2a0000364;4609375
381;44;FP2;119;-1298;a;S1 obj;1;co2a0000364;46484375
382;44;FP2;120;-14933;a;S1 obj;1;co2a0000364;46875
383;44;FP2;121;-14933;a;S1 obj;1;co2a0000364;47265625
384;44;FP2;122;-11027;a;S1 obj;1;co2a0000364;4765625
385;44;FP2;123;-5656;a;S1 obj;1;co2a0000364;48046875
386;44;FP2;124;-2726;a;S1 obj;1;co2a0000364;484375
387;44;FP2;125;-5656;a;S1 obj;1;co2a0000364;48828125
388;44;FP2;126;-12004;a;S1 obj;1;co2a0000364;4921875
389;44;FP2;127;-16886;a;S1 obj;1;co2a0000364;49609375
390;44;FP2;128;-16886;a;S1 obj;1;co2a0000364;5
391;44;FP2;129;-13468;a;S1 obj;1;co2a0000364;50390625
392;44;FP2;130;-1005;a;S1 obj;1;co2a0000364;5078125
393;44;FP2;131;-9074;a;S1 obj;1;co2a0000364;51171875
394;44;FP2;132;-11027;a;S1 obj;1;co2a0000364;515625
395;44;FP2;133;-13957;a;S1 obj;1;co2a0000364;51953125
396;44;FP2;134;-14933;a;S1 obj;1;co2a0000364;5234375
397;44;FP2;135;-15422;a;S1 obj;1;co2a0000364;52734375
398;44;FP2;136;-15422;a;S1 obj;1;co2a0000364;53125
399;44;FP2;137;-15422;a;S1 obj;1;co2a0000364;53515625
400;44;FP2;138;-15422;a;S1 obj;1;co2a0000364;5390625
401;44;FP2;139;-14445;a;S1 obj;1;co2a0000364;54296875
402;44;FP2;140;-12492;a;S1 obj;1;co2a0000364;546875
403;44;FP2;141;-1005;a;S1 obj;1;co2a0000364;55078125
404;44;FP2;142;-8097;a;S1 obj;1;co2a0000364;5546875
405;44;FP2;143;-8586;a;S1 obj;1;co2a0000364;55859375
406;44;FP2;144;-10539;a;S1 obj;1;co2a0000364;5625
407;44;FP2;145;-1591;a;S1 obj;1;co2a0000364;56640625
408;44;FP2;146;-21281;a;S1 obj;1;co2a0000364;5703125
409;44;FP2;147;-25675;a;S1 obj;1;co2a0000364;57421875
410;44;FP2;148;-25675;a;S1 obj;1;co2a0000364;578125
411;44;FP2;149;-21281;a;S1 obj;1;co2a0000364;58203125
412;44;FP2;150;-13957;a;S1 obj;1;co2a0000364;5859375
