Column1;trial number;sensor position;sample num;sensor value;subject identifier;matching condition;channel;name;time
126;75;FP1;121;26021;a;S2 match;0;co2a0000371;47265625
127;75;FP1;122;-85795;a;S2 match;0;co2a0000371;4765625
128;75;FP1;123;-9849;a;S2 match;0;co2a0000371;48046875
129;75;FP1;124;17232;a;S2 match;0;co2a0000371;484375
130;75;FP1;125;130514;a;S2 match;0;co2a0000371;48828125
131;75;FP1;126;109029;a;S2 match;0;co2a0000371;4921875
132;75;FP1;127;-22319;a;S2 match;0;co2a0000371;49609375
133;75;FP1;128;-107279;a;S2 match;0;co2a0000371;5
134;75;FP1;129;-57963;a;S2 match;0;co2a0000371;50390625
135;75;FP1;130;44576;a;S2 match;0;co2a0000371;5078125
136;75;FP1;131;60689;a;S2 match;0;co2a0000371;51171875
137;75;FP1;132;-25736;a;S2 match;0;co2a0000371;515625
138;75;FP1;133;-92631;a;S2 match;0;co2a0000371;51953125
139;75;FP1;134;-42338;a;S2 match;0;co2a0000371;5234375
140;75;FP1;135;68014;a;S2 match;0;co2a0000371;52734375
141;75;FP1;136;96822;a;S2 match;0;co2a0000371;53125
142;75;FP1;137;6002;a;S2 match;0;co2a0000371;53515625
143;75;FP1;138;-86772;a;S2 match;0;co2a0000371;5390625
144;75;FP1;139;-58451;a;S2 match;0;co2a0000371;54296875
145;75;FP1;140;62154;a;S2 match;0;co2a0000371;546875
146;75;FP1;141;128072;a;S2 match;0;co2a0000371;55078125
147;75;FP1;142;56295;a;S2 match;0;co2a0000371;5546875
148;75;FP1;143;-67729;a;S2 match;0;co2a0000371;55859375
149;75;FP1;144;-96537;a;S2 match;0;co2a0000371;5625
150;75;FP1;145;-11088;a;S2 match;0;co2a0000371;56640625
151;75;FP1;146;66549;a;S2 match;0;co2a0000371;5703125
152;75;FP1;147;32369;a;S2 match;0;co2a0000371;57421875
153;75;FP1;148;-64311;a;S2 match;0;co2a0000371;578125
154;75;FP1;149;-89213;a;S2 match;0;co2a0000371;58203125
155;75;FP1;150;631;a;S2 match;0;co2a0000371;5859375
156;75;FP1;151;92916;a;S2 match;0;co2a0000371;58984375
157;75;FP1;152;68502;a;S2 match;0;co2a0000371;59375
158;75;FP1;153;-45268;a;S2 match;0;co2a0000371;59765625
159;75;FP1;154;-99955;a;S2 match;0;co2a0000371;6015625
160;75;FP1;155;-19389;a;S2 match;0;co2a0000371;60546875
161;75;FP1;156;105123;a;S2 match;0;co2a0000371;609375
162;75;FP1;157;122213;a;S2 match;0;co2a0000371;61328125
163;75;FP1;158;10396;a;S2 match;0;co2a0000371;6171875
164;75;FP1;159;-96049;a;S2 match;0;co2a0000371;62109375
165;75;FP1;160;-78471;a;S2 match;0;co2a0000371;625
166;75;FP1;161;24556;a;S2 match;0;co2a0000371;62890625
167;75;FP1;162;68502;a;S2 match;0;co2a0000371;6328125
168;75;FP1;163;-834;a;S2 match;0;co2a0000371;63671875
169;75;FP1;164;-86772;a;S2 match;0;co2a0000371;640625
170;75;FP1;165;-65776;a;S2 match;0;co2a0000371;64453125
171;75;FP1;166;44088;a;S2 match;0;co2a0000371;6484375
172;75;FP1;167;103658;a;S2 match;0;co2a0000371;65234375
173;75;FP1;168;36275;a;S2 match;0;co2a0000371;65625
174;75;FP1;169;-72611;a;S2 match;0;co2a0000371;66015625
175;75;FP1;170;-80424;a;S2 match;0;co2a0000371;6640625
176;75;FP1;171;29439;a;S2 match;0;co2a0000371;66796875
177;75;FP1;172;124654;a;S2 match;0;co2a0000371;671875
178;75;FP1;173;86568;a;S2 match;0;co2a0000371;67578125
179;75;FP1;174;-39897;a;S2 match;0;co2a0000371;6796875
180;75;FP1;175;-103373;a;S2 match;0;co2a0000371;68359375
181;75;FP1;176;-39897;a;S2 match;0;co2a0000371;6875
182;75;FP1;177;5483;a;S2 match;0;co2a0000371;69140625
183;75;FP1;178;52877;a;S2 match;0;co2a0000371;6953125
184;75;FP1;179;-40385;a;S2 match;0;co2a0000371;69921875
185;75;FP1;180;-92143;a;S2 match;0;co2a0000371;703125
186;75;FP1;181;-19389;a;S2 match;0;co2a0000371;70703125
187;75;FP1;182;98287;a;S2 match;0;co2a0000371;7109375
188;75;FP1;183;12026;a;S2 match;0;co2a0000371;71484375
189;75;FP1;184;2358;a;S2 match;0;co2a0000371;71875
190;75;FP1;185;-6724;a;S2 match;0;co2a0000371;72265625
191;75;FP1;186;-3892;a;S2 match;0;co2a0000371;7265625
192;75;FP1;187;6899;a;S2 match;0;co2a0000371;73046875
193;75;FP1;188;112447;a;S2 match;0;co2a0000371;734375
194;75;FP1;189;29928;a;S2 match;0;co2a0000371;73828125
195;75;FP1;190;-79447;a;S2 match;0;co2a0000371;7421875
196;75;FP1;191;-83842;a;S2 match;0;co2a0000371;74609375
197;75;FP1;192;9908;a;S2 match;0;co2a0000371;75
198;75;FP1;193;72408;a;S2 match;0;co2a0000371;75390625
199;75;FP1;194;19185;a;S2 match;0;co2a0000371;7578125
200;75;FP1;195;-78959;a;S2 match;0;co2a0000371;76171875
201;75;FP1;196;-81889;a;S2 match;0;co2a0000371;765625
202;75;FP1;197;29928;a;S2 match;0;co2a0000371;76953125
203;75;FP1;198;127584;a;S2 match;0;co2a0000371;7734375
204;75;FP1;199;95357;a;S2 match;0;co2a0000371;77734375
205;75;FP1;200;-23295;a;S2 match;0;co2a0000371;78125
206;75;FP1;201;-81889;a;S2 match;0;co2a0000371;78515625
207;75;FP1;202;-11088;a;S2 match;0;co2a0000371;7890625
208;75;FP1;203;90474;a;S2 match;0;co2a0000371;79296875
209;75;FP1;204;87056;a;S2 match;0;co2a0000371;796875
210;75;FP1;205;-20365;a;S2 match;0;co2a0000371;80078125
211;75;FP1;206;-97514;a;S2 match;0;co2a0000371;8046875
212;75;FP1;207;-52592;a;S2 match;0;co2a0000371;80859375
213;75;FP1;208;48971;a;S2 match;0;co2a0000371;8125
214;75;FP1;209;69478;a;S2 match;0;co2a0000371;81640625
215;75;FP1;210;-20365;a;S2 match;0;co2a0000371;8203125
216;75;FP1;211;-9849;a;S2 match;0;co2a0000371;82421875
217;75;FP1;212;-51615;a;S2 match;0;co2a0000371;828125
218;75;FP1;213;75826;a;S2 match;0;co2a0000371;83203125
219;75;FP1;214;13442;a;S2 match;0;co2a0000371;8359375
220;75;FP1;215;5776;a;S2 match;0;co2a0000371;83984375
221;75;FP1;216;-56498;a;S2 match;0;co2a0000371;84375
222;75;FP1;217;-64799;a;S2 match;0;co2a0000371;84765625
223;75;FP1;218;37252;a;S2 match;0;co2a0000371;8515625
224;75;FP1;219;113424;a;S2 match;0;co2a0000371;85546875
225;75;FP1;220;61178;a;S2 match;0;co2a0000371;859375
226;75;FP1;221;-56986;a;S2 match;0;co2a0000371;86328125
227;75;FP1;222;-97026;a;S2 match;0;co2a0000371;8671875
228;75;FP1;223;-19877;a;S2 match;0;co2a0000371;87109375
229;75;FP1;224;67037;a;S2 match;0;co2a0000371;875
230;75;FP1;225;44088;a;S2 match;0;co2a0000371;87890625
231;75;FP1;226;-5601;a;S2 match;0;co2a0000371;8828125
232;75;FP1;227;-94096;a;S2 match;0;co2a0000371;88671875
233;75;FP1;228;-6205;a;S2 match;0;co2a0000371;890625
234;75;FP1;229;110494;a;S2 match;0;co2a0000371;89453125
235;75;FP1;230;116353;a;S2 match;0;co2a0000371;8984375
236;75;FP1;231;5025;a;S2 match;0;co2a0000371;90234375
237;75;FP1;232;-8726;a;S2 match;0;co2a0000371;90625
238;75;FP1;233;-54057;a;S2 match;0;co2a0000371;91015625
239;75;FP1;234;48971;a;S2 match;0;co2a0000371;9140625
240;75;FP1;235;80221;a;S2 match;0;co2a0000371;91796875
241;75;FP1;236;-1811;a;S2 match;0;co2a0000371;921875
242;75;FP1;237;-88236;a;S2 match;0;co2a0000371;92578125
243;75;FP1;238;-66752;a;S2 match;0;co2a0000371;9296875
244;75;FP1;239;35299;a;S2 match;0;co2a0000371;93359375
245;75;FP1;240;81197;a;S2 match;0;co2a0000371;9375
246;75;FP1;241;5514;a;S2 match;0;co2a0000371;94140625
247;75;FP1;242;-93608;a;S2 match;0;co2a0000371;9453125
248;75;FP1;243;-79936;a;S2 match;0;co2a0000371;94921875
249;75;FP1;244;44088;a;S2 match;0;co2a0000371;953125
250;75;FP1;245;135396;a;S2 match;0;co2a0000371;95703125
251;75;FP1;246;85592;a;S2 match;0;co2a0000371;9609375
252;75;FP1;247;-46244;a;S2 match;0;co2a0000371;96484375
253;75;FP1;248;-105326;a;S2 match;0;co2a0000371;96875
254;75;FP1;249;-35502;a;S2 match;0;co2a0000371;97265625
255;75;FP1;250;56295;a;S2 match;0;co2a0000371;9765625
256;75;FP1;251;47506;a;S2 match;0;co2a0000371;98046875
257;75;FP1;252;-46244;a;S2 match;0;co2a0000371;984375
258;75;FP1;253;-93608;a;S2 match;0;co2a0000371;98828125
259;75;FP1;254;-2476;a;S2 match;0;co2a0000371;9921875
260;75;FP1;255;74849;a;S2 match;0;co2a0000371;99609375
262;75;FP2;0;-9277;a;S2 match;1;co2a0000371;0
263;75;FP2;1;-6348;a;S2 match;1;co2a0000371;390625
264;75;FP2;2;-3906;a;S2 match;1;co2a0000371;78125
265;75;FP2;3;-2441;a;S2 match;1;co2a0000371;1171875
266;75;FP2;4;-3906;a;S2 match;1;co2a0000371;15625
267;75;FP2;5;-4395;a;S2 match;1;co2a0000371;1953125
268;75;FP2;6;-3418;a;S2 match;1;co2a0000371;234375
269;75;FP2;7;-488;a;S2 match;1;co2a0000371;2734375
270;75;FP2;8;2441;a;S2 match;1;co2a0000371;3125
271;75;FP2;9;1953;a;S2 match;1;co2a0000371;3515625
272;75;FP2;10;-293;a;S2 match;1;co2a0000371;390625
273;75;FP2;11;-8301;a;S2 match;1;co2a0000371;4296875
274;75;FP2;12;-1123;a;S2 match;1;co2a0000371;46875
275;75;FP2;13;-9766;a;S2 match;1;co2a0000371;5078125
276;75;FP2;14;-5859;a;S2 match;1;co2a0000371;546875
277;75;FP2;15;-3418;a;S2 match;1;co2a0000371;5859375
278;75;FP2;16;-3418;a;S2 match;1;co2a0000371;625
279;75;FP2;17;-4883;a;S2 match;1;co2a0000371;6640625
280;75;FP2;18;-3906;a;S2 match;1;co2a0000371;703125
281;75;FP2;19;-1953;a;S2 match;1;co2a0000371;7421875
282;75;FP2;20;-488;a;S2 match;1;co2a0000371;78125
283;75;FP2;21;-977;a;S2 match;1;co2a0000371;8203125
284;75;FP2;22;-293;a;S2 match;1;co2a0000371;859375
285;75;FP2;23;-4883;a;S2 match;1;co2a0000371;8984375
286;75;FP2;24;-5859;a;S2 match;1;co2a0000371;9375
287;75;FP2;25;-7324;a;S2 match;1;co2a0000371;9765625
288;75;FP2;26;-9277;a;S2 match;1;co2a0000371;1015625
289;75;FP2;27;-9766;a;S2 match;1;co2a0000371;10546875
290;75;FP2;28;-6836;a;S2 match;1;co2a0000371;109375
291;75;FP2;29;-488;a;S2 match;1;co2a0000371;11328125
292;75;FP2;30;5371;a;S2 match;1;co2a0000371;1171875
293;75;FP2;31;7324;a;S2 match;1;co2a0000371;12109375
294;75;FP2;32;3906;a;S2 match;1;co2a0000371;125
295;75;FP2;33;-977;a;S2 match;1;co2a0000371;12890625
296;75;FP2;34;-1953;a;S2 match;1;co2a0000371;1328125
297;75;FP2;35;1465;a;S2 match;1;co2a0000371;13671875
298;75;FP2;36;6348;a;S2 match;1;co2a0000371;140625
299;75;FP2;37;9277;a;S2 match;1;co2a0000371;14453125
300;75;FP2;38;6348;a;S2 match;1;co2a0000371;1484375
301;75;FP2;39;488;a;S2 match;1;co2a0000371;15234375
302;75;FP2;40;-5371;a;S2 match;1;co2a0000371;15625
303;75;FP2;41;-8301;a;S2 match;1;co2a0000371;16015625
304;75;FP2;42;-8301;a;S2 match;1;co2a0000371;1640625
305;75;FP2;43;-6348;a;S2 match;1;co2a0000371;16796875
306;75;FP2;44;-3906;a;S2 match;1;co2a0000371;171875
307;75;FP2;45;-293;a;S2 match;1;co2a0000371;17578125
308;75;FP2;46;-4395;a;S2 match;1;co2a0000371;1796875
309;75;FP2;47;-7324;a;S2 match;1;co2a0000371;18359375
310;75;FP2;48;-10254;a;S2 match;1;co2a0000371;1875
311;75;FP2;49;-9766;a;S2 match;1;co2a0000371;19140625
312;75;FP2;50;-7324;a;S2 match;1;co2a0000371;1953125
313;75;FP2;51;-3418;a;S2 match;1;co2a0000371;19921875
314;75;FP2;52;-977;a;S2 match;1;co2a0000371;203125
315;75;FP2;53;-1953;a;S2 match;1;co2a0000371;20703125
316;75;FP2;54;-293;a;S2 match;1;co2a0000371;2109375
317;75;FP2;55;-5859;a;S2 match;1;co2a0000371;21484375
318;75;FP2;56;-8301;a;S2 match;1;co2a0000371;21875
319;75;FP2;57;-10254;a;S2 match;1;co2a0000371;22265625
320;75;FP2;58;-10742;a;S2 match;1;co2a0000371;2265625
321;75;FP2;59;-9277;a;S2 match;1;co2a0000371;23046875
322;75;FP2;60;-7324;a;S2 match;1;co2a0000371;234375
323;75;FP2;61;-7324;a;S2 match;1;co2a0000371;23828125
324;75;FP2;62;-10254;a;S2 match;1;co2a0000371;2421875
325;75;FP2;63;-13184;a;S2 match;1;co2a0000371;24609375
326;75;FP2;64;-13184;a;S2 match;1;co2a0000371;25
327;75;FP2;65;-8301;a;S2 match;1;co2a0000371;25390625
328;75;FP2;66;-3418;a;S2 match;1;co2a0000371;2578125
329;75;FP2;67;-1953;a;S2 match;1;co2a0000371;26171875
330;75;FP2;68;-4883;a;S2 match;1;co2a0000371;265625
331;75;FP2;69;-9277;a;S2 match;1;co2a0000371;26953125
332;75;FP2;70;-11719;a;S2 match;1;co2a0000371;2734375
333;75;FP2;71;-1123;a;S2 match;1;co2a0000371;27734375
334;75;FP2;72;-9277;a;S2 match;1;co2a0000371;28125
335;75;FP2;73;-9277;a;S2 match;1;co2a0000371;28515625
336;75;FP2;74;-12207;a;S2 match;1;co2a0000371;2890625
337;75;FP2;75;-14648;a;S2 match;1;co2a0000371;29296875
338;75;FP2;76;-14648;a;S2 match;1;co2a0000371;296875
339;75;FP2;77;-12207;a;S2 match;1;co2a0000371;30078125
340;75;FP2;78;-8789;a;S2 match;1;co2a0000371;3046875
341;75;FP2;79;-6836;a;S2 match;1;co2a0000371;30859375
342;75;FP2;80;-6348;a;S2 match;1;co2a0000371;3125
343;75;FP2;81;-7324;a;S2 match;1;co2a0000371;31640625
344;75;FP2;82;-8789;a;S2 match;1;co2a0000371;3203125
345;75;FP2;83;-10254;a;S2 match;1;co2a0000371;32421875
346;75;FP2;84;-11719;a;S2 match;1;co2a0000371;328125
347;75;FP2;85;-12695;a;S2 match;1;co2a0000371;33203125
348;75;FP2;86;-13184;a;S2 match;1;co2a0000371;3359375
349;75;FP2;87;-12695;a;S2 match;1;co2a0000371;33984375
350;75;FP2;88;-13672;a;S2 match;1;co2a0000371;34375
351;75;FP2;89;-16602;a;S2 match;1;co2a0000371;34765625
352;75;FP2;90;-2002;a;S2 match;1;co2a0000371;3515625
353;75;FP2;91;-22949;a;S2 match;1;co2a0000371;35546875
354;75;FP2;92;-23926;a;S2 match;1;co2a0000371;359375
355;75;FP2;93;-21973;a;S2 match;1;co2a0000371;36328125
356;75;FP2;94;-17578;a;S2 match;1;co2a0000371;3671875
357;75;FP2;95;-12207;a;S2 match;1;co2a0000371;37109375
358;75;FP2;96;-8301;a;S2 match;1;co2a0000371;375
359;75;FP2;97;-8301;a;S2 match;1;co2a0000371;37890625
360;75;FP2;98;-12207;a;S2 match;1;co2a0000371;3828125
361;75;FP2;99;-1709;a;S2 match;1;co2a0000371;38671875
362;75;FP2;100;-18066;a;S2 match;1;co2a0000371;390625
363;75;FP2;101;-14648;a;S2 match;1;co2a0000371;39453125
364;75;FP2;102;-9277;a;S2 match;1;co2a0000371;3984375
365;75;FP2;103;-7324;a;S2 match;1;co2a0000371;40234375
366;75;FP2;104;-9277;a;S2 match;1;co2a0000371;40625
367;75;FP2;105;-13184;a;S2 match;1;co2a0000371;41015625
368;75;FP2;106;-13672;a;S2 match;1;co2a0000371;4140625
369;75;FP2;107;-9766;a;S2 match;1;co2a0000371;41796875
370;75;FP2;108;-5371;a;S2 match;1;co2a0000371;421875
371;75;FP2;109;-5371;a;S2 match;1;co2a0000371;42578125
372;75;FP2;110;-9277;a;S2 match;1;co2a0000371;4296875
373;75;FP2;111;-1416;a;S2 match;1;co2a0000371;43359375
374;75;FP2;112;-13672;a;S2 match;1;co2a0000371;4375
375;75;FP2;113;-8789;a;S2 match;1;co2a0000371;44140625
376;75;FP2;114;-293;a;S2 match;1;co2a0000371;4453125
377;75;FP2;115;-977;a;S2 match;1;co2a0000371;44921875
378;75;FP2;116;-293;a;S2 match;1;co2a0000371;453125
379;75;FP2;117;-6348;a;S2 match;1;co2a0000371;45703125
380;75;FP2;118;-8789;a;S2 match;1;co2a0000371;4609375
381;75;FP2;119;-8789;a;S2 match;1;co2a0000371;46484375
382;75;FP2;120;-6348;a;S2 match;1;co2a0000371;46875
383;75;FP2;121;-2441;a;S2 match;1;co2a0000371;47265625
384;75;FP2;122;1953;a;S2 match;1;co2a0000371;4765625
385;75;FP2;123;3906;a;S2 match;1;co2a0000371;48046875
386;75;FP2;124;3906;a;S2 match;1;co2a0000371;484375
387;75;FP2;125;977;a;S2 match;1;co2a0000371;48828125
388;75;FP2;126;-293;a;S2 match;1;co2a0000371;4921875
389;75;FP2;127;-6348;a;S2 match;1;co2a0000371;49609375
390;75;FP2;128;-6836;a;S2 match;1;co2a0000371;5
391;75;FP2;129;-6348;a;S2 match;1;co2a0000371;50390625
392;75;FP2;130;-7324;a;S2 match;1;co2a0000371;5078125
393;75;FP2;131;-7812;a;S2 match;1;co2a0000371;51171875
394;75;FP2;132;-7812;a;S2 match;1;co2a0000371;515625
395;75;FP2;133;-6348;a;S2 match;1;co2a0000371;51953125
396;75;FP2;134;-3418;a;S2 match;1;co2a0000371;5234375
397;75;FP2;135;488;a;S2 match;1;co2a0000371;52734375
398;75;FP2;136;3906;a;S2 match;1;co2a0000371;53125
399;75;FP2;137;6836;a;S2 match;1;co2a0000371;53515625
400;75;FP2;138;7812;a;S2 match;1;co2a0000371;5390625
401;75;FP2;139;6836;a;S2 match;1;co2a0000371;54296875
402;75;FP2;140;293;a;S2 match;1;co2a0000371;546875
403;75;FP2;141;-977;a;S2 match;1;co2a0000371;55078125
404;75;FP2;142;-3906;a;S2 match;1;co2a0000371;5546875
405;75;FP2;143;-5371;a;S2 match;1;co2a0000371;55859375
406;75;FP2;144;-5859;a;S2 match;1;co2a0000371;5625
407;75;FP2;145;-8301;a;S2 match;1;co2a0000371;56640625
408;75;FP2;146;-10742;a;S2 match;1;co2a0000371;5703125
409;75;FP2;147;-11719;a;S2 match;1;co2a0000371;57421875
410;75;FP2;148;-8301;a;S2 match;1;co2a0000371;578125
411;75;FP2;149;-2441;a;S2 match;1;co2a0000371;58203125
412;75;FP2;150;3906;a;S2 match;1;co2a0000371;5859375
413;75;FP2;151;7812;a;S2 match;1;co2a0000371;58984375
414;75;FP2;152;8301;a;S2 match;1;co2a0000371;59375
415;75;FP2;153;5859;a;S2 match;1;co2a0000371;59765625
416;75;FP2;154;1953;a;S2 match;1;co2a0000371;6015625
417;75;FP2;155;-1953;a;S2 match;1;co2a0000371;60546875
418;75;FP2;156;-5859;a;S2 match;1;co2a0000371;609375
419;75;FP2;157;-8301;a;S2 match;1;co2a0000371;61328125
420;75;FP2;158;-9277;a;S2 match;1;co2a0000371;6171875
421;75;FP2;159;-9277;a;S2 match;1;co2a0000371;62109375
422;75;FP2;160;-8301;a;S2 match;1;co2a0000371;625
423;75;FP2;161;-9277;a;S2 match;1;co2a0000371;62890625
