Column1;trial number;sensor position;sample num;sensor value;subject identifier;matching condition;channel;name;time
90;75;FP1;85;-15228;c;S2 match;0;co2c0000338;33203125
91;75;FP1;86;-14252;c;S2 match;0;co2c0000338;3359375
92;75;FP1;87;-12787;c;S2 match;0;co2c0000338;33984375
93;75;FP1;88;-10345;c;S2 match;0;co2c0000338;34375
94;75;FP1;89;-7904;c;S2 match;0;co2c0000338;34765625
95;75;FP1;90;-4974;c;S2 match;0;co2c0000338;3515625
96;75;FP1;91;-351;c;S2 match;0;co2c0000338;35546875
97;75;FP1;92;-351;c;S2 match;0;co2c0000338;359375
98;75;FP1;93;-351;c;S2 match;0;co2c0000338;36328125
99;75;FP1;94;-3998;c;S2 match;0;co2c0000338;3671875
100;75;FP1;95;-3998;c;S2 match;0;co2c0000338;37109375
101;75;FP1;96;-3021;c;S2 match;0;co2c0000338;375
102;75;FP1;97;-3021;c;S2 match;0;co2c0000338;37890625
103;75;FP1;98;-3021;c;S2 match;0;co2c0000338;3828125
104;75;FP1;99;-351;c;S2 match;0;co2c0000338;38671875
105;75;FP1;100;-3998;c;S2 match;0;co2c0000338;390625
106;75;FP1;101;-351;c;S2 match;0;co2c0000338;39453125
107;75;FP1;102;-3998;c;S2 match;0;co2c0000338;3984375
108;75;FP1;103;-4974;c;S2 match;0;co2c0000338;40234375
109;75;FP1;104;-7416;c;S2 match;0;co2c0000338;40625
110;75;FP1;105;-10345;c;S2 match;0;co2c0000338;41015625
111;75;FP1;106;-12787;c;S2 match;0;co2c0000338;4140625
112;75;FP1;107;-14252;c;S2 match;0;co2c0000338;41796875
113;75;FP1;108;-15717;c;S2 match;0;co2c0000338;421875
114;75;FP1;109;-16693;c;S2 match;0;co2c0000338;42578125
115;75;FP1;110;-18158;c;S2 match;0;co2c0000338;4296875
116;75;FP1;111;-18158;c;S2 match;0;co2c0000338;43359375
117;75;FP1;112;-17181;c;S2 match;0;co2c0000338;4375
118;75;FP1;113;-15228;c;S2 match;0;co2c0000338;44140625
119;75;FP1;114;-13763;c;S2 match;0;co2c0000338;4453125
120;75;FP1;115;-12787;c;S2 match;0;co2c0000338;44921875
121;75;FP1;116;-13763;c;S2 match;0;co2c0000338;453125
122;75;FP1;117;-13763;c;S2 match;0;co2c0000338;45703125
123;75;FP1;118;-12787;c;S2 match;0;co2c0000338;4609375
124;75;FP1;119;-11322;c;S2 match;0;co2c0000338;46484375
125;75;FP1;120;-9857;c;S2 match;0;co2c0000338;46875
126;75;FP1;121;-9857;c;S2 match;0;co2c0000338;47265625
127;75;FP1;122;-10345;c;S2 match;0;co2c0000338;4765625
128;75;FP1;123;-10834;c;S2 match;0;co2c0000338;48046875
129;75;FP1;124;-9369;c;S2 match;0;co2c0000338;484375
130;75;FP1;125;-7416;c;S2 match;0;co2c0000338;48828125
131;75;FP1;126;-5951;c;S2 match;0;co2c0000338;4921875
132;75;FP1;127;-5463;c;S2 match;0;co2c0000338;49609375
133;75;FP1;128;-5951;c;S2 match;0;co2c0000338;5
134;75;FP1;129;-5951;c;S2 match;0;co2c0000338;50390625
135;75;FP1;130;-5463;c;S2 match;0;co2c0000338;5078125
136;75;FP1;131;-3998;c;S2 match;0;co2c0000338;51171875
137;75;FP1;132;-351;c;S2 match;0;co2c0000338;515625
138;75;FP1;133;-3998;c;S2 match;0;co2c0000338;51953125
139;75;FP1;134;-4486;c;S2 match;0;co2c0000338;5234375
140;75;FP1;135;-4486;c;S2 match;0;co2c0000338;52734375
141;75;FP1;136;-3998;c;S2 match;0;co2c0000338;53125
142;75;FP1;137;-3021;c;S2 match;0;co2c0000338;53515625
143;75;FP1;138;-3021;c;S2 match;0;co2c0000338;5390625
144;75;FP1;139;-4486;c;S2 match;0;co2c0000338;54296875
145;75;FP1;140;-7416;c;S2 match;0;co2c0000338;546875
146;75;FP1;141;-9857;c;S2 match;0;co2c0000338;55078125
147;75;FP1;142;-10834;c;S2 match;0;co2c0000338;5546875
148;75;FP1;143;-9857;c;S2 match;0;co2c0000338;55859375
149;75;FP1;144;-8881;c;S2 match;0;co2c0000338;5625
150;75;FP1;145;-8881;c;S2 match;0;co2c0000338;56640625
151;75;FP1;146;-9369;c;S2 match;0;co2c0000338;5703125
152;75;FP1;147;-10345;c;S2 match;0;co2c0000338;57421875
153;75;FP1;148;-10345;c;S2 match;0;co2c0000338;578125
154;75;FP1;149;-8881;c;S2 match;0;co2c0000338;58203125
155;75;FP1;150;-6927;c;S2 match;0;co2c0000338;5859375
156;75;FP1;151;-5951;c;S2 match;0;co2c0000338;58984375
157;75;FP1;152;-5951;c;S2 match;0;co2c0000338;59375
158;75;FP1;153;-6439;c;S2 match;0;co2c0000338;59765625
159;75;FP1;154;-8392;c;S2 match;0;co2c0000338;6015625
160;75;FP1;155;-9369;c;S2 match;0;co2c0000338;60546875
161;75;FP1;156;-9369;c;S2 match;0;co2c0000338;609375
162;75;FP1;157;-8881;c;S2 match;0;co2c0000338;61328125
163;75;FP1;158;-7416;c;S2 match;0;co2c0000338;6171875
164;75;FP1;159;-5951;c;S2 match;0;co2c0000338;62109375
165;75;FP1;160;-5951;c;S2 match;0;co2c0000338;625
166;75;FP1;161;-6927;c;S2 match;0;co2c0000338;62890625
167;75;FP1;162;-7904;c;S2 match;0;co2c0000338;6328125
168;75;FP1;163;-8392;c;S2 match;0;co2c0000338;63671875
169;75;FP1;164;-6927;c;S2 match;0;co2c0000338;640625
170;75;FP1;165;-4486;c;S2 match;0;co2c0000338;64453125
171;75;FP1;166;-3021;c;S2 match;0;co2c0000338;6484375
172;75;FP1;167;-351;c;S2 match;0;co2c0000338;65234375
173;75;FP1;168;-5463;c;S2 match;0;co2c0000338;65625
174;75;FP1;169;-7416;c;S2 match;0;co2c0000338;66015625
175;75;FP1;170;-7904;c;S2 match;0;co2c0000338;6640625
176;75;FP1;171;-6927;c;S2 match;0;co2c0000338;66796875
177;75;FP1;172;-6927;c;S2 match;0;co2c0000338;671875
178;75;FP1;173;-7904;c;S2 match;0;co2c0000338;67578125
179;75;FP1;174;-10345;c;S2 match;0;co2c0000338;6796875
180;75;FP1;175;-12787;c;S2 match;0;co2c0000338;68359375
181;75;FP1;176;-14252;c;S2 match;0;co2c0000338;6875
182;75;FP1;177;-13275;c;S2 match;0;co2c0000338;69140625
183;75;FP1;178;-1181;c;S2 match;0;co2c0000338;6953125
184;75;FP1;179;-10834;c;S2 match;0;co2c0000338;69921875
185;75;FP1;180;-11322;c;S2 match;0;co2c0000338;703125
186;75;FP1;181;-12787;c;S2 match;0;co2c0000338;70703125
187;75;FP1;182;-1474;c;S2 match;0;co2c0000338;7109375
188;75;FP1;183;-15717;c;S2 match;0;co2c0000338;71484375
189;75;FP1;184;-15717;c;S2 match;0;co2c0000338;71875
190;75;FP1;185;-14252;c;S2 match;0;co2c0000338;72265625
191;75;FP1;186;-1181;c;S2 match;0;co2c0000338;7265625
192;75;FP1;187;-8881;c;S2 match;0;co2c0000338;73046875
193;75;FP1;188;-5951;c;S2 match;0;co2c0000338;734375
194;75;FP1;189;-4974;c;S2 match;0;co2c0000338;73828125
195;75;FP1;190;-3998;c;S2 match;0;co2c0000338;7421875
196;75;FP1;191;-351;c;S2 match;0;co2c0000338;74609375
197;75;FP1;192;-3021;c;S2 match;0;co2c0000338;75
198;75;FP1;193;-2533;c;S2 match;0;co2c0000338;75390625
199;75;FP1;194;-2045;c;S2 match;0;co2c0000338;7578125
200;75;FP1;195;-3021;c;S2 match;0;co2c0000338;76171875
201;75;FP1;196;-4486;c;S2 match;0;co2c0000338;765625
202;75;FP1;197;-6439;c;S2 match;0;co2c0000338;76953125
203;75;FP1;198;-7416;c;S2 match;0;co2c0000338;7734375
204;75;FP1;199;-7904;c;S2 match;0;co2c0000338;77734375
205;75;FP1;200;-7904;c;S2 match;0;co2c0000338;78125
206;75;FP1;201;-7416;c;S2 match;0;co2c0000338;78515625
207;75;FP1;202;-7904;c;S2 match;0;co2c0000338;7890625
208;75;FP1;203;-8881;c;S2 match;0;co2c0000338;79296875
209;75;FP1;204;-9857;c;S2 match;0;co2c0000338;796875
210;75;FP1;205;-9857;c;S2 match;0;co2c0000338;80078125
211;75;FP1;206;-9857;c;S2 match;0;co2c0000338;8046875
212;75;FP1;207;-8881;c;S2 match;0;co2c0000338;80859375
213;75;FP1;208;-5951;c;S2 match;0;co2c0000338;8125
214;75;FP1;209;-1556;c;S2 match;0;co2c0000338;81640625
215;75;FP1;210;3815;c;S2 match;0;co2c0000338;8203125
216;75;FP1;211;10162;c;S2 match;0;co2c0000338;82421875
217;75;FP1;212;15533;c;S2 match;0;co2c0000338;828125
218;75;FP1;213;19928;c;S2 match;0;co2c0000338;83203125
219;75;FP1;214;23346;c;S2 match;0;co2c0000338;8359375
220;75;FP1;215;25787;c;S2 match;0;co2c0000338;83984375
221;75;FP1;216;29205;c;S2 match;0;co2c0000338;84375
222;75;FP1;217;33112;c;S2 match;0;co2c0000338;84765625
223;75;FP1;218;37018;c;S2 match;0;co2c0000338;8515625
224;75;FP1;219;39459;c;S2 match;0;co2c0000338;85546875
225;75;FP1;220;41412;c;S2 match;0;co2c0000338;859375
226;75;FP1;221;42877;c;S2 match;0;co2c0000338;86328125
227;75;FP1;222;43365;c;S2 match;0;co2c0000338;8671875
228;75;FP1;223;43365;c;S2 match;0;co2c0000338;87109375
229;75;FP1;224;41412;c;S2 match;0;co2c0000338;875
230;75;FP1;225;38483;c;S2 match;0;co2c0000338;87890625
231;75;FP1;226;35065;c;S2 match;0;co2c0000338;8828125
232;75;FP1;227;33112;c;S2 match;0;co2c0000338;88671875
233;75;FP1;228;33112;c;S2 match;0;co2c0000338;890625
234;75;FP1;229;34088;c;S2 match;0;co2c0000338;89453125
235;75;FP1;230;34088;c;S2 match;0;co2c0000338;8984375
236;75;FP1;231;32135;c;S2 match;0;co2c0000338;90234375
237;75;FP1;232;29694;c;S2 match;0;co2c0000338;90625
238;75;FP1;233;28229;c;S2 match;0;co2c0000338;91015625
239;75;FP1;234;30182;c;S2 match;0;co2c0000338;9140625
240;75;FP1;235;33112;c;S2 match;0;co2c0000338;91796875
241;75;FP1;236;34576;c;S2 match;0;co2c0000338;921875
242;75;FP1;237;336;c;S2 match;0;co2c0000338;92578125
243;75;FP1;238;31158;c;S2 match;0;co2c0000338;9296875
244;75;FP1;239;28717;c;S2 match;0;co2c0000338;93359375
245;75;FP1;240;29205;c;S2 match;0;co2c0000338;9375
246;75;FP1;241;31158;c;S2 match;0;co2c0000338;94140625
247;75;FP1;242;32623;c;S2 match;0;co2c0000338;9453125
248;75;FP1;243;31158;c;S2 match;0;co2c0000338;94921875
249;75;FP1;244;26764;c;S2 match;0;co2c0000338;953125
250;75;FP1;245;21881;c;S2 match;0;co2c0000338;95703125
251;75;FP1;246;18951;c;S2 match;0;co2c0000338;9609375
252;75;FP1;247;18951;c;S2 match;0;co2c0000338;96484375
253;75;FP1;248;18463;c;S2 match;0;co2c0000338;96875
254;75;FP1;249;15533;c;S2 match;0;co2c0000338;97265625
255;75;FP1;250;10162;c;S2 match;0;co2c0000338;9765625
256;75;FP1;251;3326;c;S2 match;0;co2c0000338;98046875
257;75;FP1;252;-1068;c;S2 match;0;co2c0000338;984375
258;75;FP1;253;-1556;c;S2 match;0;co2c0000338;98828125
259;75;FP1;254;1862;c;S2 match;0;co2c0000338;9921875
260;75;FP1;255;5768;c;S2 match;0;co2c0000338;99609375
262;75;FP2;0;4059;c;S2 match;1;co2c0000338;0
263;75;FP2;1;153;c;S2 match;1;co2c0000338;390625
264;75;FP2;2;-2777;c;S2 match;1;co2c0000338;78125
265;75;FP2;3;-5219;c;S2 match;1;co2c0000338;1171875
266;75;FP2;4;-5707;c;S2 match;1;co2c0000338;15625
267;75;FP2;5;-5707;c;S2 match;1;co2c0000338;1953125
268;75;FP2;6;-5219;c;S2 match;1;co2c0000338;234375
269;75;FP2;7;-5707;c;S2 match;1;co2c0000338;2734375
270;75;FP2;8;-766;c;S2 match;1;co2c0000338;3125
271;75;FP2;9;-9613;c;S2 match;1;co2c0000338;3515625
272;75;FP2;10;-11566;c;S2 match;1;co2c0000338;390625
273;75;FP2;11;-12543;c;S2 match;1;co2c0000338;4296875
274;75;FP2;12;-11078;c;S2 match;1;co2c0000338;46875
275;75;FP2;13;-8148;c;S2 match;1;co2c0000338;5078125
276;75;FP2;14;-473;c;S2 match;1;co2c0000338;546875
277;75;FP2;15;-2289;c;S2 match;1;co2c0000338;5859375
278;75;FP2;16;153;c;S2 match;1;co2c0000338;625
279;75;FP2;17;2106;c;S2 match;1;co2c0000338;6640625
280;75;FP2;18;5524;c;S2 match;1;co2c0000338;703125
281;75;FP2;19;8942;c;S2 match;1;co2c0000338;7421875
282;75;FP2;20;11383;c;S2 match;1;co2c0000338;78125
283;75;FP2;21;12848;c;S2 match;1;co2c0000338;8203125
284;75;FP2;22;1236;c;S2 match;1;co2c0000338;859375
285;75;FP2;23;11383;c;S2 match;1;co2c0000338;8984375
286;75;FP2;24;10895;c;S2 match;1;co2c0000338;9375
287;75;FP2;25;10406;c;S2 match;1;co2c0000338;9765625
288;75;FP2;26;943;c;S2 match;1;co2c0000338;1015625
289;75;FP2;27;7477;c;S2 match;1;co2c0000338;10546875
290;75;FP2;28;4059;c;S2 match;1;co2c0000338;109375
291;75;FP2;29;153;c;S2 match;1;co2c0000338;11328125
292;75;FP2;30;-2777;c;S2 match;1;co2c0000338;1171875
293;75;FP2;31;-5219;c;S2 match;1;co2c0000338;12109375
294;75;FP2;32;-6683;c;S2 match;1;co2c0000338;125
295;75;FP2;33;-8148;c;S2 match;1;co2c0000338;12890625
296;75;FP2;34;-9613;c;S2 match;1;co2c0000338;1328125
297;75;FP2;35;-11566;c;S2 match;1;co2c0000338;13671875
298;75;FP2;36;-13031;c;S2 match;1;co2c0000338;140625
299;75;FP2;37;-14008;c;S2 match;1;co2c0000338;14453125
300;75;FP2;38;-14008;c;S2 match;1;co2c0000338;1484375
301;75;FP2;39;-11566;c;S2 match;1;co2c0000338;15234375
302;75;FP2;40;-8148;c;S2 match;1;co2c0000338;15625
303;75;FP2;41;-3754;c;S2 match;1;co2c0000338;16015625
304;75;FP2;42;1617;c;S2 match;1;co2c0000338;1640625
305;75;FP2;43;5524;c;S2 match;1;co2c0000338;16796875
306;75;FP2;44;7965;c;S2 match;1;co2c0000338;171875
307;75;FP2;45;8942;c;S2 match;1;co2c0000338;17578125
308;75;FP2;46;8942;c;S2 match;1;co2c0000338;1796875
309;75;FP2;47;8453;c;S2 match;1;co2c0000338;18359375
310;75;FP2;48;8453;c;S2 match;1;co2c0000338;1875
311;75;FP2;49;8453;c;S2 match;1;co2c0000338;19140625
312;75;FP2;50;7477;c;S2 match;1;co2c0000338;1953125
313;75;FP2;51;5524;c;S2 match;1;co2c0000338;19921875
314;75;FP2;52;3082;c;S2 match;1;co2c0000338;203125
315;75;FP2;53;153;c;S2 match;1;co2c0000338;20703125
316;75;FP2;54;-1801;c;S2 match;1;co2c0000338;2109375
317;75;FP2;55;-3754;c;S2 match;1;co2c0000338;21484375
318;75;FP2;56;-5707;c;S2 match;1;co2c0000338;21875
319;75;FP2;57;-8636;c;S2 match;1;co2c0000338;22265625
320;75;FP2;58;-12054;c;S2 match;1;co2c0000338;2265625
321;75;FP2;59;-14984;c;S2 match;1;co2c0000338;23046875
322;75;FP2;60;-15472;c;S2 match;1;co2c0000338;234375
323;75;FP2;61;-13519;c;S2 match;1;co2c0000338;23828125
324;75;FP2;62;-9125;c;S2 match;1;co2c0000338;2421875
325;75;FP2;63;-4242;c;S2 match;1;co2c0000338;24609375
326;75;FP2;64;-824;c;S2 match;1;co2c0000338;25
327;75;FP2;65;641;c;S2 match;1;co2c0000338;25390625
328;75;FP2;66;-336;c;S2 match;1;co2c0000338;2578125
329;75;FP2;67;-1801;c;S2 match;1;co2c0000338;26171875
330;75;FP2;68;-1801;c;S2 match;1;co2c0000338;265625
331;75;FP2;69;-824;c;S2 match;1;co2c0000338;26953125
332;75;FP2;70;641;c;S2 match;1;co2c0000338;2734375
333;75;FP2;71;1617;c;S2 match;1;co2c0000338;27734375
334;75;FP2;72;1129;c;S2 match;1;co2c0000338;28125
335;75;FP2;73;-824;c;S2 match;1;co2c0000338;28515625
336;75;FP2;74;-2777;c;S2 match;1;co2c0000338;2890625
337;75;FP2;75;-4242;c;S2 match;1;co2c0000338;29296875
338;75;FP2;76;-5219;c;S2 match;1;co2c0000338;296875
339;75;FP2;77;-6195;c;S2 match;1;co2c0000338;30078125
340;75;FP2;78;-6683;c;S2 match;1;co2c0000338;3046875
341;75;FP2;79;-766;c;S2 match;1;co2c0000338;30859375
342;75;FP2;80;-8636;c;S2 match;1;co2c0000338;3125
343;75;FP2;81;-10101;c;S2 match;1;co2c0000338;31640625
344;75;FP2;82;-13031;c;S2 match;1;co2c0000338;3203125
345;75;FP2;83;-15961;c;S2 match;1;co2c0000338;32421875
346;75;FP2;84;-18402;c;S2 match;1;co2c0000338;328125
347;75;FP2;85;-18402;c;S2 match;1;co2c0000338;33203125
348;75;FP2;86;-16937;c;S2 match;1;co2c0000338;3359375
349;75;FP2;87;-14008;c;S2 match;1;co2c0000338;33984375
350;75;FP2;88;-11566;c;S2 match;1;co2c0000338;34375
351;75;FP2;89;-10101;c;S2 match;1;co2c0000338;34765625
352;75;FP2;90;-10101;c;S2 match;1;co2c0000338;3515625
353;75;FP2;91;-10101;c;S2 match;1;co2c0000338;35546875
354;75;FP2;92;-9613;c;S2 match;1;co2c0000338;359375
355;75;FP2;93;-8636;c;S2 match;1;co2c0000338;36328125
356;75;FP2;94;-6683;c;S2 match;1;co2c0000338;3671875
357;75;FP2;95;-5219;c;S2 match;1;co2c0000338;37109375
358;75;FP2;96;-4242;c;S2 match;1;co2c0000338;375
359;75;FP2;97;-3754;c;S2 match;1;co2c0000338;37890625
360;75;FP2;98;-3754;c;S2 match;1;co2c0000338;3828125
361;75;FP2;99;-3754;c;S2 match;1;co2c0000338;38671875
362;75;FP2;100;-473;c;S2 match;1;co2c0000338;390625
363;75;FP2;101;-5707;c;S2 match;1;co2c0000338;39453125
364;75;FP2;102;-766;c;S2 match;1;co2c0000338;3984375
365;75;FP2;103;-8636;c;S2 match;1;co2c0000338;40234375
366;75;FP2;104;-9613;c;S2 match;1;co2c0000338;40625
367;75;FP2;105;-10101;c;S2 match;1;co2c0000338;41015625
368;75;FP2;106;-12054;c;S2 match;1;co2c0000338;4140625
369;75;FP2;107;-14496;c;S2 match;1;co2c0000338;41796875
370;75;FP2;108;-17426;c;S2 match;1;co2c0000338;421875
371;75;FP2;109;-20355;c;S2 match;1;co2c0000338;42578125
372;75;FP2;110;-21332;c;S2 match;1;co2c0000338;4296875
373;75;FP2;111;-20844;c;S2 match;1;co2c0000338;43359375
374;75;FP2;112;-19379;c;S2 match;1;co2c0000338;4375
375;75;FP2;113;-17426;c;S2 match;1;co2c0000338;44140625
376;75;FP2;114;-16449;c;S2 match;1;co2c0000338;4453125
377;75;FP2;115;-15961;c;S2 match;1;co2c0000338;44921875
378;75;FP2;116;-15472;c;S2 match;1;co2c0000338;453125
379;75;FP2;117;-14008;c;S2 match;1;co2c0000338;45703125
380;75;FP2;118;-12543;c;S2 match;1;co2c0000338;4609375
381;75;FP2;119;-11078;c;S2 match;1;co2c0000338;46484375
382;75;FP2;120;-1059;c;S2 match;1;co2c0000338;46875
383;75;FP2;121;-11078;c;S2 match;1;co2c0000338;47265625
384;75;FP2;122;-11078;c;S2 match;1;co2c0000338;4765625
385;75;FP2;123;-1059;c;S2 match;1;co2c0000338;48046875
386;75;FP2;124;-9613;c;S2 match;1;co2c0000338;484375
387;75;FP2;125;-8148;c;S2 match;1;co2c0000338;48828125
388;75;FP2;126;-8148;c;S2 match;1;co2c0000338;4921875
389;75;FP2;127;-8148;c;S2 match;1;co2c0000338;49609375
390;75;FP2;128;-8148;c;S2 match;1;co2c0000338;5
391;75;FP2;129;-766;c;S2 match;1;co2c0000338;50390625
392;75;FP2;130;-5707;c;S2 match;1;co2c0000338;5078125
393;75;FP2;131;-473;c;S2 match;1;co2c0000338;51171875
394;75;FP2;132;-4242;c;S2 match;1;co2c0000338;515625
395;75;FP2;133;-5219;c;S2 match;1;co2c0000338;51953125
396;75;FP2;134;-7172;c;S2 match;1;co2c0000338;5234375
397;75;FP2;135;-8148;c;S2 match;1;co2c0000338;52734375
398;75;FP2;136;-8148;c;S2 match;1;co2c0000338;53125
399;75;FP2;137;-7172;c;S2 match;1;co2c0000338;53515625
400;75;FP2;138;-7172;c;S2 match;1;co2c0000338;5390625
401;75;FP2;139;-8636;c;S2 match;1;co2c0000338;54296875
402;75;FP2;140;-11566;c;S2 match;1;co2c0000338;546875
403;75;FP2;141;-14008;c;S2 match;1;co2c0000338;55078125
404;75;FP2;142;-14984;c;S2 match;1;co2c0000338;5546875
405;75;FP2;143;-14008;c;S2 match;1;co2c0000338;55859375
406;75;FP2;144;-12054;c;S2 match;1;co2c0000338;5625
407;75;FP2;145;-1059;c;S2 match;1;co2c0000338;56640625
408;75;FP2;146;-10101;c;S2 match;1;co2c0000338;5703125
409;75;FP2;147;-10101;c;S2 match;1;co2c0000338;57421875
410;75;FP2;148;-1059;c;S2 match;1;co2c0000338;578125
411;75;FP2;149;-10101;c;S2 match;1;co2c0000338;58203125
412;75;FP2;150;-9613;c;S2 match;1;co2c0000338;5859375
413;75;FP2;151;-9125;c;S2 match;1;co2c0000338;58984375
414;75;FP2;152;-8636;c;S2 match;1;co2c0000338;59375
415;75;FP2;153;-766;c;S2 match;1;co2c0000338;59765625
416;75;FP2;154;-6683;c;S2 match;1;co2c0000338;6015625
417;75;FP2;155;-5707;c;S2 match;1;co2c0000338;60546875
418;75;FP2;156;-4242;c;S2 match;1;co2c0000338;609375
419;75;FP2;157;-3754;c;S2 match;1;co2c0000338;61328125
420;75;FP2;158;-3754;c;S2 match;1;co2c0000338;6171875
421;75;FP2;159;-4242;c;S2 match;1;co2c0000338;62109375
422;75;FP2;160;-473;c;S2 match;1;co2c0000338;625
