Column1;trial number;sensor position;sample num;sensor value;subject identifier;matching condition;channel;name;time
44;101;FP1;39;4557;c;S2 match;0;co2c0000339;15234375
45;101;FP1;40;4069;c;S2 match;0;co2c0000339;15625
46;101;FP1;41;4557;c;S2 match;0;co2c0000339;16015625
47;101;FP1;42;5046;c;S2 match;0;co2c0000339;1640625
48;101;FP1;43;5534;c;S2 match;0;co2c0000339;16796875
49;101;FP1;44;5534;c;S2 match;0;co2c0000339;171875
50;101;FP1;45;4069;c;S2 match;0;co2c0000339;17578125
51;101;FP1;46;2604;c;S2 match;0;co2c0000339;1796875
52;101;FP1;47;2116;c;S2 match;0;co2c0000339;18359375
53;101;FP1;48;2604;c;S2 match;0;co2c0000339;1875
54;101;FP1;49;4069;c;S2 match;0;co2c0000339;19140625
55;101;FP1;50;6999;c;S2 match;0;co2c0000339;1953125
56;101;FP1;51;10417;c;S2 match;0;co2c0000339;19921875
57;101;FP1;52;13835;c;S2 match;0;co2c0000339;203125
58;101;FP1;53;15788;c;S2 match;0;co2c0000339;20703125
59;101;FP1;54;16764;c;S2 match;0;co2c0000339;2109375
60;101;FP1;55;17253;c;S2 match;0;co2c0000339;21484375
61;101;FP1;56;16764;c;S2 match;0;co2c0000339;21875
62;101;FP1;57;15788;c;S2 match;0;co2c0000339;22265625
63;101;FP1;58;15788;c;S2 match;0;co2c0000339;2265625
64;101;FP1;59;16276;c;S2 match;0;co2c0000339;23046875
65;101;FP1;60;17253;c;S2 match;0;co2c0000339;234375
66;101;FP1;61;18229;c;S2 match;0;co2c0000339;23828125
67;101;FP1;62;18717;c;S2 match;0;co2c0000339;2421875
68;101;FP1;63;17253;c;S2 match;0;co2c0000339;24609375
69;101;FP1;64;14811;c;S2 match;0;co2c0000339;25
70;101;FP1;65;11393;c;S2 match;0;co2c0000339;25390625
71;101;FP1;66;8952;c;S2 match;0;co2c0000339;2578125
72;101;FP1;67;8464;c;S2 match;0;co2c0000339;26171875
73;101;FP1;68;9928;c;S2 match;0;co2c0000339;265625
74;101;FP1;69;11393;c;S2 match;0;co2c0000339;26953125
75;101;FP1;70;1237;c;S2 match;0;co2c0000339;2734375
76;101;FP1;71;1237;c;S2 match;0;co2c0000339;27734375
77;101;FP1;72;11882;c;S2 match;0;co2c0000339;28125
78;101;FP1;73;11882;c;S2 match;0;co2c0000339;28515625
79;101;FP1;74;13346;c;S2 match;0;co2c0000339;2890625
80;101;FP1;75;14323;c;S2 match;0;co2c0000339;29296875
81;101;FP1;76;15299;c;S2 match;0;co2c0000339;296875
82;101;FP1;77;14323;c;S2 match;0;co2c0000339;30078125
83;101;FP1;78;11882;c;S2 match;0;co2c0000339;3046875
84;101;FP1;79;944;c;S2 match;0;co2c0000339;30859375
85;101;FP1;80;6999;c;S2 match;0;co2c0000339;3125
86;101;FP1;81;5534;c;S2 match;0;co2c0000339;31640625
87;101;FP1;82;4557;c;S2 match;0;co2c0000339;3203125
88;101;FP1;83;4069;c;S2 match;0;co2c0000339;32421875
89;101;FP1;84;4069;c;S2 match;0;co2c0000339;328125
90;101;FP1;85;4557;c;S2 match;0;co2c0000339;33203125
91;101;FP1;86;4069;c;S2 match;0;co2c0000339;3359375
92;101;FP1;87;3581;c;S2 match;0;co2c0000339;33984375
93;101;FP1;88;2604;c;S2 match;0;co2c0000339;34375
94;101;FP1;89;2116;c;S2 match;0;co2c0000339;34765625
95;101;FP1;90;2116;c;S2 match;0;co2c0000339;3515625
96;101;FP1;91;2604;c;S2 match;0;co2c0000339;35546875
97;101;FP1;92;2604;c;S2 match;0;co2c0000339;359375
98;101;FP1;93;1628;c;S2 match;0;co2c0000339;36328125
99;101;FP1;94;651;c;S2 match;0;co2c0000339;3671875
100;101;FP1;95;-326;c;S2 match;0;co2c0000339;37109375
101;101;FP1;96;-814;c;S2 match;0;co2c0000339;375
102;101;FP1;97;-326;c;S2 match;0;co2c0000339;37890625
103;101;FP1;98;651;c;S2 match;0;co2c0000339;3828125
104;101;FP1;99;651;c;S2 match;0;co2c0000339;38671875
105;101;FP1;100;651;c;S2 match;0;co2c0000339;390625
106;101;FP1;101;1139;c;S2 match;0;co2c0000339;39453125
107;101;FP1;102;2604;c;S2 match;0;co2c0000339;3984375
108;101;FP1;103;4069;c;S2 match;0;co2c0000339;40234375
109;101;FP1;104;5534;c;S2 match;0;co2c0000339;40625
110;101;FP1;105;651;c;S2 match;0;co2c0000339;41015625
111;101;FP1;106;8464;c;S2 match;0;co2c0000339;4140625
112;101;FP1;107;11393;c;S2 match;0;co2c0000339;41796875
113;101;FP1;108;13835;c;S2 match;0;co2c0000339;421875
114;101;FP1;109;16276;c;S2 match;0;co2c0000339;42578125
115;101;FP1;110;16764;c;S2 match;0;co2c0000339;4296875
116;101;FP1;111;15299;c;S2 match;0;co2c0000339;43359375
117;101;FP1;112;13346;c;S2 match;0;co2c0000339;4375
118;101;FP1;113;11393;c;S2 match;0;co2c0000339;44140625
119;101;FP1;114;10417;c;S2 match;0;co2c0000339;4453125
120;101;FP1;115;944;c;S2 match;0;co2c0000339;44921875
121;101;FP1;116;8464;c;S2 match;0;co2c0000339;453125
122;101;FP1;117;7487;c;S2 match;0;co2c0000339;45703125
123;101;FP1;118;651;c;S2 match;0;co2c0000339;4609375
124;101;FP1;119;6022;c;S2 match;0;co2c0000339;46484375
125;101;FP1;120;5534;c;S2 match;0;co2c0000339;46875
126;101;FP1;121;5046;c;S2 match;0;co2c0000339;47265625
127;101;FP1;122;4557;c;S2 match;0;co2c0000339;4765625
128;101;FP1;123;4557;c;S2 match;0;co2c0000339;48046875
129;101;FP1;124;4557;c;S2 match;0;co2c0000339;484375
130;101;FP1;125;5534;c;S2 match;0;co2c0000339;48828125
131;101;FP1;126;651;c;S2 match;0;co2c0000339;4921875
132;101;FP1;127;7487;c;S2 match;0;co2c0000339;49609375
133;101;FP1;128;8952;c;S2 match;0;co2c0000339;5
134;101;FP1;129;10905;c;S2 match;0;co2c0000339;50390625
135;101;FP1;130;1237;c;S2 match;0;co2c0000339;5078125
136;101;FP1;131;13346;c;S2 match;0;co2c0000339;51171875
137;101;FP1;132;13346;c;S2 match;0;co2c0000339;515625
138;101;FP1;133;11393;c;S2 match;0;co2c0000339;51953125
139;101;FP1;134;9928;c;S2 match;0;co2c0000339;5234375
140;101;FP1;135;8952;c;S2 match;0;co2c0000339;52734375
141;101;FP1;136;10417;c;S2 match;0;co2c0000339;53125
142;101;FP1;137;1237;c;S2 match;0;co2c0000339;53515625
143;101;FP1;138;14323;c;S2 match;0;co2c0000339;5390625
144;101;FP1;139;14323;c;S2 match;0;co2c0000339;54296875
145;101;FP1;140;13835;c;S2 match;0;co2c0000339;546875
146;101;FP1;141;13835;c;S2 match;0;co2c0000339;55078125
147;101;FP1;142;14811;c;S2 match;0;co2c0000339;5546875
148;101;FP1;143;17253;c;S2 match;0;co2c0000339;55859375
149;101;FP1;144;19206;c;S2 match;0;co2c0000339;5625
150;101;FP1;145;19206;c;S2 match;0;co2c0000339;56640625
151;101;FP1;146;18229;c;S2 match;0;co2c0000339;5703125
152;101;FP1;147;16764;c;S2 match;0;co2c0000339;57421875
153;101;FP1;148;15788;c;S2 match;0;co2c0000339;578125
154;101;FP1;149;15788;c;S2 match;0;co2c0000339;58203125
155;101;FP1;150;15299;c;S2 match;0;co2c0000339;5859375
156;101;FP1;151;13835;c;S2 match;0;co2c0000339;58984375
157;101;FP1;152;11393;c;S2 match;0;co2c0000339;59375
158;101;FP1;153;944;c;S2 match;0;co2c0000339;59765625
159;101;FP1;154;8952;c;S2 match;0;co2c0000339;6015625
160;101;FP1;155;10417;c;S2 match;0;co2c0000339;60546875
161;101;FP1;156;1237;c;S2 match;0;co2c0000339;609375
162;101;FP1;157;14323;c;S2 match;0;co2c0000339;61328125
163;101;FP1;158;14811;c;S2 match;0;co2c0000339;6171875
164;101;FP1;159;14323;c;S2 match;0;co2c0000339;62109375
165;101;FP1;160;14323;c;S2 match;0;co2c0000339;625
166;101;FP1;161;13835;c;S2 match;0;co2c0000339;62890625
167;101;FP1;162;13346;c;S2 match;0;co2c0000339;6328125
168;101;FP1;163;1237;c;S2 match;0;co2c0000339;63671875
169;101;FP1;164;11393;c;S2 match;0;co2c0000339;640625
170;101;FP1;165;10417;c;S2 match;0;co2c0000339;64453125
171;101;FP1;166;10417;c;S2 match;0;co2c0000339;6484375
172;101;FP1;167;10417;c;S2 match;0;co2c0000339;65234375
173;101;FP1;168;10417;c;S2 match;0;co2c0000339;65625
174;101;FP1;169;10417;c;S2 match;0;co2c0000339;66015625
175;101;FP1;170;944;c;S2 match;0;co2c0000339;6640625
176;101;FP1;171;8952;c;S2 match;0;co2c0000339;66796875
177;101;FP1;172;7975;c;S2 match;0;co2c0000339;671875
178;101;FP1;173;7487;c;S2 match;0;co2c0000339;67578125
179;101;FP1;174;6999;c;S2 match;0;co2c0000339;6796875
180;101;FP1;175;5534;c;S2 match;0;co2c0000339;68359375
181;101;FP1;176;5046;c;S2 match;0;co2c0000339;6875
182;101;FP1;177;5534;c;S2 match;0;co2c0000339;69140625
183;101;FP1;178;7487;c;S2 match;0;co2c0000339;6953125
184;101;FP1;179;11882;c;S2 match;0;co2c0000339;69921875
185;101;FP1;180;16276;c;S2 match;0;co2c0000339;703125
186;101;FP1;181;19694;c;S2 match;0;co2c0000339;70703125
187;101;FP1;182;20182;c;S2 match;0;co2c0000339;7109375
188;101;FP1;183;19206;c;S2 match;0;co2c0000339;71484375
189;101;FP1;184;17253;c;S2 match;0;co2c0000339;71875
190;101;FP1;185;16276;c;S2 match;0;co2c0000339;72265625
191;101;FP1;186;16276;c;S2 match;0;co2c0000339;7265625
192;101;FP1;187;16276;c;S2 match;0;co2c0000339;73046875
193;101;FP1;188;15299;c;S2 match;0;co2c0000339;734375
194;101;FP1;189;13835;c;S2 match;0;co2c0000339;73828125
195;101;FP1;190;13346;c;S2 match;0;co2c0000339;7421875
196;101;FP1;191;14323;c;S2 match;0;co2c0000339;74609375
197;101;FP1;192;16764;c;S2 match;0;co2c0000339;75
198;101;FP1;193;20182;c;S2 match;0;co2c0000339;75390625
199;101;FP1;194;22135;c;S2 match;0;co2c0000339;7578125
200;101;FP1;195;21647;c;S2 match;0;co2c0000339;76171875
201;101;FP1;196;20671;c;S2 match;0;co2c0000339;765625
202;101;FP1;197;18717;c;S2 match;0;co2c0000339;76953125
203;101;FP1;198;16764;c;S2 match;0;co2c0000339;7734375
204;101;FP1;199;15788;c;S2 match;0;co2c0000339;77734375
205;101;FP1;200;14811;c;S2 match;0;co2c0000339;78125
206;101;FP1;201;13835;c;S2 match;0;co2c0000339;78515625
207;101;FP1;202;13346;c;S2 match;0;co2c0000339;7890625
208;101;FP1;203;13346;c;S2 match;0;co2c0000339;79296875
209;101;FP1;204;12858;c;S2 match;0;co2c0000339;796875
210;101;FP1;205;12858;c;S2 match;0;co2c0000339;80078125
211;101;FP1;206;13346;c;S2 match;0;co2c0000339;8046875
212;101;FP1;207;13346;c;S2 match;0;co2c0000339;80859375
213;101;FP1;208;13346;c;S2 match;0;co2c0000339;8125
214;101;FP1;209;13346;c;S2 match;0;co2c0000339;81640625
215;101;FP1;210;13346;c;S2 match;0;co2c0000339;8203125
216;101;FP1;211;14323;c;S2 match;0;co2c0000339;82421875
217;101;FP1;212;15299;c;S2 match;0;co2c0000339;828125
218;101;FP1;213;15788;c;S2 match;0;co2c0000339;83203125
219;101;FP1;214;16276;c;S2 match;0;co2c0000339;8359375
220;101;FP1;215;16276;c;S2 match;0;co2c0000339;83984375
221;101;FP1;216;15788;c;S2 match;0;co2c0000339;84375
222;101;FP1;217;15299;c;S2 match;0;co2c0000339;84765625
223;101;FP1;218;13835;c;S2 match;0;co2c0000339;8515625
224;101;FP1;219;11393;c;S2 match;0;co2c0000339;85546875
225;101;FP1;220;8952;c;S2 match;0;co2c0000339;859375
226;101;FP1;221;651;c;S2 match;0;co2c0000339;86328125
227;101;FP1;222;5534;c;S2 match;0;co2c0000339;8671875
228;101;FP1;223;6022;c;S2 match;0;co2c0000339;87109375
229;101;FP1;224;7487;c;S2 match;0;co2c0000339;875
230;101;FP1;225;8464;c;S2 match;0;co2c0000339;87890625
231;101;FP1;226;8952;c;S2 match;0;co2c0000339;8828125
232;101;FP1;227;944;c;S2 match;0;co2c0000339;88671875
233;101;FP1;228;944;c;S2 match;0;co2c0000339;890625
234;101;FP1;229;10905;c;S2 match;0;co2c0000339;89453125
235;101;FP1;230;11882;c;S2 match;0;co2c0000339;8984375
236;101;FP1;231;11882;c;S2 match;0;co2c0000339;90234375
237;101;FP1;232;10905;c;S2 match;0;co2c0000339;90625
238;101;FP1;233;944;c;S2 match;0;co2c0000339;91015625
239;101;FP1;234;8464;c;S2 match;0;co2c0000339;9140625
240;101;FP1;235;8952;c;S2 match;0;co2c0000339;91796875
241;101;FP1;236;11393;c;S2 match;0;co2c0000339;921875
242;101;FP1;237;13835;c;S2 match;0;co2c0000339;92578125
243;101;FP1;238;15788;c;S2 match;0;co2c0000339;9296875
244;101;FP1;239;16276;c;S2 match;0;co2c0000339;93359375
245;101;FP1;240;15299;c;S2 match;0;co2c0000339;9375
246;101;FP1;241;13835;c;S2 match;0;co2c0000339;94140625
247;101;FP1;242;1237;c;S2 match;0;co2c0000339;9453125
248;101;FP1;243;10905;c;S2 match;0;co2c0000339;94921875
249;101;FP1;244;9928;c;S2 match;0;co2c0000339;953125
250;101;FP1;245;944;c;S2 match;0;co2c0000339;95703125
251;101;FP1;246;10417;c;S2 match;0;co2c0000339;9609375
252;101;FP1;247;11393;c;S2 match;0;co2c0000339;96484375
253;101;FP1;248;11882;c;S2 match;0;co2c0000339;96875
254;101;FP1;249;1237;c;S2 match;0;co2c0000339;97265625
255;101;FP1;250;10905;c;S2 match;0;co2c0000339;9765625
256;101;FP1;251;8952;c;S2 match;0;co2c0000339;98046875
257;101;FP1;252;7975;c;S2 match;0;co2c0000339;984375
258;101;FP1;253;8464;c;S2 match;0;co2c0000339;98828125
259;101;FP1;254;10417;c;S2 match;0;co2c0000339;9921875
260;101;FP1;255;12858;c;S2 match;0;co2c0000339;99609375
262;101;FP2;0;-2614;c;S2 match;1;co2c0000339;0
263;101;FP2;1;-2614;c;S2 match;1;co2c0000339;390625
264;101;FP2;2;-2126;c;S2 match;1;co2c0000339;78125
265;101;FP2;3;-1149;c;S2 match;1;co2c0000339;1171875
266;101;FP2;4;-173;c;S2 match;1;co2c0000339;15625
267;101;FP2;5;-661;c;S2 match;1;co2c0000339;1953125
268;101;FP2;6;-1638;c;S2 match;1;co2c0000339;234375
269;101;FP2;7;-2614;c;S2 match;1;co2c0000339;2734375
270;101;FP2;8;-3103;c;S2 match;1;co2c0000339;3125
271;101;FP2;9;-3103;c;S2 match;1;co2c0000339;3515625
272;101;FP2;10;-2614;c;S2 match;1;co2c0000339;390625
273;101;FP2;11;-2126;c;S2 match;1;co2c0000339;4296875
274;101;FP2;12;-3103;c;S2 match;1;co2c0000339;46875
275;101;FP2;13;-3591;c;S2 match;1;co2c0000339;5078125
276;101;FP2;14;-4567;c;S2 match;1;co2c0000339;546875
277;101;FP2;15;-3103;c;S2 match;1;co2c0000339;5859375
278;101;FP2;16;315;c;S2 match;1;co2c0000339;625
279;101;FP2;17;5198;c;S2 match;1;co2c0000339;6640625
280;101;FP2;18;9593;c;S2 match;1;co2c0000339;703125
281;101;FP2;19;13011;c;S2 match;1;co2c0000339;7421875
282;101;FP2;20;13987;c;S2 match;1;co2c0000339;78125
283;101;FP2;21;14476;c;S2 match;1;co2c0000339;8203125
284;101;FP2;22;13987;c;S2 match;1;co2c0000339;859375
285;101;FP2;23;13011;c;S2 match;1;co2c0000339;8984375
286;101;FP2;24;12522;c;S2 match;1;co2c0000339;9375
287;101;FP2;25;11058;c;S2 match;1;co2c0000339;9765625
288;101;FP2;26;10081;c;S2 match;1;co2c0000339;1015625
289;101;FP2;27;7151;c;S2 match;1;co2c0000339;10546875
290;101;FP2;28;4222;c;S2 match;1;co2c0000339;109375
291;101;FP2;29;178;c;S2 match;1;co2c0000339;11328125
292;101;FP2;30;315;c;S2 match;1;co2c0000339;1171875
293;101;FP2;31;315;c;S2 match;1;co2c0000339;12109375
294;101;FP2;32;1292;c;S2 match;1;co2c0000339;125
295;101;FP2;33;2757;c;S2 match;1;co2c0000339;12890625
296;101;FP2;34;3245;c;S2 match;1;co2c0000339;1328125
297;101;FP2;35;4222;c;S2 match;1;co2c0000339;13671875
298;101;FP2;36;4222;c;S2 match;1;co2c0000339;140625
299;101;FP2;37;4222;c;S2 match;1;co2c0000339;14453125
300;101;FP2;38;3733;c;S2 match;1;co2c0000339;1484375
301;101;FP2;39;3733;c;S2 match;1;co2c0000339;15234375
302;101;FP2;40;3733;c;S2 match;1;co2c0000339;15625
303;101;FP2;41;471;c;S2 match;1;co2c0000339;16015625
304;101;FP2;42;5198;c;S2 match;1;co2c0000339;1640625
305;101;FP2;43;5686;c;S2 match;1;co2c0000339;16796875
306;101;FP2;44;471;c;S2 match;1;co2c0000339;171875
307;101;FP2;45;2757;c;S2 match;1;co2c0000339;17578125
308;101;FP2;46;804;c;S2 match;1;co2c0000339;1796875
309;101;FP2;47;-661;c;S2 match;1;co2c0000339;18359375
310;101;FP2;48;-1149;c;S2 match;1;co2c0000339;1875
311;101;FP2;49;-173;c;S2 match;1;co2c0000339;19140625
312;101;FP2;50;2757;c;S2 match;1;co2c0000339;1953125
313;101;FP2;51;5686;c;S2 match;1;co2c0000339;19921875
314;101;FP2;52;8616;c;S2 match;1;co2c0000339;203125
315;101;FP2;53;10569;c;S2 match;1;co2c0000339;20703125
316;101;FP2;54;12034;c;S2 match;1;co2c0000339;2109375
317;101;FP2;55;12034;c;S2 match;1;co2c0000339;21484375
318;101;FP2;56;10569;c;S2 match;1;co2c0000339;21875
319;101;FP2;57;9104;c;S2 match;1;co2c0000339;22265625
320;101;FP2;58;8616;c;S2 match;1;co2c0000339;2265625
321;101;FP2;59;10081;c;S2 match;1;co2c0000339;23046875
322;101;FP2;60;12522;c;S2 match;1;co2c0000339;234375
323;101;FP2;61;14964;c;S2 match;1;co2c0000339;23828125
324;101;FP2;62;16429;c;S2 match;1;co2c0000339;2421875
325;101;FP2;63;14964;c;S2 match;1;co2c0000339;24609375
326;101;FP2;64;11546;c;S2 match;1;co2c0000339;25
327;101;FP2;65;764;c;S2 match;1;co2c0000339;25390625
328;101;FP2;66;5198;c;S2 match;1;co2c0000339;2578125
329;101;FP2;67;5198;c;S2 match;1;co2c0000339;26171875
330;101;FP2;68;7151;c;S2 match;1;co2c0000339;265625
331;101;FP2;69;8128;c;S2 match;1;co2c0000339;26953125
332;101;FP2;70;8616;c;S2 match;1;co2c0000339;2734375
333;101;FP2;71;7151;c;S2 match;1;co2c0000339;27734375
334;101;FP2;72;6663;c;S2 match;1;co2c0000339;28125
335;101;FP2;73;6175;c;S2 match;1;co2c0000339;28515625
336;101;FP2;74;8128;c;S2 match;1;co2c0000339;2890625
337;101;FP2;75;9593;c;S2 match;1;co2c0000339;29296875
338;101;FP2;76;10569;c;S2 match;1;co2c0000339;296875
339;101;FP2;77;9593;c;S2 match;1;co2c0000339;30078125
340;101;FP2;78;6663;c;S2 match;1;co2c0000339;3046875
341;101;FP2;79;3733;c;S2 match;1;co2c0000339;30859375
342;101;FP2;80;1292;c;S2 match;1;co2c0000339;3125
343;101;FP2;81;-1149;c;S2 match;1;co2c0000339;31640625
344;101;FP2;82;-2126;c;S2 match;1;co2c0000339;3203125
345;101;FP2;83;-2614;c;S2 match;1;co2c0000339;32421875
346;101;FP2;84;-3103;c;S2 match;1;co2c0000339;328125
347;101;FP2;85;-3103;c;S2 match;1;co2c0000339;33203125
348;101;FP2;86;-3591;c;S2 match;1;co2c0000339;3359375
349;101;FP2;87;-3591;c;S2 match;1;co2c0000339;33984375
350;101;FP2;88;-4567;c;S2 match;1;co2c0000339;34375
351;101;FP2;89;-4567;c;S2 match;1;co2c0000339;34765625
352;101;FP2;90;-4567;c;S2 match;1;co2c0000339;3515625
353;101;FP2;91;-4079;c;S2 match;1;co2c0000339;35546875
354;101;FP2;92;-4567;c;S2 match;1;co2c0000339;359375
355;101;FP2;93;-6032;c;S2 match;1;co2c0000339;36328125
356;101;FP2;94;-7009;c;S2 match;1;co2c0000339;3671875
357;101;FP2;95;-7009;c;S2 match;1;co2c0000339;37109375
358;101;FP2;96;-6521;c;S2 match;1;co2c0000339;375
359;101;FP2;97;-4079;c;S2 match;1;co2c0000339;37890625
360;101;FP2;98;-2126;c;S2 match;1;co2c0000339;3828125
361;101;FP2;99;-1149;c;S2 match;1;co2c0000339;38671875
362;101;FP2;100;-661;c;S2 match;1;co2c0000339;390625
363;101;FP2;101;315;c;S2 match;1;co2c0000339;39453125
364;101;FP2;102;2268;c;S2 match;1;co2c0000339;3984375
365;101;FP2;103;5198;c;S2 match;1;co2c0000339;40234375
366;101;FP2;104;764;c;S2 match;1;co2c0000339;40625
367;101;FP2;105;9104;c;S2 match;1;co2c0000339;41015625
368;101;FP2;106;11058;c;S2 match;1;co2c0000339;4140625
369;101;FP2;107;13011;c;S2 match;1;co2c0000339;41796875
370;101;FP2;108;15452;c;S2 match;1;co2c0000339;421875
371;101;FP2;109;16917;c;S2 match;1;co2c0000339;42578125
372;101;FP2;110;16429;c;S2 match;1;co2c0000339;4296875
373;101;FP2;111;14476;c;S2 match;1;co2c0000339;43359375
374;101;FP2;112;11058;c;S2 match;1;co2c0000339;4375
375;101;FP2;113;8616;c;S2 match;1;co2c0000339;44140625
376;101;FP2;114;6663;c;S2 match;1;co2c0000339;4453125
377;101;FP2;115;6175;c;S2 match;1;co2c0000339;44921875
378;101;FP2;116;6175;c;S2 match;1;co2c0000339;453125
379;101;FP2;117;6175;c;S2 match;1;co2c0000339;45703125
380;101;FP2;118;5198;c;S2 match;1;co2c0000339;4609375
381;101;FP2;119;471;c;S2 match;1;co2c0000339;46484375
382;101;FP2;120;4222;c;S2 match;1;co2c0000339;46875
383;101;FP2;121;4222;c;S2 match;1;co2c0000339;47265625
384;101;FP2;122;4222;c;S2 match;1;co2c0000339;4765625
385;101;FP2;123;4222;c;S2 match;1;co2c0000339;48046875
386;101;FP2;124;3733;c;S2 match;1;co2c0000339;484375
387;101;FP2;125;4222;c;S2 match;1;co2c0000339;48828125
388;101;FP2;126;4222;c;S2 match;1;co2c0000339;4921875
389;101;FP2;127;5198;c;S2 match;1;co2c0000339;49609375
390;101;FP2;128;6175;c;S2 match;1;co2c0000339;5
391;101;FP2;129;8128;c;S2 match;1;co2c0000339;50390625
392;101;FP2;130;9593;c;S2 match;1;co2c0000339;5078125
393;101;FP2;131;11058;c;S2 match;1;co2c0000339;51171875
394;101;FP2;132;10569;c;S2 match;1;co2c0000339;515625
395;101;FP2;133;10081;c;S2 match;1;co2c0000339;51953125
396;101;FP2;134;8616;c;S2 match;1;co2c0000339;5234375
397;101;FP2;135;8128;c;S2 match;1;co2c0000339;52734375
398;101;FP2;136;9104;c;S2 match;1;co2c0000339;53125
399;101;FP2;137;10569;c;S2 match;1;co2c0000339;53515625
400;101;FP2;138;11058;c;S2 match;1;co2c0000339;5390625
401;101;FP2;139;11058;c;S2 match;1;co2c0000339;54296875
402;101;FP2;140;11058;c;S2 match;1;co2c0000339;546875
403;101;FP2;141;11546;c;S2 match;1;co2c0000339;55078125
404;101;FP2;142;12522;c;S2 match;1;co2c0000339;5546875
405;101;FP2;143;13987;c;S2 match;1;co2c0000339;55859375
406;101;FP2;144;14476;c;S2 match;1;co2c0000339;5625
407;101;FP2;145;13499;c;S2 match;1;co2c0000339;56640625
408;101;FP2;146;12034;c;S2 match;1;co2c0000339;5703125
409;101;FP2;147;11058;c;S2 match;1;co2c0000339;57421875
410;101;FP2;148;11546;c;S2 match;1;co2c0000339;578125
411;101;FP2;149;12034;c;S2 match;1;co2c0000339;58203125
412;101;FP2;150;12034;c;S2 match;1;co2c0000339;5859375
413;101;FP2;151;10569;c;S2 match;1;co2c0000339;58984375
414;101;FP2;152;7151;c;S2 match;1;co2c0000339;59375
415;101;FP2;153;4222;c;S2 match;1;co2c0000339;59765625
416;101;FP2;154;3245;c;S2 match;1;co2c0000339;6015625
417;101;FP2;155;471;c;S2 match;1;co2c0000339;60546875
418;101;FP2;156;764;c;S2 match;1;co2c0000339;609375
419;101;FP2;157;10569;c;S2 match;1;co2c0000339;61328125
420;101;FP2;158;12034;c;S2 match;1;co2c0000339;6171875
421;101;FP2;159;12034;c;S2 match;1;co2c0000339;62109375
422;101;FP2;160;11058;c;S2 match;1;co2c0000339;625
423;101;FP2;161;10081;c;S2 match;1;co2c0000339;62890625
424;101;FP2;162;8616;c;S2 match;1;co2c0000339;6328125
425;101;FP2;163;7151;c;S2 match;1;co2c0000339;63671875
426;101;FP2;164;5686;c;S2 match;1;co2c0000339;640625
427;101;FP2;165;5198;c;S2 match;1;co2c0000339;64453125
428;101;FP2;166;471;c;S2 match;1;co2c0000339;6484375
429;101;FP2;167;5198;c;S2 match;1;co2c0000339;65234375
430;101;FP2;168;5686;c;S2 match;1;co2c0000339;65625
