Column1;trial number;sensor position;sample num;sensor value;subject identifier;matching condition;channel;name;time
169;99;FP1;164;5035;c;S2 match;0;co2c0000339;640625
170;99;FP1;165;4059;c;S2 match;0;co2c0000339;64453125
171;99;FP1;166;2594;c;S2 match;0;co2c0000339;6484375
172;99;FP1;167;1617;c;S2 match;0;co2c0000339;65234375
173;99;FP1;168;641;c;S2 match;0;co2c0000339;65625
174;99;FP1;169;153;c;S2 match;0;co2c0000339;66015625
175;99;FP1;170;-824;c;S2 match;0;co2c0000339;6640625
176;99;FP1;171;-1312;c;S2 match;0;co2c0000339;66796875
177;99;FP1;172;-1801;c;S2 match;0;co2c0000339;671875
178;99;FP1;173;-1801;c;S2 match;0;co2c0000339;67578125
179;99;FP1;174;-2289;c;S2 match;0;co2c0000339;6796875
180;99;FP1;175;-2777;c;S2 match;0;co2c0000339;68359375
181;99;FP1;176;-3265;c;S2 match;0;co2c0000339;6875
182;99;FP1;177;-4242;c;S2 match;0;co2c0000339;69140625
183;99;FP1;178;-5219;c;S2 match;0;co2c0000339;6953125
184;99;FP1;179;-5707;c;S2 match;0;co2c0000339;69921875
185;99;FP1;180;-473;c;S2 match;0;co2c0000339;703125
186;99;FP1;181;-3265;c;S2 match;0;co2c0000339;70703125
187;99;FP1;182;-1801;c;S2 match;0;co2c0000339;7109375
188;99;FP1;183;-824;c;S2 match;0;co2c0000339;71484375
189;99;FP1;184;-824;c;S2 match;0;co2c0000339;71875
190;99;FP1;185;-2289;c;S2 match;0;co2c0000339;72265625
191;99;FP1;186;-3754;c;S2 match;0;co2c0000339;7265625
192;99;FP1;187;-5219;c;S2 match;0;co2c0000339;73046875
193;99;FP1;188;-5219;c;S2 match;0;co2c0000339;734375
194;99;FP1;189;-4242;c;S2 match;0;co2c0000339;73828125
195;99;FP1;190;-1801;c;S2 match;0;co2c0000339;7421875
196;99;FP1;191;1129;c;S2 match;0;co2c0000339;74609375
197;99;FP1;192;4547;c;S2 match;0;co2c0000339;75
198;99;FP1;193;6989;c;S2 match;0;co2c0000339;75390625
199;99;FP1;194;8453;c;S2 match;0;co2c0000339;7578125
200;99;FP1;195;8942;c;S2 match;0;co2c0000339;76171875
201;99;FP1;196;8453;c;S2 match;0;co2c0000339;765625
202;99;FP1;197;8453;c;S2 match;0;co2c0000339;76953125
203;99;FP1;198;8942;c;S2 match;0;co2c0000339;7734375
204;99;FP1;199;943;c;S2 match;0;co2c0000339;77734375
205;99;FP1;200;8942;c;S2 match;0;co2c0000339;78125
206;99;FP1;201;7965;c;S2 match;0;co2c0000339;78515625
207;99;FP1;202;6989;c;S2 match;0;co2c0000339;7890625
208;99;FP1;203;6012;c;S2 match;0;co2c0000339;79296875
209;99;FP1;204;5524;c;S2 match;0;co2c0000339;796875
210;99;FP1;205;6012;c;S2 match;0;co2c0000339;80078125
211;99;FP1;206;6012;c;S2 match;0;co2c0000339;8046875
212;99;FP1;207;65;c;S2 match;0;co2c0000339;80859375
213;99;FP1;208;6989;c;S2 match;0;co2c0000339;8125
214;99;FP1;209;6989;c;S2 match;0;co2c0000339;81640625
215;99;FP1;210;6989;c;S2 match;0;co2c0000339;8203125
216;99;FP1;211;65;c;S2 match;0;co2c0000339;82421875
217;99;FP1;212;4547;c;S2 match;0;co2c0000339;828125
218;99;FP1;213;2106;c;S2 match;0;co2c0000339;83203125
219;99;FP1;214;153;c;S2 match;0;co2c0000339;8359375
220;99;FP1;215;-1312;c;S2 match;0;co2c0000339;83984375
221;99;FP1;216;-1312;c;S2 match;0;co2c0000339;84375
222;99;FP1;217;-1312;c;S2 match;0;co2c0000339;84765625
223;99;FP1;218;-1312;c;S2 match;0;co2c0000339;8515625
224;99;FP1;219;-1801;c;S2 match;0;co2c0000339;85546875
225;99;FP1;220;-2289;c;S2 match;0;co2c0000339;859375
226;99;FP1;221;-2289;c;S2 match;0;co2c0000339;86328125
227;99;FP1;222;-824;c;S2 match;0;co2c0000339;8671875
228;99;FP1;223;641;c;S2 match;0;co2c0000339;87109375
229;99;FP1;224;1617;c;S2 match;0;co2c0000339;875
230;99;FP1;225;1617;c;S2 match;0;co2c0000339;87890625
231;99;FP1;226;641;c;S2 match;0;co2c0000339;8828125
232;99;FP1;227;-1312;c;S2 match;0;co2c0000339;88671875
233;99;FP1;228;-2777;c;S2 match;0;co2c0000339;890625
234;99;FP1;229;-3754;c;S2 match;0;co2c0000339;89453125
235;99;FP1;230;-3754;c;S2 match;0;co2c0000339;8984375
236;99;FP1;231;-3754;c;S2 match;0;co2c0000339;90234375
237;99;FP1;232;-3754;c;S2 match;0;co2c0000339;90625
238;99;FP1;233;-2777;c;S2 match;0;co2c0000339;91015625
239;99;FP1;234;-824;c;S2 match;0;co2c0000339;9140625
240;99;FP1;235;1129;c;S2 match;0;co2c0000339;91796875
241;99;FP1;236;3571;c;S2 match;0;co2c0000339;921875
242;99;FP1;237;5035;c;S2 match;0;co2c0000339;92578125
243;99;FP1;238;6012;c;S2 match;0;co2c0000339;9296875
244;99;FP1;239;6989;c;S2 match;0;co2c0000339;93359375
245;99;FP1;240;6989;c;S2 match;0;co2c0000339;9375
246;99;FP1;241;65;c;S2 match;0;co2c0000339;94140625
247;99;FP1;242;5035;c;S2 match;0;co2c0000339;9453125
248;99;FP1;243;2594;c;S2 match;0;co2c0000339;94921875
249;99;FP1;244;-336;c;S2 match;0;co2c0000339;953125
250;99;FP1;245;-2289;c;S2 match;0;co2c0000339;95703125
251;99;FP1;246;-2777;c;S2 match;0;co2c0000339;9609375
252;99;FP1;247;-1312;c;S2 match;0;co2c0000339;96484375
253;99;FP1;248;641;c;S2 match;0;co2c0000339;96875
254;99;FP1;249;2106;c;S2 match;0;co2c0000339;97265625
255;99;FP1;250;4547;c;S2 match;0;co2c0000339;9765625
256;99;FP1;251;65;c;S2 match;0;co2c0000339;98046875
257;99;FP1;252;7965;c;S2 match;0;co2c0000339;984375
258;99;FP1;253;8453;c;S2 match;0;co2c0000339;98828125
259;99;FP1;254;7965;c;S2 match;0;co2c0000339;9921875
260;99;FP1;255;6012;c;S2 match;0;co2c0000339;99609375
262;99;FP2;0;2035;c;S2 match;1;co2c0000339;0
263;99;FP2;1;2523;c;S2 match;1;co2c0000339;390625
264;99;FP2;2;3988;c;S2 match;1;co2c0000339;78125
265;99;FP2;3;4476;c;S2 match;1;co2c0000339;1171875
266;99;FP2;4;4964;c;S2 match;1;co2c0000339;15625
267;99;FP2;5;4476;c;S2 match;1;co2c0000339;1953125
268;99;FP2;6;3499;c;S2 match;1;co2c0000339;234375
269;99;FP2;7;3988;c;S2 match;1;co2c0000339;2734375
270;99;FP2;8;5452;c;S2 match;1;co2c0000339;3125
271;99;FP2;9;7894;c;S2 match;1;co2c0000339;3515625
272;99;FP2;10;9847;c;S2 match;1;co2c0000339;390625
273;99;FP2;11;10824;c;S2 match;1;co2c0000339;4296875
274;99;FP2;12;10824;c;S2 match;1;co2c0000339;46875
275;99;FP2;13;9847;c;S2 match;1;co2c0000339;5078125
276;99;FP2;14;887;c;S2 match;1;co2c0000339;546875
277;99;FP2;15;7406;c;S2 match;1;co2c0000339;5859375
278;99;FP2;16;5941;c;S2 match;1;co2c0000339;625
279;99;FP2;17;5452;c;S2 match;1;co2c0000339;6640625
280;99;FP2;18;5452;c;S2 match;1;co2c0000339;703125
281;99;FP2;19;6917;c;S2 match;1;co2c0000339;7421875
282;99;FP2;20;8382;c;S2 match;1;co2c0000339;78125
283;99;FP2;21;9847;c;S2 match;1;co2c0000339;8203125
284;99;FP2;22;10335;c;S2 match;1;co2c0000339;859375
285;99;FP2;23;9847;c;S2 match;1;co2c0000339;8984375
286;99;FP2;24;8382;c;S2 match;1;co2c0000339;9375
287;99;FP2;25;5941;c;S2 match;1;co2c0000339;9765625
288;99;FP2;26;3499;c;S2 match;1;co2c0000339;1015625
289;99;FP2;27;1546;c;S2 match;1;co2c0000339;10546875
290;99;FP2;28;81;c;S2 match;1;co2c0000339;109375
291;99;FP2;29;-895;c;S2 match;1;co2c0000339;11328125
292;99;FP2;30;-1383;c;S2 match;1;co2c0000339;1171875
293;99;FP2;31;-1872;c;S2 match;1;co2c0000339;12109375
294;99;FP2;32;-1383;c;S2 match;1;co2c0000339;125
295;99;FP2;33;-1383;c;S2 match;1;co2c0000339;12890625
296;99;FP2;34;-895;c;S2 match;1;co2c0000339;1328125
297;99;FP2;35;81;c;S2 match;1;co2c0000339;13671875
298;99;FP2;36;57;c;S2 match;1;co2c0000339;140625
299;99;FP2;37;1058;c;S2 match;1;co2c0000339;14453125
300;99;FP2;38;1546;c;S2 match;1;co2c0000339;1484375
301;99;FP2;39;1058;c;S2 match;1;co2c0000339;15234375
302;99;FP2;40;57;c;S2 match;1;co2c0000339;15625
303;99;FP2;41;-407;c;S2 match;1;co2c0000339;16015625
304;99;FP2;42;-895;c;S2 match;1;co2c0000339;1640625
305;99;FP2;43;-407;c;S2 match;1;co2c0000339;16796875
306;99;FP2;44;57;c;S2 match;1;co2c0000339;171875
307;99;FP2;45;3011;c;S2 match;1;co2c0000339;17578125
308;99;FP2;46;4964;c;S2 match;1;co2c0000339;1796875
309;99;FP2;47;7406;c;S2 match;1;co2c0000339;18359375
310;99;FP2;48;8382;c;S2 match;1;co2c0000339;1875
311;99;FP2;49;8382;c;S2 match;1;co2c0000339;19140625
312;99;FP2;50;887;c;S2 match;1;co2c0000339;1953125
313;99;FP2;51;887;c;S2 match;1;co2c0000339;19921875
314;99;FP2;52;9359;c;S2 match;1;co2c0000339;203125
315;99;FP2;53;10335;c;S2 match;1;co2c0000339;20703125
316;99;FP2;54;10335;c;S2 match;1;co2c0000339;2109375
317;99;FP2;55;9359;c;S2 match;1;co2c0000339;21484375
318;99;FP2;56;7406;c;S2 match;1;co2c0000339;21875
319;99;FP2;57;5452;c;S2 match;1;co2c0000339;22265625
320;99;FP2;58;3988;c;S2 match;1;co2c0000339;2265625
321;99;FP2;59;2523;c;S2 match;1;co2c0000339;23046875
322;99;FP2;60;57;c;S2 match;1;co2c0000339;234375
323;99;FP2;61;-1383;c;S2 match;1;co2c0000339;23828125
324;99;FP2;62;-3825;c;S2 match;1;co2c0000339;2421875
325;99;FP2;63;-529;c;S2 match;1;co2c0000339;24609375
326;99;FP2;64;-5778;c;S2 match;1;co2c0000339;25
327;99;FP2;65;-3825;c;S2 match;1;co2c0000339;25390625
328;99;FP2;66;-1383;c;S2 match;1;co2c0000339;2578125
329;99;FP2;67;1058;c;S2 match;1;co2c0000339;26171875
330;99;FP2;68;2035;c;S2 match;1;co2c0000339;265625
331;99;FP2;69;1058;c;S2 match;1;co2c0000339;26953125
332;99;FP2;70;-895;c;S2 match;1;co2c0000339;2734375
333;99;FP2;71;-236;c;S2 match;1;co2c0000339;27734375
334;99;FP2;72;-3825;c;S2 match;1;co2c0000339;28125
335;99;FP2;73;-3825;c;S2 match;1;co2c0000339;28515625
336;99;FP2;74;-2848;c;S2 match;1;co2c0000339;2890625
337;99;FP2;75;-236;c;S2 match;1;co2c0000339;29296875
338;99;FP2;76;-2848;c;S2 match;1;co2c0000339;296875
339;99;FP2;77;-3337;c;S2 match;1;co2c0000339;30078125
340;99;FP2;78;-2848;c;S2 match;1;co2c0000339;3046875
341;99;FP2;79;-236;c;S2 match;1;co2c0000339;30859375
342;99;FP2;80;-1872;c;S2 match;1;co2c0000339;3125
343;99;FP2;81;-1872;c;S2 match;1;co2c0000339;31640625
344;99;FP2;82;-236;c;S2 match;1;co2c0000339;3203125
345;99;FP2;83;-3337;c;S2 match;1;co2c0000339;32421875
346;99;FP2;84;-4313;c;S2 match;1;co2c0000339;328125
347;99;FP2;85;-529;c;S2 match;1;co2c0000339;33203125
348;99;FP2;86;-5778;c;S2 match;1;co2c0000339;3359375
349;99;FP2;87;-6755;c;S2 match;1;co2c0000339;33984375
350;99;FP2;88;-7731;c;S2 match;1;co2c0000339;34375
351;99;FP2;89;-7731;c;S2 match;1;co2c0000339;34765625
352;99;FP2;90;-7243;c;S2 match;1;co2c0000339;3515625
353;99;FP2;91;-5778;c;S2 match;1;co2c0000339;35546875
354;99;FP2;92;-4801;c;S2 match;1;co2c0000339;359375
355;99;FP2;93;-3825;c;S2 match;1;co2c0000339;36328125
356;99;FP2;94;-3825;c;S2 match;1;co2c0000339;3671875
357;99;FP2;95;-3337;c;S2 match;1;co2c0000339;37109375
358;99;FP2;96;-3337;c;S2 match;1;co2c0000339;375
359;99;FP2;97;-2848;c;S2 match;1;co2c0000339;37890625
360;99;FP2;98;-1383;c;S2 match;1;co2c0000339;3828125
361;99;FP2;99;1058;c;S2 match;1;co2c0000339;38671875
362;99;FP2;100;3499;c;S2 match;1;co2c0000339;390625
363;99;FP2;101;5941;c;S2 match;1;co2c0000339;39453125
364;99;FP2;102;7894;c;S2 match;1;co2c0000339;3984375
365;99;FP2;103;9847;c;S2 match;1;co2c0000339;40234375
366;99;FP2;104;10335;c;S2 match;1;co2c0000339;40625
367;99;FP2;105;9847;c;S2 match;1;co2c0000339;41015625
368;99;FP2;106;887;c;S2 match;1;co2c0000339;4140625
369;99;FP2;107;7406;c;S2 match;1;co2c0000339;41796875
370;99;FP2;108;5941;c;S2 match;1;co2c0000339;421875
371;99;FP2;109;4964;c;S2 match;1;co2c0000339;42578125
372;99;FP2;110;3499;c;S2 match;1;co2c0000339;4296875
373;99;FP2;111;2523;c;S2 match;1;co2c0000339;43359375
374;99;FP2;112;2035;c;S2 match;1;co2c0000339;4375
375;99;FP2;113;1546;c;S2 match;1;co2c0000339;44140625
376;99;FP2;114;1058;c;S2 match;1;co2c0000339;4453125
377;99;FP2;115;57;c;S2 match;1;co2c0000339;44921875
378;99;FP2;116;81;c;S2 match;1;co2c0000339;453125
379;99;FP2;117;-407;c;S2 match;1;co2c0000339;45703125
380;99;FP2;118;-895;c;S2 match;1;co2c0000339;4609375
381;99;FP2;119;-895;c;S2 match;1;co2c0000339;46484375
382;99;FP2;120;-1872;c;S2 match;1;co2c0000339;46875
383;99;FP2;121;-236;c;S2 match;1;co2c0000339;47265625
384;99;FP2;122;-3825;c;S2 match;1;co2c0000339;4765625
385;99;FP2;123;-4313;c;S2 match;1;co2c0000339;48046875
386;99;FP2;124;-4801;c;S2 match;1;co2c0000339;484375
387;99;FP2;125;-4313;c;S2 match;1;co2c0000339;48828125
388;99;FP2;126;-3825;c;S2 match;1;co2c0000339;4921875
389;99;FP2;127;-3337;c;S2 match;1;co2c0000339;49609375
390;99;FP2;128;-3337;c;S2 match;1;co2c0000339;5
391;99;FP2;129;-3337;c;S2 match;1;co2c0000339;50390625
392;99;FP2;130;-3337;c;S2 match;1;co2c0000339;5078125
393;99;FP2;131;-236;c;S2 match;1;co2c0000339;51171875
394;99;FP2;132;-895;c;S2 match;1;co2c0000339;515625
395;99;FP2;133;57;c;S2 match;1;co2c0000339;51953125
396;99;FP2;134;1546;c;S2 match;1;co2c0000339;5234375
397;99;FP2;135;2035;c;S2 match;1;co2c0000339;52734375
398;99;FP2;136;57;c;S2 match;1;co2c0000339;53125
399;99;FP2;137;-407;c;S2 match;1;co2c0000339;53515625
400;99;FP2;138;-1383;c;S2 match;1;co2c0000339;5390625
401;99;FP2;139;-895;c;S2 match;1;co2c0000339;54296875
402;99;FP2;140;57;c;S2 match;1;co2c0000339;546875
403;99;FP2;141;3011;c;S2 match;1;co2c0000339;55078125
404;99;FP2;142;4964;c;S2 match;1;co2c0000339;5546875
405;99;FP2;143;6429;c;S2 match;1;co2c0000339;55859375
406;99;FP2;144;7406;c;S2 match;1;co2c0000339;5625
407;99;FP2;145;7406;c;S2 match;1;co2c0000339;56640625
408;99;FP2;146;6917;c;S2 match;1;co2c0000339;5703125
409;99;FP2;147;5941;c;S2 match;1;co2c0000339;57421875
410;99;FP2;148;4476;c;S2 match;1;co2c0000339;578125
411;99;FP2;149;3499;c;S2 match;1;co2c0000339;58203125
412;99;FP2;150;3988;c;S2 match;1;co2c0000339;5859375
413;99;FP2;151;4476;c;S2 match;1;co2c0000339;58984375
414;99;FP2;152;5941;c;S2 match;1;co2c0000339;59375
415;99;FP2;153;6429;c;S2 match;1;co2c0000339;59765625
416;99;FP2;154;5941;c;S2 match;1;co2c0000339;6015625
417;99;FP2;155;4964;c;S2 match;1;co2c0000339;60546875
418;99;FP2;156;3988;c;S2 match;1;co2c0000339;609375
419;99;FP2;157;3499;c;S2 match;1;co2c0000339;61328125
420;99;FP2;158;3011;c;S2 match;1;co2c0000339;6171875
421;99;FP2;159;2523;c;S2 match;1;co2c0000339;62109375
422;99;FP2;160;2035;c;S2 match;1;co2c0000339;625
423;99;FP2;161;1058;c;S2 match;1;co2c0000339;62890625
424;99;FP2;162;-407;c;S2 match;1;co2c0000339;6328125
425;99;FP2;163;-1872;c;S2 match;1;co2c0000339;63671875
426;99;FP2;164;-2848;c;S2 match;1;co2c0000339;640625
427;99;FP2;165;-3337;c;S2 match;1;co2c0000339;64453125
428;99;FP2;166;-4313;c;S2 match;1;co2c0000339;6484375
429;99;FP2;167;-529;c;S2 match;1;co2c0000339;65234375
